sent.id	word.id	conv	alt.conv	id	spk	seg.id	pid	tid	starttime	endtime	nwords	word	utt.position	punc
ChrisBangle_2002.CB.p.1.sent.1	ChrisBangle_2002.CB.words11	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.2	p.1	t.2	19	21	7	the	2	None
ChrisBangle_2002.CB.p.1.sent.1	ChrisBangle_2002.CB.words12	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.2	p.1	t.2	19	21	7	idea	3	None
ChrisBangle_2002.CB.p.1.sent.1	ChrisBangle_2002.CB.words13	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.2	p.1	t.2	19	21	7	that	4	None
ChrisBangle_2002.CB.p.1.sent.1	ChrisBangle_2002.CB.words14	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.2	p.1	t.2	19	21	7	cars	5	None
ChrisBangle_2002.CB.p.1.sent.1	ChrisBangle_2002.CB.words15	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.2	p.1	t.2	19	21	7	are	6	None
ChrisBangle_2002.CB.p.1.sent.1	ChrisBangle_2002.CB.words16	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.2	p.1	t.2	19	21	7	art.	7	.
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words17	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.3	p.1	t.3	21	24	7	This	1	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words18	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.3	p.1	t.3	21	24	7	is	2	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words19	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.3	p.1	t.3	21	24	7	actually	3	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words20	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.3	p.1	t.3	21	24	7	quite	4	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words21	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.3	p.1	t.3	21	24	7	meaningful	5	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words22	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.3	p.1	t.3	21	24	7	to	6	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words23	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.3	p.1	t.3	21	24	7	me,	7	,
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words24	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.4	p.1	t.4	24	28	14	because	1	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words25	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.4	p.1	t.4	24	28	14	car	2	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words26	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.4	p.1	t.4	24	28	14	designers	3	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words27	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.4	p.1	t.4	24	28	14	tend	4	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words28	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.4	p.1	t.4	24	28	14	to	5	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words29	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.4	p.1	t.4	24	28	14	be	6	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words30	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.4	p.1	t.4	24	28	14	a	7	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words31	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.4	p.1	t.4	24	28	14	little	8	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words32	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.4	p.1	t.4	24	28	14	bit	9	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words33	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.4	p.1	t.4	24	28	14	low	10	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words34	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.4	p.1	t.4	24	28	14	on	11	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words35	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.4	p.1	t.4	24	28	14	the	12	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words36	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.4	p.1	t.4	24	28	14	totem	13	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words37	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.4	p.1	t.4	24	28	14	pole	14	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words38	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.5	p.1	t.5	28	31	13	we	1	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words39	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.5	p.1	t.5	28	31	13	don't	2	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words40	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.5	p.1	t.5	28	31	13	do	3	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words41	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.5	p.1	t.5	28	31	13	coffee	4	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words42	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.5	p.1	t.5	28	31	13	table	5	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words43	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.5	p.1	t.5	28	31	13	books	6	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words44	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.5	p.1	t.5	28	31	13	with	7	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words45	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.5	p.1	t.5	28	31	13	just	8	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words46	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.5	p.1	t.5	28	31	13	one	9	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words47	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.5	p.1	t.5	28	31	13	lamp	10	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words48	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.5	p.1	t.5	28	31	13	inside	11	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words49	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.5	p.1	t.5	28	31	13	of	12	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words50	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.5	p.1	t.5	28	31	13	it	13	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words51	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.6	p.1	t.6	31	34	9	and	1	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words52	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.6	p.1	t.6	31	34	9	cars	2	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words53	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.6	p.1	t.6	31	34	9	are	3	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words54	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.6	p.1	t.6	31	34	9	thought	4	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words55	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.6	p.1	t.6	31	34	9	so	5	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words56	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.6	p.1	t.6	31	34	9	much	6	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words57	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.6	p.1	t.6	31	34	9	as	7	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words58	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.6	p.1	t.6	31	34	9	a	8	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words59	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.6	p.1	t.6	31	34	9	product	9	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words60	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.7	p.1	t.7	34	37	12	that	1	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words61	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.7	p.1	t.7	34	37	12	it's	2	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words62	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.7	p.1	t.7	34	37	12	a	3	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words63	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.7	p.1	t.7	34	37	12	little	4	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words64	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.7	p.1	t.7	34	37	12	bit	5	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words65	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.7	p.1	t.7	34	37	12	difficult	6	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words66	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.7	p.1	t.7	34	37	12	to	7	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words67	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.7	p.1	t.7	34	37	12	get	8	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words68	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.7	p.1	t.7	34	37	12	into	9	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words69	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.7	p.1	t.7	34	37	12	the	10	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words70	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.7	p.1	t.7	34	37	12	aesthetic	11	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words71	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.7	p.1	t.7	34	37	12	side	12	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words72	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.8	p.1	t.8	37	40	11	under	1	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words73	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.8	p.1	t.8	37	40	11	the	2	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words74	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.8	p.1	t.8	37	40	11	same	3	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words75	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.8	p.1	t.8	37	40	11	sort	4	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words76	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.8	p.1	t.8	37	40	11	of	5	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words77	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.8	p.1	t.8	37	40	11	terminology	6	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words78	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.8	p.1	t.8	37	40	11	that	7	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words79	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.8	p.1	t.8	37	40	11	one	8	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words80	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.8	p.1	t.8	37	40	11	would	9	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words81	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.8	p.1	t.8	37	40	11	discuss	10	None
ChrisBangle_2002.CB.p.1.sent.2	ChrisBangle_2002.CB.words82	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.8	p.1	t.8	37	40	11	art.	11	.
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words83	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	And	1	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words84	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	so	2	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words85	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	cars,	3	,
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words86	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	as	4	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words87	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	art,	5	,
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words88	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	brings	6	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words89	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	it	7	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words90	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	into	8	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words91	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	an	9	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words92	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	emotional	10	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words93	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	plane	11	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words94	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	if	12	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words95	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	you	13	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words96	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	accept	14	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words97	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.9	p.1	t.9	40	46	15	that	15	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words98	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	that	1	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words99	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	you	2	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words100	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	have	3	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words101	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	to	4	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words102	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	deal	5	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words103	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	with	6	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words104	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	on	7	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words105	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	the	8	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words106	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	same	9	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words107	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	level	10	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words108	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	you	11	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words109	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	would	12	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words110	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	with	13	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words111	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	art	14	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words112	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	with	15	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words113	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	a	16	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words114	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	capital	17	None
ChrisBangle_2002.CB.p.1.sent.3	ChrisBangle_2002.CB.words115	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.1.seg.10	p.1	t.10	46	49	18	A.	18	.
ChrisBangle_2002.CB.p.2.sent.4	ChrisBangle_2002.CB.words116	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.11	p.2	t.11	49	52	12	Now	1	None
ChrisBangle_2002.CB.p.2.sent.4	ChrisBangle_2002.CB.words117	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.11	p.2	t.11	49	52	12	at	2	None
ChrisBangle_2002.CB.p.2.sent.4	ChrisBangle_2002.CB.words118	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.11	p.2	t.11	49	52	12	this	3	None
ChrisBangle_2002.CB.p.2.sent.4	ChrisBangle_2002.CB.words119	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.11	p.2	t.11	49	52	12	point	4	None
ChrisBangle_2002.CB.p.2.sent.4	ChrisBangle_2002.CB.words120	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.11	p.2	t.11	49	52	12	you're	5	None
ChrisBangle_2002.CB.p.2.sent.4	ChrisBangle_2002.CB.words121	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.11	p.2	t.11	49	52	12	going	6	None
ChrisBangle_2002.CB.p.2.sent.4	ChrisBangle_2002.CB.words122	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.11	p.2	t.11	49	52	12	to	7	None
ChrisBangle_2002.CB.p.2.sent.4	ChrisBangle_2002.CB.words123	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.11	p.2	t.11	49	52	12	see	8	None
ChrisBangle_2002.CB.p.2.sent.4	ChrisBangle_2002.CB.words124	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.11	p.2	t.11	49	52	12	a	9	None
ChrisBangle_2002.CB.p.2.sent.4	ChrisBangle_2002.CB.words125	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.11	p.2	t.11	49	52	12	picture	10	None
ChrisBangle_2002.CB.p.2.sent.4	ChrisBangle_2002.CB.words126	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.11	p.2	t.11	49	52	12	of	11	None
ChrisBangle_2002.CB.p.2.sent.4	ChrisBangle_2002.CB.words127	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.11	p.2	t.11	49	52	12	Michelangelo.	12	.
ChrisBangle_2002.CB.p.2.sent.5	ChrisBangle_2002.CB.words128	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.12	p.2	t.12	52	55	6	This	1	None
ChrisBangle_2002.CB.p.2.sent.5	ChrisBangle_2002.CB.words129	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.12	p.2	t.12	52	55	6	is	2	None
ChrisBangle_2002.CB.p.2.sent.5	ChrisBangle_2002.CB.words130	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.12	p.2	t.12	52	55	6	completely	3	None
ChrisBangle_2002.CB.p.2.sent.5	ChrisBangle_2002.CB.words131	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.12	p.2	t.12	52	55	6	different	4	None
ChrisBangle_2002.CB.p.2.sent.5	ChrisBangle_2002.CB.words132	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.12	p.2	t.12	52	55	6	than	5	None
ChrisBangle_2002.CB.p.2.sent.5	ChrisBangle_2002.CB.words133	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.12	p.2	t.12	52	55	6	automobiles.	6	.
ChrisBangle_2002.CB.p.2.sent.6	ChrisBangle_2002.CB.words134	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.13	p.2	t.13	55	61	8	Automobiles	1	None
ChrisBangle_2002.CB.p.2.sent.6	ChrisBangle_2002.CB.words135	ChrisBangle_2002	0005	5	CB	ChrisBangle_2002.CB.p.2.seg.13	p.2	t.13	55	61	8	are	2	None
