word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
when		0.12	0.4297	0.0	-4.1147	0.7412	2.1964	6.4491
you		0.11	0.5257	0.0	-3.8831	2.1704	-0.8297	11.9802
fall		0.26	0.931	0.0	-3.6329	2.7823	0.9735	26.9478
in		0.08	0.5729	0.0	-4.7267	0.6554	4.0257	5.517
love		0.31	1.1101	0.0	-5.4539	2.7343	7.7369	14.5078
the	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
first		0.0	1.0	0.0	-0.6649	6.7942	-2.3125	28.6747
thing		0.24	0.6875	0.0	1.65	4.1098	4.6228	25.7522
that		0.12	0.4297	0.0	-1.3546	1.3783	-1.2014	16.1482
happens		0.44	0.9009	0.0	-2.0225	3.9363	-1.1977	36.7066
is		0.22	1.5756	0.0	-1.2207	1.4201	-7.2276	20.7548
a	,	0.05	0.7162	1.14	12.9922	1.3923	2.6102	21.5329
person		0.58	1.3851	0.0	5.8149	10.7008	-5.5452	34.9781
begins		0.31	0.7405	0.0	1.0102	5.4493	-0.9101	26.0001
to		0.08	0.5729	0.0	-0.2417	1.8753	-10.5898	11.867
take		0.25	0.8952	0.0	-0.1486	2.6831	-3.5617	34.8595
on		0.12	0.8594	0.0	-1.1109	2.2435	5.1689	4.6909
what		0.13	0.4655	0.0	-1.615	1.0444	6.7512	9.5507
i		0.07	1.0026	0.0	-2.0216	0.7798	11.5703	7.8759
call		0.24	0.8594	0.0	-2.1152	2.7983	-3.1675	30.0476
special	,	0.54	1.1043	0.0	-2.1643	4.0841	-2.18	39.8434
meaning		0.44	0.9009	0.0	-4.7452	4.2315	1.1881	12.5705
as	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
a		0.0	1.0	0.0	-0.7975	3.4253	1.9925	27.2447
truck		0.24	0.6875	0.0	1.0934	4.4501	-6.161	39.9478
driver		0.32	0.7634	0.0	-0.6455	4.8861	7.7308	36.9179
once		0.25	0.8952	0.0	-2.4391	2.4334	-2.5211	27.76
said		0.19	0.6804	0.0	-1.5121	2.2153	-2.3593	34.2486
to		0.07	0.5013	0.0	-2.4796	0.933	-5.892	22.4701
me		0.14	1.0026	0.0	-2.7953	0.6196	0.5661	4.6507
the	,	0.26	1.2418	0.19	9.0178	4.5784	-1.5749	24.876
world		0.47	1.3464	0.33	3.3889	4.8956	9.8144	24.603
had		0.18	0.8594	0.0	2.7084	4.6033	7.0155	23.0953
a		0.03	0.4297	0.0	1.142	0.5152	10.914	1.4884
new		0.2	0.9554	0.0	-0.7211	3.1612	2.3825	10.8593
center		0.65	1.5512	0.0	-3.6594	5.6593	-2.5269	37.7017
and	,	0.19	0.9067	0.0	-3.2995	2.3296	-3.83	27.8458
that		0.23	0.8236	0.0	-3.0158	2.3056	-1.4457	32.8829
center		0.37	0.8838	0.0	-2.624	4.2077	-0.7949	22.642
was		0.17	0.8121	0.0	-4.3667	1.8304	-5.8262	24.4423
mary		0.37	1.3249	0.0	-4.9995	2.9056	2.6433	15.9375
anne		0.33	1.1817	0.0	-6.5702	1.3824	-1.4624	9.9699
george	.	0.19	0.4541	0.95	0.5372	4.8967	6.5256	21.7576
bernard		0.28	0.5729	0.0	-0.7024	4.7348	8.3989	22.3784
shaw		0.28	1.0026	0.0	0.262	5.415	6.9452	17.1017
said		0.2	0.7162	0.0	-0.9202	4.4699	4.1528	26.507
it		0.11	0.7878	0.0	-2.4844	2.1838	-0.4957	23.405
differently		0.37	0.4813	0.21	-2.0519	3.2114	-0.3194	27.6128
love	.	0.21	0.752	0.36	-0.0315	4.096	4.5893	32.2569
consists		0.54	0.9668	0.0	0.0539	5.9317	-6.8489	34.4386
of		0.16	1.1459	0.0	-2.1867	4.8261	-1.4089	22.9189
overestimating		0.75	0.7677	0.0	-1.4941	4.6989	2.8319	32.4324
the		0.12	0.5729	0.0	-4.3219	3.6267	-2.0175	17.124
differences		0.5	0.6517	0.0	-12.6717	9.5684	-2.3115	33.0043
between		0.36	0.7362	0.0	-2.2592	2.0629	-5.5053	30.7707
one		0.2	0.9554	0.0	-0.9504	2.6151	4.843	18.2893
woman		0.27	0.7735	0.0	-1.9574	2.1404	4.8345	10.0184
and		0.11	0.5257	0.0	-3.4099	1.0756	3.8272	9.1458
another		0.43	0.8795	0.0	-2.3519	12.6654	5.9245	25.112
and	.	0.17	0.8121	0.82	1.1565	1.5398	11.9154	22.8346
indeed		0.43	1.027	0.0	0.4437	7.301	11.699	13.5384
that's	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
what		0.0	1.0	0.0	-6.2628	11.3789	8.2825	17.1689
we		0.19	1.3607	0.0	-10.9348	2.289	7.5902	18.4159
do		0.36	2.5782	0.0	-6.869	7.4506	12.4897	13.2802
and	.	0.15	0.7162	3.43	5.0126	2.4053	10.9915	8.4259
then		0.19	0.6804	0.0	8.4337	2.7145	12.3242	8.2304
you		0.3	1.4323	0.0	5.8132	6.0289	12.864	9.86
just		0.42	1.504	0.0	2.8144	4.9377	-0.5017	28.6248
focus		0.39	1.1172	0.0	0.5817	6.8743	-0.8616	33.6071
on		0.24	1.7188	0.0	-1.4943	3.7363	9.0394	15.305
this		0.23	0.8236	0.0	-2.2162	1.3627	-0.8484	22.6769
person		0.64	1.5283	0.0	-3.1664	6.4036	-5.1174	31.6369
you	.	1.03	4.9172	0.0	-0.9704	5.7289	0.6058	35.5384
can		0.25	1.1931	0.0	-1.933	5.3376	1.7642	27.8845
list		0.27	0.9668	0.0	4.4474	12.2586	5.2869	27.5546
what		0.13	0.4655	0.0	5.2431	0.8258	-1.7094	20.988
you		0.08	0.3824	0.0	4.0809	4.2705	3.5874	19.3091
don't		0.22	0.7878	0.0	3.7474	5.7491	8.4624	27.7888
like		0.2	0.7162	0.0	3.2184	2.3378	6.4696	34.1513
about		0.31	0.8881	0.0	1.3053	5.9608	7.7517	24.3255
them		0.16	0.5729	0.0	1.2767	1.145	6.724	11.2268
but	,	0.15	0.7162	0.0	10.6982	2.6882	-5.6569	26.0486
then		0.15	0.5371	0.0	8.9821	1.6577	-2.572	29.3874
you		0.18	0.8594	0.0	7.026	2.323	3.6264	4.1264
sweep		0.54	1.5469	0.0	4.375	6.8698	-2.5491	38.866
that		0.19	0.6804	0.0	5.4653	3.5892	2.096	40.4047
aside		0.56	1.6042	0.0	0.379	7.0353	1.2079	31.9235
and		0.28	1.3364	0.39	-2.53	3.3331	7.445	20.2631
focus		0.46	1.3178	0.0	-10.2498	12.9039	-5.3668	37.6323
on		0.15	1.0743	0.0	-14.7214	2.5445	4.353	13.8062
what		0.14	0.5013	0.0	-15.1055	1.564	-1.7863	28.6292
you		0.13	0.6202	0.0	-14.8161	2.0443	-2.8561	20.0763
do		0.46	3.2944	0.0	-15.4468	3.1135	-0.7545	26.6011
as	.	0.19	1.3607	0.0	8.8063	3.4139	-0.1527	18.4538
chaucer		0.38	0.7778	0.0	2.0736	9.6186	-0.3727	30.2925
said		0.26	0.931	0.0	-1.3531	6.0739	-2.5086	30.879
love	,	0.21	0.752	0.0	-2.8372	3.0909	5.1579	16.4751
is		0.14	1.0026	0.0	-4.6795	4.1685	-4.1744	25.6683
blind		0.49	1.4037	0.0	-5.0671	4.7464	-1.3403	33.6638
in	.	0.43	3.0795	2.0	4.4025	4.5522	2.5358	37.5467
trying		0.31	0.7405	0.0	9.1188	5.5093	4.3839	36.5672
to		0.06	0.4297	0.0	6.3117	2.2449	11.2283	10.0346
understand		0.54	0.7735	0.0	2.1081	7.3101	3.6302	32.6069
romantic		0.46	0.8236	0.0	-2.3474	3.5205	0.6625	31.1611
love		0.25	0.8952	0.0	-2.2949	2.6093	7.9811	31.7167
i	,	0.19	2.7215	0.0	11.8297	0.422	9.754	11.2967
decided		0.38	0.7778	0.0	7.2848	9.846	0.5063	29.2145
i		0.09	1.2891	0.0	1.4464	2.0845	13.4288	2.6109
would		0.18	0.5156	0.0	-0.8186	3.8214	5.4448	23.9513
read		0.3	1.0743	0.0	-0.7737	4.0387	-2.7729	31.3436
poetry		0.46	1.0986	0.0	-1.5593	7.3243	-2.6593	39.0431
from		0.21	0.752	0.0	-3.257	2.7502	-7.4179	17.1808
all		0.17	0.8121	0.0	-2.1233	1.9597	8.5894	15.0226
over		0.18	0.6446	0.0	-4.2377	3.9766	1.6538	19.6362
the		0.1	0.477	0.0	-4.3396	2.6171	0.4648	12.993
world		0.42	1.2032	0.0	-4.7409	1.8347	6.9603	21.8179
and	,	0.21	1.0026	0.0	-2.6308	2.7774	-0.9325	21.3459
i		0.0	1.0	0.0	0.0	0.0	0.0	0.0
just		0.0	1.0	0.0	4.6804	8.1064	-1.5562	12.2284
want		0.14	0.5013	0.0	7.6195	5.4324	6.8048	28.8387
to		0.06	0.4297	0.0	3.4595	3.3562	7.172	10.6039
give		0.19	0.6804	0.0	1.7237	4.8934	0.1241	26.4782
you		0.13	0.6202	0.0	1.5136	1.5016	6.041	9.9594
one		0.31	1.4796	0.0	1.9377	3.7788	5.6127	21.6048
very		0.22	0.7878	0.0	0.7676	3.8357	8.7362	23.201
short		0.28	0.8021	0.0	0.1401	4.688	-0.1092	35.9375
poem		0.37	1.3249	0.0	-1.782	4.6966	0.5846	33.6729
from		0.31	1.1101	0.0	-3.1381	3.3531	-2.4247	26.4658
eighth		0.24	0.5729	0.37	-0.9701	3.159	-2.8568	32.2377
century		0.44	0.9009	0.0	-2.722	5.0403	-2.4405	22.2211
china		0.66	1.8907	0.0	-3.6586	6.035	-0.842	30.4854
because	,	0.26	0.5314	0.0	12.2736	4.864	-5.5493	28.3636
it's		0.14	0.6689	0.0	13.8435	1.0577	-6.7304	32.8129
an		0.09	0.6446	0.0	13.6739	1.7581	6.0363	25.5946
almost		0.32	0.7634	0.0	13.6025	1.6652	-0.6448	34.5505
perfect		0.45	0.921	0.0	9.5016	5.9917	-7.3171	38.5517
example		0.63	1.2891	0.0	-0.4775	11.3667	-2.8845	35.6201
of		0.1	0.7162	0.37	12.6874	3.3546	8.0139	16.949
a		0.07	1.0026	0.0	13.3914	1.1289	10.4718	6.8163
man		0.3	1.4323	0.0	11.7047	2.0956	6.8085	8.3072
who		0.14	0.6689	0.0	10.5855	3.454	2.3502	12.8553
is		0.17	1.2175	0.0	9.9763	3.1353	1.9819	23.7615
focused		0.62	1.2691	0.0	7.1674	5.9071	-10.6748	36.9781
totally		0.64	1.3092	0.0	2.3585	11.3571	0.3737	37.2134
on		0.33	2.3634	0.0	-1.1588	3.3934	1.3917	35.9684
a		0.08	1.1459	0.0	-2.6098	2.561	-1.9365	17.032
particular		0.47	0.6732	0.0	-1.5331	4.0318	-4.1623	34.6858
woman		0.33	0.9453	0.0	-4.4696	4.752	2.2019	19.7142
it's	.	0.15	0.7162	0.59	3.8068	3.6484	-0.74	31.716
a		0.08	1.1459	0.0	5.6529	0.5209	12.4936	3.8903
little		0.22	0.5257	0.0	8.6533	4.6797	12.9933	12.3782
bit		0.17	0.8121	0.0	8.4747	4.2279	0.5942	27.7309
like		0.32	1.1459	0.0	3.1621	5.5381	6.3768	34.9874
when		0.15	0.5371	0.34	2.3972	1.4901	6.5949	18.9607
you		0.15	0.7162	0.0	5.6642	6.0319	8.8405	8.382
are		0.18	0.8594	0.0	5.3865	6.109	12.0163	10.8353
madly		0.29	0.8308	0.0	1.3977	3.7028	7.4724	21.8752
in		0.08	0.5729	0.0	-0.1298	1.6617	7.6896	9.8499
love		0.11	0.3939	0.0	-0.6938	0.9964	9.1697	7.9464
with		0.14	0.5013	0.0	-1.3431	3.329	2.043	23.0648
somebody		0.5	0.8952	0.0	-2.4352	4.4795	2.166	28.4389
and		0.16	0.7634	0.0	-2.4681	0.5918	4.6573	6.7166
you		0.11	0.5257	0.0	-1.3787	2.5707	3.4949	9.764
walk		0.23	0.8236	0.0	3.2673	6.1643	0.3137	37.5252
into		0.15	0.5371	0.0	1.2869	3.9273	3.403	15.3686
a		0.14	2.0053	0.0	-1.2126	2.0749	-1.4629	36.1508
parking		0.36	0.7362	0.0	-0.2147	3.8644	-0.6131	38.906
lot		0.23	1.0986	0.0	-3.7938	1.6886	7.0891	24.9733
their		0.18	0.5156	0.35	0.0	0.0	9.5688	29.8587
car		0.55	2.6255	0.0	9.9193	6.5047	7.1803	36.5151
is		0.18	1.2891	0.0	9.476	4.4197	-0.1759	15.3648
different		0.34	0.5414	0.0	1.8267	10.8012	-2.589	36.5717
from		0.16	0.5729	0.0	-2.0939	2.0414	-4.0678	16.3947
every		0.19	0.5443	0.0	2.1993	4.1612	6.4169	15.2516
other		0.16	0.4583	0.0	0.664	2.5125	5.149	28.4224
car		0.57	2.7215	0.0	-1.5789	5.5378	3.3378	34.9445
in		0.16	1.1459	0.0	-2.0642	3.5633	-7.1358	22.1444
the		0.09	0.4297	0.0	-3.9703	1.3396	-1.4037	9.8588
parking		0.42	0.8594	0.0	-3.9975	2.8749	-5.3563	36.6429
lot		0.23	1.0986	0.0	-5.3166	1.7159	5.5879	12.5698
their	.	0.14	0.4011	0.33	4.2933	1.5719	11.6793	13.7503
wine		0.35	1.2533	0.0	3.237	1.3583	8.8134	14.6413
glass		0.4	1.1459	0.0	-2.5954	8.3897	1.5609	30.7562
at		0.17	1.2175	0.0	-0.733	3.1602	-7.0844	25.7171
dinner		0.25	0.5973	0.0	0.8381	3.6308	5.8673	31.2242
is		0.21	1.504	0.0	8.8511	3.1868	-5.5653	24.4832
different		0.36	0.5729	0.0	1.9529	11.5202	-4.5711	37.743
from		0.25	0.8952	0.0	-2.2187	2.1217	-4.169	28.7112
every		0.28	0.8021	0.0	0.1079	2.9161	2.8051	27.3611
other		0.2	0.5729	0.0	-1.3678	2.7145	8.2353	19.158
wine		0.28	1.0026	0.0	-1.6771	1.2587	5.9921	15.5884
glass		0.42	1.2032	0.0	-3.4525	5.3579	1.5306	31.7688
at		0.17	1.2175	0.36	-2.7163	5.0063	0.961	38.3605
the		0.1	0.477	0.0	-2.5599	2.9178	-0.8706	29.0705
dinner		0.29	0.6918	0.0	-2.8002	3.3667	1.4767	29.985
party		0.4	1.1459	0.0	-4.5063	3.8073	0.299	37.4833
and	.	0.09	0.4297	0.42	14.203	0.0699	11.5306	6.1959
in		0.12	0.8594	0.0	0.0	0.0	8.6289	6.962
this		0.21	0.752	0.0	0.0	0.0	3.8131	22.4166
case		0.44	1.5756	0.0	11.0953	4.4295	-1.4515	30.388
a	,	0.12	1.7188	0.0	12.9122	1.4549	-2.6975	30.1238
man		0.37	1.7661	0.0	10.9774	3.3852	6.5581	9.4849
got		0.27	1.2891	0.0	10.3789	2.1025	5.2071	25.4599
hooked		0.4	0.9554	0.0	6.5326	10.5099	-5.6043	34.7688
