word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
over		0.21	0.8542	0.0	-8.8765	2.6493	2.5178	20.639
the		0.07	0.3791	0.0	-9.621	0.4003	5.8755	2.1957
last		0.64	2.6034	0.0	-11.3872	5.509	-4.3867	32.5837
twenty		0.33	0.8949	0.0	-9.5778	4.2501	-0.8739	19.0694
years		0.27	0.8786	0.0	-10.388	1.0055	1.1103	14.7476
a	,	0.07	1.139	0.4	-7.637	0.0	5.1691	0.869
man		0.16	0.8672	0.0	-5.9921	1.4742	8.2694	7.3921
who		0.13	0.7045	0.0	-7.2492	1.5914	3.3901	7.4608
is		0.14	1.139	0.0	-8.0017	2.8276	2.4759	14.5988
a		0.3	4.8813	0.0	-8.9829	1.7149	-4.1871	29.0804
great		0.49	1.5946	0.0	-7.5423	2.8068	-5.2531	29.4289
personal		0.52	1.0576	0.0	-7.3171	6.6601	-1.5803	30.8125
hero		0.3	1.2203	0.38	-16.3601	3.0774	3.0988	26.2603
of		0.13	1.0576	0.0	0.0	0.0	-2.649	14.6579
mine		0.54	2.1966	0.0	0.0	0.0	-4.603	29.4889
someone	:	0.27	0.6281	0.0	2.5091	2.8359	5.49	10.2206
by		0.08	0.6508	0.57	-5.44	1.6951	9.9238	6.7482
the		0.09	0.4881	0.0	-6.5416	1.2904	3.1332	6.7142
name		0.18	0.7322	0.0	-7.8194	1.8656	6.9679	2.6391
of		0.12	0.9763	0.0	-9.1964	1.6681	-1.4093	18.7562
howard		0.44	1.1927	0.0	-7.0671	5.6709	2.2011	25.0312
moskowitz		0.66	1.1927	0.0	-0.8109	11.4437	-0.027	27.2606
who	,	0.13	0.7045	0.37	-4.4432	1.7013	6.1715	12.8013
is		0.14	1.139	0.0	-6.7793	2.3277	3.5145	15.2943
most		0.28	1.139	0.0	-6.2458	1.6793	2.6232	18.4695
famous		0.42	1.139	0.0	-7.7644	5.405	-0.1481	23.7266
for		0.36	1.9525	0.0	-7.8041	3.6536	-2.8336	29.4994
reinventing		0.66	0.9763	0.0	-8.7123	4.4783	4.388	18.5861
spaghetti		0.39	0.7045	0.33	-13.9624	5.5514	0.9947	33.7635
sauce		0.4	1.3017	0.0	-17.8392	1.7255	-3.493	17.838
howard's	.	0.27	0.6281	3.03	1.6816	1.4239	3.3064	20.0546
about		0.16	0.5207	0.0	0.4517	2.8935	3.9605	18.858
this		0.14	0.5695	0.0	-1.4935	2.6265	0.7986	18.9896
high		0.37	1.5051	0.0	-4.5285	6.8117	5.5752	17.6187
and	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
he's		0.0	1.0	0.0	0.0	0.0	0.0	0.0
round		0.0	1.0	0.0	-4.9584	4.1115	1.0608	34.1923
and	,	0.21	1.139	0.0	-5.0916	2.9643	5.2262	16.9878
he's		0.43	2.3316	0.0	-4.6267	4.936	3.955	21.3669
in		0.14	1.139	0.0	-7.3748	1.454	4.3512	6.2583
his		0.0	1.0	0.0	0.0	0.0	0.0	0.0
sixties		0.0	1.0	0.0	-4.3014	9.9359	-1.6654	26.6666
and	,	0.1	0.5418	0.0	-7.0738	0.8533	5.8385	6.786
he		0.1	0.8136	0.0	-7.3517	0.7784	5.9736	2.5582
has		0.23	1.248	0.0	-7.5099	1.9921	-4.0164	25.0561
big		0.12	0.6508	0.77	-3.7711	2.0411	5.3886	20.1821
huge		0.4	1.6271	0.0	-4.7335	4.7855	0.238	23.4668
glasses		0.51	1.1862	0.0	-7.1052	3.9164	2.5308	27.3396
and		0.21	1.139	0.0	2.5954	2.5536	3.4247	14.7928
thinning		0.49	0.9958	1.15	-6.5922	5.5938	2.3751	31.6525
gray		0.28	1.139	0.0	-7.4039	3.2032	2.0155	29.429
hair		0.29	1.1796	0.0	-6.8838	2.9908	5.7906	13.2844
and	,	0.09	0.4881	0.0	2.4411	1.4479	1.5444	4.9764
he		0.18	1.4644	0.0	3.0677	2.2814	0.0317	19.1563
has		0.0	1.0	0.0	0.0	0.0	0.0	0.0
a		0.0	1.0	0.0	-4.3418	2.8018	7.6067	14.9847
kind		0.18	0.7322	0.0	-4.548	1.2523	2.5657	22.9549
of		0.09	0.7322	0.0	-7.4086	3.3245	3.1773	7.3305
wonderful		0.72	1.3017	0.0	-5.2308	5.2916	1.854	29.8181
exuberance		0.9	1.4644	0.0	-6.8336	7.293	-2.8559	33.5243
and		0.38	2.0615	0.0	-7.8581	3.8888	-0.0327	28.3609
vitality		0.57	1.1585	0.0	-7.5383	3.2042	3.0213	30.2091
and	,	0.21	1.139	0.0	13.5863	0.699	-3.5341	21.0314
he		0.0	1.0	0.0	0.0	0.0	0.0	0.0
has		0.0	1.0	0.0	0.0	0.0	0.0	0.0
a		0.0	1.0	0.0	1.5758	6.7	-3.6468	24.6176
parrot		0.53	1.4367	0.0	-4.2159	7.3132	1.0599	33.0397
and	,	0.26	1.4107	0.0	-9.8213	2.4926	-1.4361	22.4158
he		0.0	1.0	0.0	0.0	0.0	0.0	0.0
loves		0.0	1.0	0.0	-10.0266	6.4406	-0.7068	27.0775
the		0.13	0.7045	0.0	-15.9897	2.8645	3.7524	27.7569
opera		0.36	1.1715	0.0	-16.4948	0.3624	8.4238	17.2364
and	,	0.1	0.5418	0.0	-8.9132	1.1245	4.4126	0.813
he's		0.15	0.8136	0.0	-9.5507	1.2032	-2.4121	16.093
a		0.07	1.139	0.0	-9.5307	2.1397	2.9325	5.4593
great		0.29	0.9437	0.0	-8.3726	3.6169	-0.424	26.3547
aficionado		0.69	1.1227	0.57	-5.224	8.4835	4.656	21.9625
of		0.59	4.7999	0.45	-9.2163	4.9521	-0.0017	34.073
medieval		0.22	0.4475	0.43	-17.8152	1.9673	7.8495	8.9183
history		0.52	1.2089	0.0	-18.7272	0.0437	1.3518	20.4068
and	.	0.74	4.0141	0.35	-2.0208	5.5117	4.0114	28.8303
by		0.27	2.1966	0.0	-1.3564	3.1604	3.0727	31.4533
profession		0.49	0.7973	0.0	0.1507	6.0829	0.8563	21.2025
he's	,	0.19	1.03	0.0	-2.4455	4.0226	2.5856	15.7211
a		0.06	0.9763	0.0	-3.357	2.2876	6.4547	10.0161
psychophysicist		0.89	0.9649	0.0	-6.5356	10.6379	0.4519	25.3256
now	.	0.29	1.5734	0.0	-4.7471	4.5939	7.6575	17.6244
i	,	0.04	0.6508	0.43	-3.2844	0.1996	10.7101	1.8776
should		0.18	0.4881	0.0	-3.1079	2.372	-0.927	17.6446
tell		0.15	0.6102	0.0	-4.0217	1.7203	2.8582	21.5364
you		0.09	0.4881	0.0	-6.0186	2.43	7.5071	7.3426
that		0.17	0.6915	0.0	-7.0265	2.1486	0.7642	21.0078
i		0.09	1.4644	0.51	-3.1304	0.5234	-1.4145	31.985
have		0.09	0.3661	0.0	-4.7491	3.4619	5.6406	14.2843
no		0.15	1.2203	0.0	-4.627	2.1418	8.8828	5.1541
idea		0.32	1.3017	0.0	-7.3835	2.8876	7.2741	9.5153
what		0.21	0.8542	0.0	-8.2731	1.447	4.6464	19.5401
psychophysics		0.63	0.7891	0.79	-7.7078	6.0159	-4.7753	28.9015
is		0.48	3.905	0.0	-12.1586	7.1852	-1.8557	30.8675
although	,	0.38	0.7729	0.0	-6.4886	3.7188	6.2883	20.933
at		0.07	0.5695	0.33	-6.9944	1.3609	-0.4684	14.2867
some		0.17	0.6915	0.0	-3.5156	3.3227	2.5621	26.9628
point		0.14	0.4556	0.0	-3.2004	1.6411	4.5718	15.7247
in		0.06	0.4881	0.0	-4.9645	1.0322	8.6209	2.3556
my		0.06	0.4881	0.0	-5.6315	1.1015	10.3241	1.6764
life		0.42	1.7085	0.0	-7.1819	2.478	-2.686	31.8323
i	,	0.15	2.4407	0.0	-6.3286	1.4752	5.8879	18.3983
dated		0.23	0.7485	0.0	-6.7353	4.5755	5.2054	16.0599
a		0.06	0.9763	0.0	-6.444	1.1147	6.3203	6.9924
girl		0.22	0.8949	0.0	-2.2818	6.1943	7.6047	18.215
for		0.13	0.7045	0.0	-1.9135	3.3779	-0.567	16.5395
two		0.15	0.8136	0.0	-3.497	0.9028	0.0893	19.3952
years		0.26	0.8461	0.0	-6.8113	4.5356	7.6436	14.3936
who		0.13	0.7045	0.0	-6.9506	0.1898	0.336	17.0468
was		0.2	1.0853	0.0	-7.9541	2.608	0.4141	17.0425
getting		0.3	0.698	0.0	-6.3777	4.1243	1.4508	31.298
her		0.09	0.4881	0.0	-8.833	1.7995	2.6669	3.1296
doctorate		0.42	0.7599	0.0	-9.1981	3.578	-0.4113	24.4474
in		0.0	1.0	0.0	0.0	0.0	0.0	0.0
psychophysics		0.0	1.0	0.0	-7.9667	1.6429	-4.0734	23.8759
which	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
should		0.0	1.0	0.0	6.8912	4.5554	-0.1554	10.7839
tell		0.17	0.6915	0.0	6.4054	2.0415	6.4514	17.1056
you		0.1	0.5418	0.0	5.1563	1.2482	7.4895	2.5549
something		0.43	0.7778	0.0	5.5662	4.8349	2.9018	17.9221
about		0.12	0.3905	0.59	-7.523	0.768	6.5399	15.7109
that		0.15	0.6102	0.0	-7.4779	3.8467	5.0779	17.2936
relationship		0.79	1.0706	0.0	1.4418	8.831	-0.1666	27.6307
as	.	0.08	0.6508	0.0	0.0	0.0	0.0	0.0
far		0.15	0.8136	0.0	0.0	0.0	0.0	0.0
as		0.11	0.8949	2.5	9.1393	1.034	0.4032	13.2881
i		0.06	0.9763	0.27	3.2827	1.1868	10.9199	4.0552
know		0.42	1.7085	0.0	2.4605	3.7282	9.8219	10.3392
psychophysics	,	0.48	0.6004	0.0	0.6136	3.3469	2.9109	21.218
is		0.11	0.8949	0.0	0.444	4.4273	6.8241	15.5644
about		0.4	1.3017	0.0	-3.9586	7.4629	1.9452	27.1119
measuring		0.51	0.9226	0.0	-10.0411	9.7926	7.2458	28.3952
things		0.4	1.0853	0.0	-15.6362	5.8122	2.493	25.5872
and	.	0.27	1.4644	0.48	-0.6115	3.7035	7.2641	10.5586
howard		0.26	0.7045	0.0	1.8384	4.1808	9.1189	9.161
is		0.09	0.7322	0.0	-0.1238	2.6496	3.1874	12.2409
very		0.19	0.7729	0.0	-0.7289	2.5142	9.4649	15.8702
interested		0.4	0.6508	0.0	-3.7576	4.8413	2.4488	19.9284
in		0.07	0.5695	0.0	-6.2844	1.6016	6.9793	7.8209
measuring		0.33	0.5971	0.0	-7.0865	4.0683	6.0757	17.211
things		0.2	0.5418	0.0	-7.9515	3.7813	3.1936	15.5274
and	.	0.09	0.4881	0.0	-6.1353	1.0669	7.2347	2.6748
he		0.21	1.7085	0.0	-2.8847	4.4939	5.0192	18.2666
graduated		0.64	1.1569	0.46	0.7247	8.232	5.7578	25.5303
with		0.15	0.6102	0.0	-2.3709	1.4115	-0.116	27.8251
his		0.11	0.5971	0.0	-3.7523	2.5307	2.9477	15.6388
doctorate		0.32	0.5792	0.0	-3.7156	3.1311	2.3626	22.3827
from		0.12	0.4881	0.0	-3.3619	1.7311	-0.1465	18.8361
harvard		0.23	0.5353	0.0	-5.042	2.3209	7.6997	9.4015
and	,	0.11	0.5971	0.0	5.7702	1.1923	6.5296	2.1689
he		0.09	0.7322	0.0	6.1169	1.6344	4.8164	7.707
set		0.19	1.03	0.0	8.7618	5.2628	0.5997	24.9738
up		0.14	1.139	0.0	8.9415	0.4601	3.5685	22.0547
a		0.05	0.8136	0.0	9.3676	2.4778	3.756	2.7466
little		0.2	0.5418	0.0	5.6211	3.3044	5.3835	12.3027
consulting		0.51	0.8298	0.0	10.726	8.1149	0.7058	27.5421
shop		0.33	1.3424	0.0	7.1502	6.9965	3.692	21.9061
in		0.84	6.8338	0.53	-5.6513	9.033	2.0835	30.1857
white		0.22	0.7159	0.0	-5.1145	2.3215	-0.8301	34.8935
plains		0.28	0.7599	0.0	-8.4274	6.2042	0.6168	17.5774
new	,	0.08	0.4344	0.0	-13.2234	1.6904	7.3077	14.1399
york		0.48	1.9525	0.0	-10.7774	3.1577	-3.9991	32.883
and	.	0.19	1.03	0.0	4.9641	3.856	4.1371	19.9299
one		0.22	1.1927	0.63	-1.0285	7.3348	10.0109	6.1919
of		0.06	0.4881	0.0	1.3415	4.208	8.9669	5.5953
his		0.15	0.8136	0.0	0.4638	1.6369	4.9547	15.9195
first		0.21	0.6834	0.0	-0.0086	2.6447	1.4472	21.657
clients		0.4	0.9291	0.0	-2.5494	5.8154	2.3514	24.1229
was		0.3	1.6271	0.0	-4.9561	7.3669	2.8719	23.1003
pepsi		0.0	1.0	0.0	0.0	0.0	0.0	0.0
this	.	0.0	1.0	0.0	10.2293	2.0189	-3.4213	14.7962
is		0.2	1.6271	0.0	7.5237	9.148	-1.7901	16.3119
many		0.25	1.0169	0.0	10.2729	5.8526	5.5993	20.0248
years		0.19	0.6183	0.0	4.8385	2.7998	4.4506	12.5729
ago		0.19	1.03	0.0	3.2443	3.1117	5.5184	11.5416
back	,	0.25	1.0169	0.0	5.4179	6.0891	3.607	20.4845
in		0.1	0.8136	0.0	4.8374	3.3256	6.2545	3.455
the		0.22	1.1927	0.0	0.0402	6.3631	-2.5296	25.401
early		0.19	0.6183	0.0	-6.061	4.4513	1.7692	25.7258
seventies		0.49	0.8851	0.0	-12.1034	12.1766	4.0365	23.1653
and	.	0.12	0.6508	2.47	9.6708	5.5136	-2.9025	20.215
pepsi		0.32	1.0413	0.0	4.8312	4.5843	0.4372	27.19
came		0.2	0.8136	0.0	2.801	6.2119	3.731	20.6462
to		0.09	0.7322	0.0	-0.4764	1.8456	10.1699	7.0845
howard		0.28	0.7599	0.0	-1.9577	2.6006	8.6248	10.2461
and		0.1	0.5418	0.0	-3.7221	1.1543	7.4751	8.7234
they		0.09	0.3661	0.0	-3.5932	1.4771	8.7786	4.0933
said		0.3	1.2203	0.0	-2.9134	4.8059	2.4339	25.198
you	,	0.06	0.3254	0.49	0.215	2.922	9.2338	1.0238
know		0.35	1.4237	0.0	-1.9964	6.7296	8.2918	13.3422
there's	,	0.16	0.4344	0.0	-2.0256	7.0016	4.7142	18.3715
this		0.12	0.4881	0.0	-1.5232	2.0619	2.1443	16.324
new		0.14	0.7599	0.0	0.6109	2.0666	8.8578	16.4322
thing		0.14	0.4556	0.0	-0.4182	2.9793	4.3327	21.3115
called		0.24	0.6508	0.0	-2.1385	5.7798	6.5737	16.38
aspartame		0.71	1.2838	0.0	-0.4979	10.0302	4.2348	24.3654
and	,	0.15	0.8136	0.0	-4.05	6.9186	5.5337	6.5189
we		0.08	0.6508	0.0	-2.9496	3.6358	9.645	2.8381
would		0.11	0.358	0.0	-2.1238	3.6682	7.6368	10.808
like		0.16	0.6508	0.0	-3.9757	2.1179	4.2288	23.3174
to		0.09	0.7322	0.0	-3.6912	0.8308	-1.7178	16.0452
make		0.35	1.4237	0.0	-6.5956	2.6277	-2.6219	25.9358
diet		0.4	1.6271	0.0	-7.0556	4.9911	1.3189	29.4795
pepsi		0.49	1.5946	0.0	-3.175	10.0784	-2.6499	25.7343
we'd	.	0.22	1.1927	0.36	-1.666	4.4286	7.9841	16.4315
like		0.36	1.4644	0.0	-1.6283	2.3763	-3.3734	29.2848
you		0.26	1.4107	0.0	-2.0705	7.8687	2.9083	29.6814
to		0.09	0.7322	0.0	2.3511	2.5972	6.9278	13.2819
figure		0.34	0.9226	0.0	-2.5215	9.3699	3.9627	19.9672
out		0.17	0.9226	0.0	-7.2634	1.8033	7.7199	18.8131
how		0.21	1.139	0.0	-1.8852	1.0404	6.4742	12.8041
much		0.26	1.0576	0.0	-3.5477	3.7319	2.0861	19.7355
aspartame		0.48	0.8672	0.34	-4.6973	5.4219	2.5977	22.0606
we		0.09	0.7322	0.0	-6.2822	1.3397	6.827	3.2591
should		0.2	0.5418	0.0	-5.4685	2.3815	-1.4676	22.2553
put		0.32	1.7361	0.0	-3.8534	2.6674	-4.3956	26.8398
in		0.53	4.3118	0.0	-5.5291	4.4081	-5.8227	31.0323
each		0.35	1.4237	0.0	-3.7863	2.3184	-3.6147	31.6745
can		0.3	1.6271	0.39	-6.0345	2.3786	-2.1623	31.4864
of		0.09	0.7322	0.0	-8.0022	2.0583	1.0733	14.5493
diet		0.28	1.139	0.0	-8.4457	1.4597	1.7771	25.5721
pepsi		0.35	1.139	0.0	-10.1531	4.3551	-0.8113	23.87
in		0.1	0.8136	0.0	-4.9116	3.2945	4.554	1.6447
order		0.15	0.4881	0.0	-6.7164	0.9377	7.1751	8.8599
to		0.11	0.8949	0.0	-7.2308	1.4839	1.0917	16.4813
have		0.28	1.139	0.0	-9.4104	1.4021	-0.0996	25.1123
the		0.09	0.4881	0.0	-9.1557	0.2257	-7.4886	19.474
perfect		0.48	1.1162	0.0	-7.3694	4.632	-8.5763	31.256
drink		0.35	1.139	0.0	-8.1809	4.129	-6.4983	30.9284
now	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
that		0.0	1.0	0.0	3.5911	3.4774	2.7942	23.7784
sounds		0.27	0.7322	0.0	2.7059	5.773	2.8088	24.8544
like		0.18	0.7322	0.0	-2.2367	5.6709	5.7648	21.1074
an		0.07	0.5695	0.0	-2.0233	1.492	9.1764	5.7637
incredibly		0.67	1.0902	0.0	-1.9504	4.236	4.0037	28.3632
straightforward		0.62	0.672	0.78	-3.7337	5.7118	-0.8333	36.6857
question		0.36	0.7322	0.0	-6.5599	5.982	-0.5841	22.178
to		0.11	0.8949	0.0	-1.3258	5.8363	7.6982	11.1696
answer		0.38	1.03	0.0	-2.5177	11.1816	-0.6638	23.4513
and	,	0.11	0.5971	0.61	-6.4543	1.9422	7.8048	1.7502
that's		0.25	0.8136	0.0	-6.158	2.2354	-3.3204	27.5882
what		0.16	0.6508	0.0	-8.6826	1.5769	0.5945	25.0886
howard		0.3	0.8136	0.0	-2.2275	14.5775	6.1412	19.4002
thought		0.25	0.5809	0.0	-6.0294	14.6863	-0.1675	28.8545
because	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
pepsi		0.0	1.0	0.0	0.0	0.0	0.0	0.0
told		0.2	0.8136	0.0	0.0	0.0	0.0	0.0
him		0.11	0.5971	0.0	0.0	0.0	0.0	0.0
we're	,	0.12	0.4881	0.24	-3.3451	0.939	11.9963	3.9006
working		0.26	0.6037	0.0	-0.1743	5.665	6.2103	20.0417
with		0.12	0.4881	0.0	-1.0396	2.7581	9.3612	7.5061
a		0.05	0.8136	0.0	-2.7311	2.4047	7.375	11.4464
band		0.32	1.3017	0.0	-3.6675	4.32	6.0756	16.7104
between		0.35	0.8136	0.0	-3.0201	2.3108	2.0399	21.0452
eight		0.2	0.6508	0.0	-1.5072	5.1429	3.8439	20.9795
and		0.11	0.5971	0.0	-1.9641	2.0496	1.2586	18.368
twelve		0.26	0.7045	0.0	-3.2477	4.7036	3.1008	25.47
percent		0.36	0.8363	0.0	-6.7796	4.7234	0.3012	18.8521
anything	.	0.43	0.8738	0.0	1.3995	5.5526	6.6667	17.6616
below		0.47	1.5295	0.0	-1.3429	2.5479	10.293	12.8695
eight		0.18	0.5858	0.47	-1.4331	0.7104	3.349	26.0467
percent		0.39	0.9063	0.0	-2.9888	3.2942	0.1118	25.3804
sweetness		0.44	0.7957	0.0	-4.1429	7.0137	-0.8575	24.4167
is		0.11	0.8949	0.0	-6.7719	4.3401	-1.3032	15.9514
not		0.23	1.248	0.0	-6.4383	5.1715	-0.029	22.12
sweet		0.2	0.6508	0.0	-6.858	3.0214	-2.023	22.753
enough		0.29	0.7859	0.0	-9.5532	2.6152	5.8435	10.8666
anything	;	0.37	0.7517	0.57	-4.334	4.2482	4.0092	23.7266
above		0.45	1.4644	0.0	-6.5345	4.2238	2.2931	26.2319
twelve		0.25	0.6785	0.0	-6.5594	2.3127	0.3454	28.3447
percent		0.39	0.9063	0.0	-6.894	2.5937	0.2905	18.8066
sweetness		0.51	0.9226	0.0	-7.8842	7.8614	-5.1748	24.3268
is		0.12	0.9763	0.34	-9.1278	0.5758	-1.9747	17.3261
too		0.17	0.9226	0.0	-8.78	2.9288	-3.7553	24.416
sweet		0.43	1.3993	0.0	-8.9776	4.7456	-2.9057	20.0025
we	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
want		0.0	1.0	0.0	-5.9606	1.6435	8.771	3.5777
to		0.06	0.4881	0.0	-5.3061	1.1695	8.0073	1.7455
know		0.2	0.8136	0.0	-7.6354	2.5675	8.702	3.9841
what's	:	0.3	0.9763	0.0	-6.5346	7.072	-0.7772	25.101
the		0.12	0.6508	0.0	-2.6214	2.0996	-2.9982	25.2833
sweet		0.28	0.9112	0.0	-5.1668	3.0415	-2.1059	22.9974
spot		0.4	1.6271	0.0	-8.6409	7.8143	-2.0333	33.0229
between		0.35	0.8136	0.0	-17.0196	3.5918	-1.4325	26.595
eight		0.18	0.5858	0.0	-17.6682	2.3482	-2.1214	20.984
and		0.1	0.5418	0.0	-15.7416	1.0616	-0.9687	20.7985
twelve		0.22	0.5971	0.0	-9.8162	6.4933	3.8455	19.7367
now	?	0.4	2.1689	1.28	1.1399	1.4146	2.3317	25.0678
if	,	0.18	1.4644	0.35	2.5921	5.1816	1.8307	30.1725
i		0.1	1.6271	0.0	4.0433	1.0859	10.0348	7.1488
