word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
crashes		0.7084	1.1763	0.0	0.0	0.0	0.0	0.0
blood	.	0.2794	0.6497	0.0	0.0	0.0	0.0	0.0
comes		1.7261	4.0124	0.0	0.0	0.0	0.0	0.0
gushing		0.419	0.6962	0.0	0.0	0.0	0.0	0.0
from		0.1896	0.5509	0.0	0.0	0.0	0.0	0.0
your		0.2195	0.6381	0.0	0.0	0.0	0.0	0.0
gashes		0.7084	1.3727	0.0	0.0	0.0	0.0	0.0
with	.	0.0998	0.2894	0.0	0.0	0.0	0.0	0.0
your		0.0898	0.2615	0.0	0.0	0.0	0.0	0.0
fading		1.9855	3.8462	0.0	0.0	0.0	0.0	0.0
strength		0.3991	0.58	0.0	0.0	0.0	0.0	0.0
you	,	0.2295	0.8892	0.0	0.0	0.0	0.0	0.0
call		0.3093	0.8985	0.0	0.0	0.0	0.0	0.0
nine		0.3392	0.9857	0.0	0.0	0.0	0.0	0.0
one		0.2594	1.0054	0.0	0.0	0.0	0.0	0.0
one		0.5288	2.0492	0.0	0.0	0.0	0.0	0.0
and		0.1297	0.5021	0.0299	0.0	0.0	0.0	0.0
you		0.2893	1.1205	0.0	0.0	0.0	0.0	0.0
pray		0.3692	1.0728	0.0	0.0	0.0	0.0	0.0
for		0.3392	1.3146	0.0	0.0	0.0	0.0	0.0
a		0.0399	0.4638	0.0	0.0	0.0	0.0	0.0
trained		0.5687	0.9438	0.0	0.0	0.0	0.0	0.0
m		0.4789	5.5664	0.0	0.0	0.0	0.0	0.0
d		0.5288	6.1464	0.0	0.0	0.0	0.0	0.0
but	.	1.0776	4.1751	0.0	0.0	0.0	0.0	0.0
you		0.2594	1.0054	0.0	0.0	0.0	0.0	0.0
get		0.2095	0.8113	0.0	0.0	0.0	0.0	0.0
me		0.8381	4.8702	0.0	0.0	0.0	0.0	0.0
and	.	1.6463	6.3789	0.0	0.0	0.0	0.0	0.0
you		0.2095	0.8113	0.0	0.0	0.0	0.0	0.0
listen		0.6286	1.2181	0.0	0.0	0.0	0.0	0.0
to		0.2195	1.2762	0.0	0.0	0.0	0.0	0.0
the		0.2295	0.8892	0.0	0.0	0.0	0.0	0.0
sounds		1.5066	2.9186	0.0	0.0	0.0	0.0	0.0
of		0.1995	1.16	0.0	0.0	0.0	0.0	0.0
silence		3.951	6.5602	0.0	0.0	0.0	0.0	0.0
thank	.	0.3392	0.7881	0.0	0.0	0.0	0.0	0.0
you		0.1497	0.58	1.9655	0.0	0.0	0.0	0.0
good	.	0.1098	0.3185	1.1175	0.0	0.0	0.0	0.0
evening		0.2295	0.3812	0.0	0.0	0.0	0.0	0.0
and		0.1397	0.5416	0.0	0.0	0.0	0.0	0.0
welcome		0.3093	0.5138	0.0	0.0	0.0	0.0	0.0
to		0.1896	1.1019	0.0	0.0	0.0	0.0	0.0
spot		0.4091	1.1891	0.0	0.0	0.0	0.0	0.0
the		0.0798	0.3092	0.0	0.0	0.0	0.0	0.0
ted		0.2494	0.9659	0.0	0.0	0.0	0.0	0.0
presenter		0.449	0.58	0.0	0.0	0.0	0.0	0.0
who		0.0599	0.2325	0.0	0.0	0.0	0.0	0.0
used		0.2395	0.6962	0.0	0.0	0.0	0.0	0.0
to		0.0599	0.3487	0.0	0.0	0.0	0.0	0.0
be		0.2494	1.4494	0.0	0.0	0.0	0.0	0.0
a		0.0299	0.3475	0.0	0.0	0.0	0.0	0.0
broadway		0.4989	0.7253	0.0	0.0	0.0	0.0	0.0
accompanist		0.5787	0.6114	0.0	0.0	0.0	0.0	0.0
ok	.	0.3093	1.7981	0.2295	0.0	0.0	0.0	0.0
when	.	1.0975	3.1894	0.2195	0.0	0.0	0.0	0.0
i		0.1696	1.9713	0.0	0.0	0.0	0.0	0.0
was		0.1596	0.6184	0.0	0.0	0.0	0.0	0.0
offered		0.3492	0.58	0.0	0.0	0.0	0.0	0.0
the		0.0599	0.2325	0.0	0.0	0.0	0.0	0.0
times		0.7184	1.6703	0.0	0.0	0.0	0.0	0.0
column		0.5388	1.0438	0.0	0.0	0.0	0.0	0.0
six		0.2993	1.16	0.0	0.0	0.0	0.0	0.0
years		0.2395	0.5568	0.0	0.0	0.0	0.0	0.0
ago		0.429	1.6621	0.0	0.0	0.0	0.0	0.0
the	,	0.2893	1.1205	0.0	0.0	0.0	0.0	0.0
deal		0.3891	1.1309	0.0	0.0	0.0	0.0	0.0
was		0.1497	0.58	0.0	0.0	0.0	0.0	0.0
like		0.2095	0.6091	0.0	0.0	0.0	0.0	0.0
this		0.2395	0.6962	0.0	0.0	0.0	0.0	0.0
you'll	:	0.2893	0.673	0.3193	0.0	0.0	0.0	0.0
be		0.1696	0.9857	0.0	0.0	0.0	0.0	0.0
sent		0.5388	1.5657	0.0	0.0	0.0	0.0	0.0
the		0.0698	0.2708	0.0	0.0	0.0	0.0	0.0
coolest		0.5488	0.9113	0.0	0.0	0.0	0.0	0.0
hottest	,	0.3093	0.5138	0.0	0.0	0.0	0.0	0.0
slickest	,	0.4789	0.6962	0.0998	0.0	0.0	0.0	0.0
new		0.1796	0.6962	0.0	0.0	0.0	0.0	0.0
gadgets		0.5986	0.9938	0.0	0.0	0.0	0.0	0.0
every	.	0.2494	0.58	0.2395	0.0	0.0	0.0	0.0
week		0.1896	0.5509	0.0	0.0	0.0	0.0	0.0
it'll		0.1197	0.3475	0.0	0.0	0.0	0.0	0.0
arrive		0.3193	0.6184	0.0	0.0	0.0	0.0	0.0
at		0.1197	0.6962	0.0	0.0	0.0	0.0	0.0
your		0.1197	0.3475	0.0	0.0	0.0	0.0	0.0
door		0.449	1.3053	0.0	0.0	0.0	0.0	0.0
you	.	0.0998	0.3871	0.1995	0.0	0.0	0.0	0.0
get		0.2395	0.9275	0.0	0.0	0.0	0.0	0.0
to		0.1995	1.16	0.0	0.0	0.0	0.0	0.0
try		0.2494	0.9659	0.0	0.0	0.0	0.0	0.0
them		0.1197	0.3475	0.0	0.0	0.0	0.0	0.0
out		0.2295	0.8892	0.0	0.0	0.0	0.0	0.0
play	,	0.1896	0.5509	0.0	0.0	0.0	0.0	0.0
with		0.1098	0.3185	0.0	0.0	0.0	0.0	0.0
them		0.1297	0.3766	0.0	0.0	0.0	0.0	0.0
evaluate	,	0.6086	0.8845	0.0	0.0	0.0	0.0	0.0
them		0.3193	0.9275	0.0	0.0	0.0	0.0	0.0
until		0.7683	1.7865	0.2594	0.0	0.0	0.0	0.0
the		0.0698	0.2708	0.0	0.0	0.0	0.0	0.0
novelty		0.4091	0.6788	0.0	0.0	0.0	0.0	0.0
wears		0.2993	0.6962	0.0	0.0	0.0	0.0	0.0
out		0.2195	0.8508	0.0	0.0	0.0	0.0	0.0
before	,	0.2594	0.5021	0.0399	0.0	0.0	0.0	0.0
you		0.0599	0.2325	0.0	0.0	0.0	0.0	0.0
have		0.1297	0.3766	0.0	0.0	0.0	0.0	0.0
to		0.1497	0.8694	0.02	0.0	0.0	0.0	0.0
send		0.2295	0.6672	0.0	0.0	0.0	0.0	0.0
them		0.0998	0.2894	0.0	0.0	0.0	0.0	0.0
back		0.2794	0.8113	0.0	0.0	0.0	0.0	0.0
and	.	0.0898	0.3475	0.0	0.0	0.0	0.0	0.0
you'll		0.1397	0.3243	0.0	0.0	0.0	0.0	0.0
get		0.1596	0.6184	0.0	0.0	0.0	0.0	0.0
paid		0.2794	0.8113	0.0	0.0	0.0	0.0	0.0
for		0.2494	0.9659	0.0	0.0	0.0	0.0	0.0
it		0.4091	2.3781	0.5088	0.0	0.0	0.0	0.0
you	.	0.1098	0.4254	0.0	0.0	0.0	0.0	0.0
can		0.2694	1.0438	0.0	0.0	0.0	0.0	0.0
think		0.1995	0.4638	0.0	0.0	0.0	0.0	0.0
about		0.429	0.9973	0.0	0.0	0.0	0.0	0.0
it		0.3991	2.32	0.0	0.0	0.0	0.0	0.0
if	,	0.3492	2.0294	0.1497	0.0	0.0	0.0	0.0
you		0.0599	0.2325	0.0	0.0	0.0	0.0	0.0
want		0.6685	1.9423	0.2195	0.0	0.0	0.0	0.0
i've	.	0.1696	0.6567	0.0	0.0	0.0	0.0	0.0
always		0.2594	0.5021	0.0	0.0	0.0	0.0	0.0
been		0.2395	0.6962	0.0	0.0	0.0	0.0	0.0
a		0.0299	0.3475	0.0	0.0	0.0	0.0	0.0
technology		0.5986	0.6962	0.0	0.0	0.0	0.0	0.0
nut		0.4091	1.5854	0.0	0.0	0.0	0.0	0.0
and	,	0.2195	0.8508	0.0	0.0	0.0	0.0	0.0
i		0.4689	5.4502	0.1197	0.0	0.0	0.0	0.0
absolutely		0.7383	0.8578	0.0	0.0	0.0	0.0	0.0
love		0.1995	0.58	0.0	0.0	0.0	0.0	0.0
it		0.1696	0.9857	0.0	0.0	0.0	0.0	0.0
the	.	0.3193	1.2367	0.3492	0.0	0.0	0.0	0.0
job		0.4091	1.5854	0.0	0.0	0.0	0.0	0.0
though	,	0.2195	0.4254	0.0	0.0	0.0	0.0	0.0
came	,	0.2095	0.6091	0.0	0.0	0.0	0.0	0.0
with		0.1197	0.3475	0.0	0.0	0.0	0.0	0.0
one		0.2694	1.0438	0.0	0.0	0.0	0.0	0.0
small		0.3293	0.766	0.0	0.0	0.0	0.0	0.0
downside		0.4989	0.7253	0.0	0.0	0.0	0.0	0.0
and	.	0.0898	0.3475	0.0	0.0	0.0	0.0	0.0
that		0.1497	0.4347	0.0	0.0	0.0	0.0	0.0
is		0.1596	0.9275	0.0	0.0	0.0	0.0	0.0
they	:	0.1896	0.5509	0.02	0.0	0.0	0.0	0.0
intended		0.4889	0.7102	0.0	0.0	0.0	0.0	0.0
to		0.0898	0.5219	0.3293	0.0	0.0	0.0	0.0
publish		0.3791	0.63	0.0	0.0	0.0	0.0	0.0
my		0.1596	0.9275	0.0	0.0	0.0	0.0	0.0
email		0.3791	0.881	0.0798	0.0	0.0	0.0	0.0
address		0.3193	0.53	0.0	0.0	0.0	0.0	0.0
at		0.1397	0.8113	0.5488	0.0	0.0	0.0	0.0
the		0.1497	0.58	0.0	0.0	0.0	0.0	0.0
end		0.2395	0.9275	0.0	0.0	0.0	0.0	0.0
of		0.1098	0.6381	0.0	0.0	0.0	0.0	0.0
every		0.1696	0.394	0.0	0.0	0.0	0.0	0.0
column		0.439	0.8508	0.0	0.0	0.0	0.0	0.0
and	.	0.4091	1.5854	0.7782	0.0	0.0	0.0	0.0
what		0.5787	1.6819	0.3492	0.0	0.0	0.0	0.0
i've		0.1397	0.5416	0.0	0.0	0.0	0.0	0.0
noticed		0.5887	0.9775	0.0	0.0	0.0	0.0	0.0
is		0.4789	2.7826	0.0	0.0	0.0	0.0	0.0
first		0.2095	0.487	0.3193	0.0	0.0	0.0	0.0
of		0.0599	0.3487	0.0	0.0	0.0	0.0	0.0
all		0.3492	1.353	0.0	0.0	0.0	0.0	0.0
you	,	0.2395	0.9275	0.0698	0.0	0.0	0.0	0.0
get		0.3293	1.2762	0.0	0.0	0.0	0.0	0.0
an		0.1197	0.6962	0.0698	0.0	0.0	0.0	0.0
incredible		0.6485	0.7532	0.0	0.0	0.0	0.0	0.0
amount		0.1995	0.3871	0.0	0.0	0.0	0.0	0.0
of		0.1097	0.6381	0.0	0.0	0.0	0.0	0.0
email		0.459	1.067	0.0	0.0	0.0	0.0	0.0
if	.	0.1796	1.0438	0.0698	0.0	0.0	0.0	0.0
you		0.1197	0.4638	0.0	0.0	0.0	0.0	0.0
ever		0.3791	1.1019	0.0	0.0	0.0	0.0	0.0
are		0.1098	0.4254	0.0	0.0	0.0	0.0	0.0
feeling		0.2594	0.4312	0.0	0.0	0.0	0.0	0.0
lonely		0.3891	0.7544	0.0	0.0	0.0	0.0	0.0
get	,	0.1497	0.58	0.5587	0.0	0.0	0.0	0.0
a		0.0698	0.8113	0.0	0.0	0.0	0.0	0.0
new		0.0698	0.2708	0.0	0.0	0.0	0.0	0.0
york		0.2494	0.7253	0.0	0.0	0.0	0.0	0.0
times		0.2993	0.6962	0.0	0.0	0.0	0.0	0.0
column		0.2893	0.5602	0.0	0.0	0.0	0.0	0.0
because	,	0.3791	0.63	0.0	0.0	0.0	0.0	0.0
you		0.1098	0.4254	0.0	0.0	0.0	0.0	0.0
will		0.1995	0.58	0.0	0.0	0.0	0.0	0.0
get		0.2494	0.9659	0.0	0.0	0.0	0.0	0.0
hundreds		0.3791	0.5509	0.1596	0.0	0.0	0.0	0.0
and		0.0898	0.3475	0.0	0.0	0.0	0.0	0.0
hundreds		0.2295	0.3336	0.0	0.0	0.0	0.0	0.0
and		0.0898	0.3475	0.0	0.0	0.0	0.0	0.0
hundreds		0.2395	0.3475	0.0	0.0	0.0	0.0	0.0
of		0.0798	0.4638	0.0	0.0	0.0	0.0	0.0
emails		0.3891	0.7544	0.0	0.0	0.0	0.0	0.0
and	.	0.4091	1.5854	0.3991	0.0	0.0	0.0	0.0
the		0.1098	0.4254	0.0	0.0	0.0	0.0	0.0
email		0.2893	0.673	0.0	0.0	0.0	0.0	0.0
i'm		0.0798	0.4638	0.0	0.0	0.0	0.0	0.0
getting		0.2494	0.4138	0.0	0.0	0.0	0.0	0.0
a		0.0399	0.4638	0.0	0.0	0.0	0.0	0.0
lot		0.3692	1.4308	0.0	0.0	0.0	0.0	0.0
today		0.5488	1.2762	0.0599	0.0	0.0	0.0	0.0
is		0.6086	3.537	0.0	0.0	0.0	0.0	0.0
about		0.3293	0.766	0.0499	0.0	0.0	0.0	0.0
frustration		0.7184	0.759	0.0	0.0	0.0	0.0	0.0
people	.	0.3093	0.5998	0.0	0.0	0.0	0.0	0.0
are		0.0998	0.3871	0.0	0.0	0.0	0.0	0.0
feeling		0.5288	0.8776	0.0	0.0	0.0	0.0	0.0
like		0.7683	2.2328	0.3093	0.0	0.0	0.0	0.0
things		0.2893	0.5602	0.0	0.0	0.0	0.0	0.0
ok		0.3791	2.2026	1.2073	0.0	0.0	0.0	0.0
i	,	0.1497	1.74	0.0399	0.0	0.0	0.0	0.0
just		0.1896	0.5509	0.0	0.0	0.0	0.0	0.0
had		0.1098	0.4254	0.0	0.0	0.0	0.0	0.0
an		0.0599	0.3487	0.0	0.0	0.0	0.0	0.0
alarm		0.3492	0.8113	0.0	0.0	0.0	0.0	0.0
come		0.1397	0.4057	0.02	0.0	0.0	0.0	0.0
up		0.1197	0.6962	0.0	0.0	0.0	0.0	0.0
on		0.1098	0.6381	0.0	0.0	0.0	0.0	0.0
my		0.1197	0.6962	0.0	0.0	0.0	0.0	0.0
screen		0.4989	0.9671	0.0	0.0	0.0	0.0	0.0
lucky	.	0.1896	0.4405	0.0	0.0	0.0	0.0	0.0
you		0.1297	0.5021	0.0	0.0	0.0	0.0	0.0
can't		0.2195	0.6381	0.0	0.0	0.0	0.0	0.0
see		0.1197	0.4638	0.0	0.0	0.0	0.0	0.0
it		0.0998	0.58	0.0	0.0	0.0	0.0	0.0
people	.	0.1696	0.3289	0.0	0.0	0.0	0.0	0.0
are		0.3791	1.4692	0.1497	0.0	0.0	0.0	0.0
feeling		0.5288	0.8776	0.0	0.0	0.0	0.0	0.0
overwhelmed		0.7084	0.7485	0.0	0.0	0.0	0.0	0.0
they're	.	0.1098	0.2127	0.0	0.0	0.0	0.0	0.0
feeling		0.2993	0.4975	0.0	0.0	0.0	0.0	0.0
like		0.1696	0.4928	0.0	0.0	0.0	0.0	0.0
it's		0.2395	0.9275	0.0	0.0	0.0	0.0	0.0
too		0.1995	0.773	0.0	0.0	0.0	0.0	0.0
much		0.2694	0.7822	0.0	0.0	0.0	0.0	0.0
technology		0.5787	0.673	0.0	0.0	0.0	0.0	0.0
too		0.2295	0.8892	0.0	0.0	0.0	0.0	0.0
fast		0.3791	1.1019	0.0	0.0	0.0	0.0	0.0
it	.	0.1596	0.9275	0.3492	0.0	0.0	0.0	0.0
may		0.1696	0.6567	0.0	0.0	0.0	0.0	0.0
be		0.1696	0.9857	0.0	0.0	0.0	0.0	0.0
good		0.2195	0.6381	0.0	0.0	0.0	0.0	0.0
technology		0.7283	0.8462	0.0	0.0	0.0	0.0	0.0
but	,	0.3891	1.5075	0.2794	0.0	0.0	0.0	0.0
i		0.2195	2.5513	0.0	0.0	0.0	0.0	0.0
feel		0.2494	0.7253	0.0	0.0	0.0	0.0	0.0
like		0.3093	0.8985	0.0	0.0	0.0	0.0	0.0
there's		0.1995	0.3871	0.0	0.0	0.0	0.0	0.0
not		0.2195	0.8508	0.0	0.0	0.0	0.0	0.0
enough		0.2594	0.5021	0.0	0.0	0.0	0.0	0.0
of		0.1497	0.8694	0.0	0.0	0.0	0.0	0.0
a		0.0299	0.3475	0.0	0.0	0.0	0.0	0.0
support		0.4689	0.7788	0.0	0.0	0.0	0.0	0.0
structure		0.4689	0.6056	0.0	0.0	0.0	0.0	0.0
there's	.	0.2095	0.4057	0.0	0.0	0.0	0.0	0.0
not		0.2095	0.8113	0.0	0.0	0.0	0.0	0.0
enough		0.3193	0.6184	0.0	0.0	0.0	0.0	0.0
help		0.5787	1.6819	0.3093	0.0	0.0	0.0	0.0
there's	.	0.1696	0.3289	0.0	0.0	0.0	0.0	0.0
not		0.1696	0.6567	0.0	0.0	0.0	0.0	0.0
enough		0.2395	0.4638	0.0	0.0	0.0	0.0	0.0
thought		0.3293	0.5463	0.0	0.0	0.0	0.0	0.0
put		0.1397	0.5416	0.02	0.0	0.0	0.0	0.0
into		0.1497	0.4347	0.0	0.0	0.0	0.0	0.0
the		0.0898	0.3475	0.0	0.0	0.0	0.0	0.0
design		0.4091	0.7927	0.0	0.0	0.0	0.0	0.0
of		0.1098	0.6381	0.0	0.0	0.0	0.0	0.0
it		0.1297	0.7544	0.0	0.0	0.0	0.0	0.0
to		0.1197	0.6962	0.0	0.0	0.0	0.0	0.0
make		0.1696	0.4928	0.0	0.0	0.0	0.0	0.0
it		0.0998	0.58	0.0	0.0	0.0	0.0	0.0
easy		0.419	1.217	0.0	0.0	0.0	0.0	0.0
and		0.1197	0.4638	0.2893	0.0	0.0	0.0	0.0
enjoyable		0.5887	0.7602	0.0	0.0	0.0	0.0	0.0
to		0.1297	0.7544	0.0	0.0	0.0	0.0	0.0
use		0.3492	1.353	0.0	0.0	0.0	0.0	0.0
one	.	0.2794	1.0821	0.2295	0.0	0.0	0.0	0.0
time		0.2195	0.6381	0.0	0.0	0.0	0.0	0.0
i		0.0299	0.3475	0.0	0.0	0.0	0.0	0.0
wrote		0.2095	0.487	0.0	0.0	0.0	0.0	0.0
a		0.0299	0.3475	0.0	0.0	0.0	0.0	0.0
column		0.429	0.8311	0.0	0.0	0.0	0.0	0.0
about		0.2694	0.6265	0.0	0.0	0.0	0.0	0.0
my		0.1197	0.6962	0.0	0.0	0.0	0.0	0.0
efforts		0.3991	0.6625	0.0	0.0	0.0	0.0	0.0
to		0.0898	0.5219	0.0	0.0	0.0	0.0	0.0
reach		0.3093	0.7195	0.0	0.0	0.0	0.0	0.0
dell		0.3891	1.1309	0.0998	0.0	0.0	0.0	0.0
technical		0.4091	0.5289	0.0	0.0	0.0	0.0	0.0
support		0.429	0.7125	0.0	0.0	0.0	0.0	0.0
and	,	0.1596	0.6184	0.3193	0.0	0.0	0.0	0.0
within		0.2893	0.5602	0.0	0.0	0.0	0.0	0.0
twelve		0.5388	1.0438	0.0	0.0	0.0	0.0	0.0
hours		0.5887	1.3681	0.0	0.0	0.0	0.0	0.0
there		0.0998	0.2325	0.1896	0.0	0.0	0.0	0.0
were		0.0698	0.2034	0.0	0.0	0.0	0.0	0.0
seven		0.7084	1.647	0.0	0.0	0.0	0.0	0.0
hundred		0.6086	1.0101	0.0	0.0	0.0	0.0	0.0
messages		0.6186	0.8985	0.0	0.0	0.0	0.0	0.0
from		0.1397	0.4057	0.2494	0.0	0.0	0.0	0.0
readers		0.5388	0.895	0.0	0.0	0.0	0.0	0.0
on		0.2395	1.3913	0.0	0.0	0.0	0.0	0.0
the		0.0599	0.2325	0.0	0.0	0.0	0.0	0.0
feedback		0.5687	0.8264	0.0	0.0	0.0	0.0	0.0
boards		0.3093	0.5998	0.0	0.0	0.0	0.0	0.0
