word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
kinds		0.31	1.0481	0.0	-10.7139	4.7365	-0.762	19.4824
between		0.56	1.3524	0.0	-16.4959	9.4851	-1.5393	24.1333
science	,	0.34	0.8216	1.18	14.0212	2.8308	1.0723	19.7385
and		0.11	0.6204	0.0	11.8197	6.6007	-1.9503	16.4819
pseudo		0.22	0.6204	0.0	3.637	7.1779	1.3164	19.5815
science		0.33	0.7962	0.0	1.7051	4.0615	-1.1907	20.8666
and		0.09	0.5071	0.0	-0.2429	3.8129	0.5449	17.2587
non		0.24	1.3524	0.0	0.9885	2.0801	4.2808	15.938
science		0.27	0.6525	0.0	0.8977	5.9924	-1.6023	21.5303
and		0.09	0.5071	0.0	-4.0873	2.0396	-3.104	16.3138
junk		0.25	1.0565	0.0	0.1004	7.4882	1.7705	19.8605
science		0.51	1.2323	0.0	1.5129	2.0053	-0.6945	22.4776
voodoo	,	0.29	0.8165	0.34	13.5074	10.1963	6.0123	8.6472
science		0.37	0.8943	0.0	9.4533	7.8688	-0.3743	21.0954
pathological	,	0.6	0.8452	0.0	1.6418	7.8175	0.525	24.5008
science		0.35	0.8452	0.0	-0.157	5.4853	0.1097	21.7833
bad	,	0.37	2.0843	0.0	-10.268	11.2404	1.9023	15.388
science		0.49	1.1833	0.0	-12.8118	4.7202	-1.9255	24.5042
non	,	0.25	1.4081	0.36	-12.1567	5.0878	4.2398	18.8724
science		0.43	1.0379	0.0	-12.2407	5.8301	0.4729	20.6991
and	,	0.19	1.0701	0.0	7.9655	2.5853	2.1345	12.946
plain		0.25	0.8452	0.0	2.4837	5.1566	-0.0709	21.6208
old		0.18	1.0143	0.0	-0.6597	3.0545	4.9022	3.2325
non		0.0	1.0	0.0	0.0	0.0	0.0	0.0
sense		0.0	1.0	0.0	0.0	0.0	0.0	0.0
and	.	0.0	1.0	0.0	-2.9562	7.7039	-2.9612	25.0124
unless		0.29	0.8165	0.54	-3.3203	6.8612	0.8091	19.6391
you've		0.1	0.3381	0.0	-1.3274	3.3476	-0.8767	10.873
been		0.13	0.5494	0.0	-0.3217	3.6426	4.8779	10.619
on		0.16	1.3524	0.0	-0.639	1.8834	5.8431	5.9403
mars		0.34	1.4369	0.0	0.6173	3.2691	4.9735	15.8494
recently		0.4	0.8452	0.0	1.2692	3.3572	0.0896	16.1502
you	,	0.08	0.4514	0.0	-0.7088	1.1742	3.5739	2.5015
know		0.25	1.0565	0.0	-0.4246	1.1872	3.3637	15.1781
there's		0.17	0.4784	0.0	-2.9787	5.0751	-0.9494	13.7051
a		0.07	1.1833	0.0	-3.139	1.7025	3.8368	7.6135
lot		0.26	1.4656	0.0	-1.8539	3.1867	5.8013	4.704
of		0.07	0.5917	0.0	-3.3662	3.1137	1.2981	7.9817
that		0.52	2.1976	0.0	-4.5498	5.3034	-4.8559	28.0982
out		0.22	1.2391	0.0	-4.5586	4.313	-2.0737	22.5233
there		0.19	0.6424	0.0	-8.0863	7.251	-2.7441	19.1785
some	.	0.12	0.5071	0.44	-5.7754	1.8482	-2.1893	16.8842
people		0.27	0.7607	0.0	-3.6692	4.8281	-1.1418	21.6506
call		0.23	0.972	0.0	-1.79	2.4706	2.4409	24.7695
us		0.14	1.1833	0.0	-2.1744	4.4927	-3.4689	20.0185
debunkers		1.06	1.9914	0.0	3.1658	10.3555	-2.9324	27.8284
which	,	0.2	0.6762	0.0	0.8361	5.357	-1.8167	16.3438
is		0.1	0.8452	0.0	-0.435	4.3303	-3.3337	12.2281
kind		0.18	0.7607	0.0	-1.3137	4.4202	-1.2138	25.5822
of		0.08	0.6762	0.0	-5.1604	1.4894	1.2875	3.8669
a		0.05	0.8452	0.0	-5.6425	1.4188	1.8745	1.042
negative		0.35	0.7387	0.0	-5.8055	4.433	0.7123	20.6571
term		0.25	1.0565	0.0	0.0	0.0	-12.4778	4.377
but	.	0.13	0.732	0.0	-2.8361	1.5189	0.127	9.1616
let's		0.2	0.8452	0.0	-4.4016	1.9443	-4.3286	19.5101
face		0.23	0.972	0.0	-4.08	2.6653	-0.3985	18.3287
it		0.24	2.0285	0.0	-0.3761	3.362	-7.9019	23.4164
there's	,	0.22	0.6204	0.0	-4.5026	4.6502	0.3842	21.8356
a		0.06	1.0143	0.0	-4.034	2.8516	2.8242	8.5891
lot		0.14	0.7894	0.0	-2.6434	2.4193	5.6509	4.733
of		0.07	0.5917	0.0	-2.7974	2.0588	0.834	8.323
bunk		0.37	1.5637	0.0	-3.2756	9.2808	-1.9041	24.3299
we	.	0.19	1.6059	0.93	-1.8826	4.0998	6.2683	6.293
are		0.06	0.3381	0.0	-0.1078	0.2744	7.7906	1.9821
like		0.2	0.8452	0.0	0.056	1.2186	0.9614	20.5133
the		0.09	0.5071	0.0	-1.0808	1.891	-1.388	17.8396
bunko		0.44	1.4876	0.0	1.3302	9.8312	2.0709	21.1816
squads		0.62	1.7462	0.0	-1.19	5.2555	-0.1815	21.5807
of		0.1	0.8452	0.0	-3.2327	2.3077	-1.6874	9.0501
the		0.08	0.4514	0.0	-4.343	2.0622	-1.361	10.2215
police		0.3	0.8452	0.0	-1.097	9.2846	-2.6986	23.3545
departments		0.53	0.8148	0.0	-1.1619	6.882	-2.2228	23.7643
out		0.19	1.0701	0.0	-1.0593	1.3184	-0.5083	21.2573
there		0.2	0.6762	0.0	-1.7632	2.8605	0.654	20.0272
well		0.16	0.6762	0.99	3.191	1.828	5.1806	11.7497
we're	,	0.11	0.4649	0.0	3.7679	1.1704	1.6517	11.6593
sort		0.19	0.803	0.0	4.4426	1.3918	-1.3688	17.2569
of		0.08	0.6762	0.0	3.0351	2.0462	1.5066	3.6171
like		0.24	1.0143	0.0	1.9961	0.5331	-1.6883	23.1315
the		0.2	1.1275	0.0	0.474	3.117	1.8902	20.3036
ralph		0.34	1.1495	0.0	0.6026	4.9716	2.3609	22.2994
naders		0.33	0.9297	0.0	-0.4083	7.1727	2.5945	8.8843
of		0.14	1.1833	0.0	-5.344	3.5709	-0.377	7.8168
bad		0.32	1.8037	0.0	-3.3815	7.1875	4.4846	11.3134
ideas		0.73	2.4681	0.0	-5.5844	5.7474	-1.9557	17.7284
trying	,	0.21	0.5917	2.42	-3.2974	3.1508	3.5946	12.6991
to		0.23	1.944	0.0	-4.4284	3.2587	3.0094	11.7819
replace		0.17	0.4108	0.0	-8.1376	6.3428	-4.7933	17.2232
bad		0.21	1.1833	0.0	-12.5376	3.7442	1.7529	24.4448
ideas		0.37	1.2509	0.0	-17.0648	4.5241	1.5809	11.3803
with		0.0	1.0	0.0	0.0	0.0	0.0	0.0
good		0.0	1.0	0.0	0.0	0.0	0.0	0.0
ideas		0.0	1.0	0.0	0.0	0.0	0.0	0.0
i'll	.	0.0	1.0	0.0	11.2537	1.3685	2.46	4.0203
show		0.14	0.5917	0.0	6.5527	5.9845	0.0658	18.2544
you		0.06	0.3381	0.0	3.1872	0.9146	6.8866	2.2987
an		0.06	0.5071	0.0	1.5957	2.2371	4.7695	4.4202
example		0.39	0.9416	0.0	-1.6346	4.327	1.392	20.9707
of		0.11	0.9297	0.0	-4.566	2.7034	0.8723	7.7973
a		0.07	1.1833	0.0	-5.7861	1.3269	0.7715	4.8173
bad		0.37	2.0843	0.0	-5.5508	5.3689	2.7168	9.0605
idea		0.4	1.6905	0.0	-6.8424	6.9281	1.3616	9.6374
i	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
brought		0.0	1.0	0.0	1.976	4.7907	1.3667	20.1454
this		0.19	0.803	0.0	1.9206	3.4099	-2.2835	19.3323
with		0.17	0.7184	0.0	1.2004	2.9964	-4.2389	21.5719
me		0.16	1.3524	0.0	0.9323	2.3048	3.3891	17.126
this	,	0.19	0.803	0.0	0.1181	1.9058	-2.0246	15.9435
was		0.31	1.7462	0.0	-0.9631	4.6471	-3.9403	21.4452
given		0.33	1.1157	0.64	-0.4814	6.9253	2.6824	12.9385
to		0.18	1.5214	0.0	1.5855	2.7411	1.045	15.5866
us		0.16	1.3524	0.0	-0.5328	1.7998	-1.0756	20.4431
by		0.26	2.1976	0.0	-1.1351	4.1674	3.0574	21.7843
n		0.0	1.0	0.0	0.0	0.0	0.0	0.0
b		0.0	1.0	0.0	0.0	0.0	0.0	0.0
c		0.0	1.0	0.0	-0.0125	5.0864	1.0474	16.854
dateline		0.76	1.6059	0.0	-1.4738	7.4723	2.5877	16.0707
to		0.18	1.5214	0.0	-2.9449	3.4319	-5.4282	20.2962
test		0.62	2.6202	0.0	-10.2729	14.4338	-6.1046	26.6237
it's	.	0.24	1.3524	0.48	-0.5992	2.2003	-5.9798	24.1647
produced		0.29	0.6119	0.61	2.3075	6.5601	-1.5481	25.4159
by		0.12	1.0143	0.0	3.4548	2.5009	0.2647	23.7217
the		0.08	0.4514	0.0	0.9275	1.2695	2.0978	9.6031
quadro		0.4	1.1275	0.0	2.1976	4.0155	-0.7891	21.0864
corporation		0.64	0.9838	0.0	0.4876	2.7249	-0.9305	22.8441
of		0.07	0.5917	0.0	-1.6041	2.438	2.2553	5.8619
west		0.23	0.972	0.0	-0.4518	4.0111	-1.1251	20.5741
virginia		0.41	0.8655	0.0	-1.2787	6.2668	1.8196	18.9928
it's	.	0.12	0.6762	0.0	8.9053	2.3265	-8.6793	17.8885
called		0.2	0.5629	0.0	11.4006	4.0738	-0.9586	22.4593
the		0.08	0.4514	0.0	8.385	3.4059	-0.009	13.7317
quadro		0.63	1.775	0.0	2.8499	7.7067	-2.0593	27.1485
two		0.25	1.4081	0.0	2.3116	4.3259	-2.957	18.7831
thousand		0.55	1.163	0.0	0.6135	7.8238	1.9855	24.4924
dowser		0.5	1.4081	0.0	-1.482	10.0668	2.914	17.8937
rod		0.35	1.9728	0.0	-6.419	3.4859	0.6204	12.5068
this	.	0.18	0.7607	1.77	0.0	0.0	-0.7763	16.3025
was		0.17	0.9585	0.0	0.0	0.0	1.4089	13.7915
being		0.3	1.0143	0.0	0.0	0.0	4.7877	8.1597
sold		0.54	2.2821	0.0	12.3438	11.9929	3.0596	19.2279
to		0.16	1.3524	0.41	0.9378	4.3097	1.1744	18.1535
high		0.21	0.8875	0.0	2.4331	10.7981	5.592	11.9833
school		0.29	0.8165	0.0	3.8341	3.2	-1.8087	18.623
administrators		0.93	1.1225	0.0	-0.3673	8.9923	0.828	19.7224
for		0.14	0.7894	0.0	-2.9669	0.6188	-4.1499	22.852
nine		0.36	1.5214	0.0	0.7331	7.9312	4.271	11.0817
hundred		0.3	0.7252	0.0	0.8031	3.0442	2.6202	10.211
dollars		0.38	0.9179	0.0	-0.2633	4.4093	4.4802	10.5418
apiece		0.57	1.6059	0.09	-10.141	12.7188	-5.3084	23.3182
it's	.	0.12	0.6762	0.34	0.6848	3.6363	-5.1183	19.7481
a		0.06	1.0143	0.0	2.287	2.3628	4.6351	14.396
piece		0.27	0.9128	0.0	4.1037	4.4393	-3.2371	21.7304
of		0.11	0.9297	0.0	0.4102	4.9924	-1.7224	22.6103
plastic		0.64	1.5451	0.0	2.6859	4.8134	-4.1028	26.6032
with		0.24	1.0143	0.0	-0.0241	6.8828	-3.3068	22.2015
a		0.06	1.0143	0.0	-0.8378	2.301	6.0733	3.7842
radio		0.33	1.1157	0.0	0.0071	3.8758	4.3507	11.2828
shack		0.36	1.2171	0.0	-0.6037	3.238	-1.7225	20.7776
antenna		0.45	1.087	0.0	-10.1836	18.0704	0.0621	19.7561
attached		0.51	1.0785	0.33	-11.9455	4.262	-2.2015	24.3931
to		0.15	1.2678	0.0	-15.4767	5.6294	-1.5248	15.2463
it		0.11	0.9297	0.0	-19.5596	0.2536	-1.134	5.5051
you	.	0.14	0.7894	0.54	2.1793	7.7261	3.8475	20.022
could		0.15	0.5071	0.0	3.3253	6.4972	1.0732	16.7325
dowse		0.3	1.0143	0.0	2.9082	5.1113	3.7375	17.2852
for		0.11	0.6204	0.0	3.1496	1.8498	-1.9464	16.6365
all		0.2	1.1275	0.0	2.1467	5.1143	6.0703	13.904
sorts		0.3	1.0143	0.0	-7.1552	7.1995	-2.6236	21.5254
of		0.07	0.5917	0.0	-13.8517	6.0826	-1.0788	12.7497
things		0.29	0.8165	0.0	-15.409	3.8605	-0.7071	23.9519
but	,	0.12	0.6762	0.0	-2.6285	3.5102	-2.6644	16.5912
this		0.15	0.6339	0.0	2.1979	5.4411	-2.081	19.3984
particular		0.56	0.9467	0.0	4.7473	10.6352	-3.0759	27.192
one		0.28	1.5772	0.0	-2.4429	1.1436	3.8342	5.4119
was		0.16	0.901	0.0	-3.062	2.5841	0.6827	16.0236
built		0.34	1.1495	0.0	0.5638	5.0766	-4.7071	23.9234
to		0.14	1.1833	0.0	-0.4206	4.674	-5.1033	23.5714
dowse		0.65	2.1976	0.0	0.0566	9.1802	1.236	25.1005
for		0.25	1.4081	0.42	-0.9189	2.3931	-1.1347	26.6158
marijuana		0.77	1.447	0.0	1.8744	6.5471	5.8316	9.9095
in		0.16	1.3524	0.0	-1.855	3.2997	3.557	5.2174
students		0.46	0.972	0.0	-0.6524	8.1097	-2.0291	21.3683
lockers		0.68	1.6414	0.0	1.6171	9.4751	-1.5703	22.7323
so	.	0.4	3.3809	2.44	1.996	2.7393	3.7461	18.292
the		0.1	0.5629	0.0	1.2118	2.2139	1.6782	12.7216
way		0.14	0.7894	0.0	4.6005	4.3306	7.1357	7.6341
it		0.12	1.0143	0.0	3.9832	3.5858	5.4937	7.2269
works		0.6	2.0285	0.0	2.0486	4.8924	-0.4313	19.2217
is		0.4	3.3809	0.0	0.1759	3.8297	3.3578	12.7098
you		0.13	0.732	0.0	-0.0844	2.5122	2.4181	10.5072
go		0.15	1.2678	0.0	2.6776	5.669	5.6851	10.3828
down		0.3	1.2678	0.0	3.2073	2.4131	6.2505	11.7646
the		0.0	1.0	0.0	0.0	0.0	0.0	0.0
hallway		0.0	1.0	0.0	-1.0251	10.1277	4.0908	17.3309
and	,	0.22	1.2391	0.71	-0.4488	1.4559	5.4337	7.4138
you		0.1	0.5629	0.0	-0.0153	1.081	3.6685	7.6122
see		0.17	0.9585	0.0	3.1191	4.6201	-0.7366	16.2677
if		0.15	1.2678	0.0	2.061	2.3039	-1.698	22.5865
it		0.16	1.3524	0.0	0.9403	4.1127	-3.3414	20.0121
tilts		0.36	1.2171	0.0	1.7313	6.4479	-2.4651	20.8373
toward		0.29	0.8165	0.0	2.9976	2.445	4.3262	18.7116
a		0.06	1.0143	0.0	0.788	1.1041	2.5594	14.043
particular		0.68	1.1495	0.0	-8.0871	14.6447	0.2196	22.202
locker		0.4	1.1275	0.0	-11.5963	2.413	1.9112	23.0471
and	,	0.15	0.8452	0.0	-0.8152	2.173	2.3975	2.0359
then		0.14	0.5917	0.0	-0.8245	0.8127	3.1252	2.4844
you		0.13	0.732	0.0	-1.2137	0.8227	5.2984	2.7879
open		0.32	1.3524	0.0	-1.82	2.3978	1.835	18.2159
the		0.08	0.4514	0.0	-1.8471	1.9241	4.1958	3.6188
locker		0.43	1.2121	0.0	1.5866	6.6049	0.2483	21.5064
so	.	0.3	2.5357	0.0	-1.9815	2.0733	2.233	14.028
it		0.0	1.0	0.0	0.0	0.0	0.0	0.0
looks		0.0	1.0	0.0	2.4322	3.7404	1.4793	18.3745
something		0.35	0.6576	0.0	-0.5805	9.631	-2.091	21.5384
like		0.23	0.972	0.0	-5.5408	2.7684	-3.7335	19.9381
this		0.3	1.2678	0.0	-5.3146	5.1147	-1.5906	21.8001
i'll	.	0.07	0.3939	0.0	-6.3114	1.8007	1.5951	1.9094
show		0.23	0.972	0.0	-5.3446	3.5765	-0.8114	15.9721
you		0.06	0.3381	0.0	-6.83	0.8321	1.6052	0.0903
well	.	0.13	0.5494	4.46	1.3224	1.9085	7.6227	7.3
it	,	0.06	0.5071	0.0	1.9688	0.6124	5.804	6.1483
has		0.21	1.1833	0.0	5.08	3.9258	1.8786	18.4244
kind		0.15	0.6339	0.0	5.5289	3.0586	1.0197	19.1908
of		0.06	0.5071	0.0	2.3803	1.4434	1.6294	7.2849
a		0.09	1.5214	0.0	1.4233	2.4521	6.3117	5.3057
right		0.28	0.9467	0.0	1.3098	2.8495	2.9237	17.843
leaning		0.26	0.6272	0.0	-0.062	4.2187	3.6372	11.0089
bias		0.38	1.6059	0.0	-3.4222	4.9495	3.0304	21.2374
well	.	0.15	0.6339	0.52	10.8099	2.6819	2.6326	14.0047
this	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
is		0.0	1.0	0.0	0.0	0.0	0.0	0.0
science		0.0	1.0	0.0	6.502	17.8683	1.487	20.2736
so	,	0.09	0.7607	0.0	1.1139	1.8433	-1.4509	14.9043
we'll		0.09	0.3804	0.0	0.1806	0.9191	0.7009	4.2083
do		0.11	0.9297	0.0	0.3889	1.907	3.0878	8.79
a		0.06	1.0143	0.0	-0.6263	1.8548	2.842	8.4189
controlled		0.41	0.6931	0.0	-6.3162	14.7588	-0.3349	20.5928
experiment		0.5	0.8452	0.0	-13.4297	5.3394	0.1204	19.7789
it'll	.	0.19	0.803	0.0	-1.3508	4.4478	4.2117	8.4059
go		0.16	1.3524	0.0	-3.87	2.1921	1.8079	11.7708
this		0.21	0.8875	0.0	-3.9286	3.3246	-1.5315	14.6682
way		0.2	1.1275	0.0	-6.3133	3.537	0.5115	14.4376
for		0.1	0.5629	0.0	-7.0396	2.3779	-6.8797	19.6682
sure		0.34	1.4369	0.0	-5.7534	4.6328	-0.5017	14.5173
sir	.	0.19	1.0701	5.07	0.1761	0.4971	3.7978	15.5153
do	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
you		0.0	1.0	0.0	-0.2101	1.5951	4.6654	3.5772
want		0.12	0.5071	0.0	-0.5948	1.3219	5.2996	5.7758
to		0.08	0.6762	0.0	-1.1689	0.5051	5.0033	1.4751
empty		0.2	0.6762	0.0	-0.8077	2.6282	-1.146	17.3492
your		0.12	0.5071	0.0	-3.0423	5.8068	2.0295	16.912
pockets		0.36	0.8689	0.0	-1.1027	5.3247	-3.3785	21.7325
please	,	0.27	0.7607	0.0	-0.6675	2.879	-2.2379	18.8413
sir	,	0.2	1.1275	0.0	-0.1393	1.9623	2.7013	12.9376
so	?	0.37	3.1273	2.8	3.9082	2.0941	2.2528	16.2491
the		0.11	0.6204	0.0	3.1907	4.0795	-0.5394	14.8141
question		0.37	0.781	0.0	5.905	5.0007	-0.7433	24.0189
was		0.3	1.6905	0.0	3.1527	2.4864	2.7701	21.2025
can	,	0.17	0.9585	0.0	3.9916	2.9637	-2.4709	22.6448
it		0.37	3.1273	0.0	2.1502	2.3681	-2.9948	24.7492
actually		0.31	0.6542	0.0	1.5506	2.4988	-0.102	22.2977
find		0.29	1.2256	0.0	0.9932	3.4669	0.59	26.2073
marijuana		0.41	0.7708	0.0	-1.1166	3.1751	4.7685	6.7207
in		0.07	0.5917	0.0	-3.4325	1.4366	1.3111	9.2192
students		0.32	0.6762	0.0	-2.465	3.9026	-4.0615	19.7317
lockers		0.38	0.9179	0.0	1.327	5.6778	1.0328	21.9949
and	?	0.1	0.5629	0.0	10.6132	0.6731	2.573	1.5042
the		0.11	0.6204	0.0	9.7032	1.1581	3.2293	1.3105
answer		0.31	0.874	0.0	10.0905	1.2622	0.8931	17.1691
is		0.28	2.3666	0.0	9.7794	3.0582	-5.9732	20.6568
if	,	0.17	1.4369	0.0	7.9389	11.1789	-5.5183	25.0032
you		0.1	0.5629	0.0	-1.4699	2.7093	2.6045	15.1428
open		0.23	0.972	0.0	0.3951	3.6183	-0.3111	22.3046
enough		0.27	0.7607	0.0	2.3489	5.7147	1.3949	21.9743
of		0.11	0.9297	0.0	-3.1049	6.9435	-1.2133	15.6737
them		0.27	1.1411	0.0	-2.9008	5.974	0.1619	19.1009
yes	,	0.5	2.818	0.0	-1.624	10.5027	-3.4879	23.9339
but	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
in		0.0	1.0	0.0	12.697	4.2649	3.4814	5.6958
science		0.46	1.1106	0.0	6.4521	5.2673	2.4155	19.087
we	,	0.09	0.7607	0.0	4.5325	1.6778	2.2004	17.99
have		0.12	0.5071	0.0	3.6753	0.8406	3.9791	20.2207
to		0.1	0.8452	0.0	2.8717	3.2302	-6.8066	15.9335
keep		0.2	0.8452	0.0	2.8458	4.8085	-3.2138	21.6261
track		0.31	1.0481	0.0	3.6211	3.7961	-0.1891	23.2361
of		0.09	0.7607	0.0	2.1241	3.9942	-0.9596	11.998
the		0.09	0.5071	0.0	1.7923	2.4413	2.7781	8.8589
misses		0.69	1.944	0.0	7.5938	9.6282	-1.8775	22.8994
not	,	0.22	1.2391	0.0	11.9193	1.4419	-0.1311	26.739
just		0.25	1.0565	0.0	12.3284	2.9414	-4.9809	22.2243
the		0.07	0.3939	0.0	11.4114	3.015	-0.8294	20.2764
hits		0.35	1.4791	0.0	10.74	7.3501	-0.5277	21.7722
and	.	0.12	0.6762	0.0	-3.474	2.1849	2.1893	1.7651
that's		0.45	1.5214	0.0	-2.5472	2.3799	-5.2113	25.5838
probably		0.3	0.6339	0.0	-2.9892	4.7806	0.8067	22.2906
the		0.1	0.5629	0.0	-5.5365	0.8211	0.0725	10.1296
key		0.26	1.4656	0.0	-3.0454	6.1147	-4.8274	20.1748
lesson		0.3	0.8452	0.0	-3.5368	2.754	0.1795	18.5402
to		0.15	1.2678	0.0	-5.8291	1.4193	1.915	7.0344
my		0.28	2.3666	0.0	-6.6028	3.0183	0.3678	8.2448
short		0.19	0.6424	0.32	-14.4394	4.6842	-2.225	20.9619
talk		0.24	1.0143	0.0	-13.5686	1.936	-1.7536	21.5891
here		0.17	0.7184	0.0	-14.83	2.7665	-0.913	17.1351
this	:	0.1	0.4226	0.99	0.4665	2.4798	3.4209	12.8487
is		0.06	0.5071	0.0	-1.297	1.0695	-4.2652	7.969
how		0.13	0.732	0.0	-0.2614	1.962	5.8614	6.0586
psychics		0.47	0.9923	0.0	0.3237	2.8892	-2.3916	21.1251
work		0.21	0.8875	0.0	-0.9439	2.1691	-3.0546	21.7364
astrologers	,	0.78	1.1985	0.0	-2.6223	4.7814	1.0818	23.3301
tarot	,	0.26	0.879	0.17	-2.7799	4.0373	0.5532	18.396
card		0.21	0.8875	0.0	-3.9109	1.7117	-1.0302	18.2523
readers		0.29	0.6998	0.0	-4.9481	2.7497	2.0595	8.1492
and		0.11	0.6204	0.0	-5.1798	1.7068	1.823	5.8472
so		0.18	1.5214	0.0	-8.0051	5.0716	2.1098	16.0947
on		0.13	1.0988	0.0	-13.1294	4.3913	5.0977	3.879
people	.	0.24	0.6762	0.0	-0.6745	4.3379	-2.5423	22.8701
remember		0.34	0.7184	0.0	-2.8249	2.0339	3.9888	7.9245
the		0.08	0.4514	0.0	-4.1761	1.0669	2.098	7.0704
hits		0.22	0.9297	0.0	-4.2813	2.9217	-2.9813	20.5368
and		0.09	0.5071	0.0	-4.4117	1.8227	-3.2109	19.1749
forget		0.28	0.7894	0.0	-5.3519	4.0355	-3.0901	20.5149
the		0.07	0.3939	0.0	-6.0611	2.2568	-6.4548	18.1916
misses		0.33	0.9297	0.0	-5.6244	2.9296	-1.5407	14.7246
in	.	0.09	0.7607	0.0	5.3102	1.5043	1.8194	2.3207
science		0.37	0.8943	0.0	-1.3982	8.5353	-1.2951	19.9659
we	,	0.08	0.6762	0.0	-3.7894	0.7752	-2.2829	17.9101
keep		0.22	0.9297	0.19	-3.2249	3.928	-7.2787	24.3765
the		0.08	0.4514	0.0	-4.4531	3.698	-3.9273	17.6363
whole		0.32	1.0819	0.0	-3.508	4.5058	0.5666	21.3455
database		0.51	1.0785	0.33	-1.8173	7.6519	3.1603	19.1847
and	,	0.13	0.732	0.0	7.6694	2.1804	2.6551	3.4061
look		0.15	0.6339	0.0	9.7453	2.628	-1.1634	21.4474
to		0.09	0.7607	0.0	8.6809	3.7911	-5.655	16.6962
see		0.14	0.7894	0.0	9.54	3.9104	-3.0034	19.8901
if		0.1	0.8452	0.0	9.3697	1.3459	-2.8501	21.6297
the		0.06	0.3381	0.0	8.8965	0.3219	-4.6494	19.3762
number		0.19	0.5359	0.0	8.7709	1.9794	3.1211	7.3019
of		0.08	0.6762	0.0	6.3951	4.7317	-2.7371	15.2115
hits		0.3	1.2678	0.0	-1.6099	7.4365	-4.2836	23.3356
somehow		0.56	1.3524	0.0	-4.3967	6.4366	-0.2902	22.3185
stands		0.47	1.3236	0.48	-12.6543	12.2599	-1.108	27.027
out		0.2	1.1275	0.0	-15.6237	1.4946	4.9594	14.8745
from		0.18	0.7607	0.0	7.6768	3.5532	-0.0568	17.8178
the		0.09	0.5071	0.0	5.5082	1.4597	0.4774	6.6395
total		0.29	0.9805	0.0	-1.7605	11.1393	-1.1962	23.8172
number		0.34	0.9585	0.0	-6.3667	2.6785	2.0741	6.9927
you'd		0.1	0.4226	0.5	-5.5598	1.3941	1.7789	5.4212
expect		0.42	1.1833	0.0	-6.6897	2.9916	-6.5261	24.8515
by		0.12	1.0143	0.0	-6.0671	1.0005	-0.8917	22.1179
chance		0.4	1.1275	0.0	-7.9518	6.4612	2.0598	21.7468
in	.	0.06	0.5071	0.0	2.1771	0.3138	4.4598	2.1492
this		0.14	0.5917	0.0	2.98	1.6481	2.8596	16.9744
case		0.25	1.0565	0.0	2.0259	3.0764	-2.6759	21.3532
we	,	0.11	0.9297	0.0	0.2642	2.0906	-2.2006	16.3533
tested		0.38	1.0701	0.0	-0.1667	2.6607	-3.6799	22.6886
it		0.09	0.7607	0.0	-0.9153	1.518	4.0123	4.5274
we	.	0.15	1.2678	0.0	-1.8846	1.8299	3.2484	2.9823
