word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
conference		0.72	0.9878	0.33	-5.9102	2.5381	-5.0083	33.5485
and	,	0.13	0.594	0.33	-7.768	1.1674	4.3697	4.9239
i		0.06	0.8231	0.0	-7.6984	0.4773	6.3232	1.9552
want		0.17	0.583	0.0	-5.6858	2.5277	4.002	4.1695
to		0.07	0.4802	0.0	-5.7607	1.4736	1.8434	9.6198
thank		0.32	0.878	0.0	-4.5209	3.979	-3.2695	24.7879
all		0.24	1.0975	0.33	-3.2017	3.7785	6.0891	2.5645
of		0.13	0.8917	0.0	-5.2326	3.5385	-0.3202	11.2774
you		0.34	1.5543	0.0	-6.0665	2.3263	1.7277	22.2409
for		0.43	1.9659	0.0	-6.7568	2.1871	-2.4854	28.0215
the		0.59	2.6985	0.0	-4.7446	5.5031	-3.6233	28.3013
many		0.54	1.852	0.0	-2.8032	4.6312	6.6107	3.5543
nice		0.13	0.4459	0.0	-5.6672	1.3976	1.8322	8.9017
comments		0.42	0.7202	0.0	-8.6596	4.5536	5.1784	5.0415
about		0.44	1.2073	1.8	-9.7567	3.1504	0.8141	20.1047
what		0.2	0.6859	0.0	-7.174	1.7853	-1.3522	21.4025
i		0.04	0.5488	0.0	-5.694	0.4345	5.1418	1.594
had		0.12	0.5488	0.0	-6.0823	1.7775	5.3034	4.8008
to		0.07	0.4802	0.0	-8.5508	1.1876	-1.0647	2.0755
say		0.23	1.0522	0.0	-8.7589	1.39	-0.9926	18.6143
the		0.2	0.915	0.0	-9.9691	2.8985	2.286	6.6298
other		0.16	0.439	0.44	-9.4094	0.6915	4.1375	3.6177
night		0.27	0.7408	0.0	-11.7276	3.2818	0.0197	13.7978
and	.	0.52	2.3775	0.0	-5.5578	1.6779	-0.1865	23.0466
i		0.17	2.3322	0.0	-6.2102	0.7403	6.2514	3.4274
say		0.32	1.4638	0.0	-3.4	5.8676	-1.6431	18.6721
that		0.18	0.6173	0.0	-3.0653	3.0747	4.3803	19.4587
sincerely		0.59	0.9	0.0	-5.4956	3.4739	2.3909	17.2545
partly	,	0.28	0.6407	1.23	1.1456	3.4601	7.9501	6.714
because		0.57	1.1167	0.0	-2.9275	6.3072	3.2117	22.7592
i		0.08	1.0975	0.95	1.1464	0.176	3.695	6.1738
need		0.37	1.269	0.0	-0.4238	3.7845	3.5034	15.8696
that		0.33	1.1318	0.0	-1.1454	2.0111	-0.6395	24.2351
put	!	0.13	0.594	6.37	5.5103	2.4458	0.3856	17.7427
yourselves		0.56	0.7683	0.0	1.8848	8.9678	2.2903	19.7503
in		0.13	0.8917	0.0	-0.8556	1.2364	8.4164	1.8112
my		0.24	1.6463	0.0	-3.7416	3.6971	8.3247	8.0235
position		0.58	0.9946	0.0	-7.2835	7.3876	0.138	20.4277
i	!	0.15	2.0578	6.92	10.3985	3.3117	5.7556	14.8322
flew		0.22	0.7545	0.0	12.1972	2.6614	2.7503	21.6033
on		0.11	0.7545	0.0	10.4179	2.9842	8.2087	3.8995
air		0.18	0.8231	0.0	7.5229	3.0168	7.4942	16.388
force		0.32	0.878	0.0	4.1462	5.0619	1.8073	21.5267
two		0.35	1.601	0.0	2.5829	5.5401	3.2892	21.4024
for		0.21	0.9603	0.0	-0.246	2.2946	0.7105	20.7084
eight		0.26	0.7134	0.0	-2.4434	5.1047	2.9984	20.6464
years		0.3	0.8231	0.0	-6.4679	2.0596	5.9654	6.3915
now	.	0.23	1.0522	2.18	0.0	0.0	8.9005	3.9116
i		0.1	1.3719	0.0	0.0	0.0	9.6972	1.488
have		0.13	0.4459	0.0	16.4468	0.4167	4.5121	19.495
to		0.14	0.9603	0.0	15.1627	4.2907	-0.0388	21.2869
take		0.35	1.2004	0.0	14.0669	5.3583	-0.6741	22.7817
off		0.17	0.7779	0.0	14.155	5.7487	6.3195	14.5557
my		0.2	1.3719	0.0	12.7876	3.44	7.0078	14.3915
shoes		0.64	1.756	0.0	3.6892	15.4091	3.4832	15.9455
or		0.15	1.0289	0.0	-3.5266	0.9436	2.7278	11.0496
boots		0.26	0.7134	0.0	-9.4139	7.9636	3.0629	14.3608
to		0.1	0.6859	0.0	-8.435	1.6935	3.8074	11.7048
get		0.16	0.7312	0.0	-8.4712	3.6941	5.4453	13.8601
on		0.14	0.9603	0.0	-7.6474	0.4991	8.8504	5.3108
an		0.09	0.6173	0.0	-7.6675	0.5628	7.7734	4.637
airplane		0.41	0.7024	0.0	-6.1825	5.7533	3.3197	16.5772
i'll	!	0.07	0.3196	9.56	0.8857	1.2643	4.5739	9.9845
tell		0.15	0.5145	0.0	2.2466	3.8459	3.9446	19.6413
you		0.07	0.3196	0.0	1.086	0.9945	8.2661	1.3817
one		0.17	0.7779	0.0	2.4558	2.9038	8.2934	7.3654
quick		0.26	0.7134	0.0	5.7731	8.6105	-1.053	19.5393
story		0.35	0.9603	0.0	4.2368	7.9798	4.2963	14.3761
to		0.06	0.4116	0.0	-0.2969	0.2672	6.916	2.964
illustrate		0.79	1.0838	0.0	-1.3836	6.376	1.6542	24.4174
what		0.23	0.7888	0.83	3.6971	6.982	3.3435	18.4026
that's		0.25	0.6859	0.0	3.8781	3.4401	-0.2499	19.7373
been		0.16	0.5488	0.0	2.0702	3.1887	3.5498	17.998
like		0.31	1.0632	0.0	-2.1105	4.0043	5.393	22.3108
for		0.18	0.8231	0.0	-4.728	1.272	-0.9575	22.4508
me		0.16	1.0975	0.0	-7.2498	3.6842	5.946	5.1703
it's	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
a		0.0	1.0	0.0	0.0	0.0	0.0	0.0
true		0.0	1.0	0.0	2.1185	10.5608	4.3351	16.27
story		0.45	1.2347	0.0	5.8295	6.7	4.741	18.3037
every		0.27	0.7408	0.0	1.7788	7.3486	2.2602	19.6264
bit		0.23	1.0522	0.0	-6.2587	6.4942	2.0019	17.196
of		0.08	0.5488	0.0	-9.0125	3.7767	8.117	3.8546
this		0.14	0.4802	0.0	-13.8076	4.221	1.1293	16.6587
is		0.16	1.0975	0.0	-17.3934	2.5806	-0.4021	11.8663
true		0.36	1.2347	0.0	-17.4861	1.4983	-1.8526	20.695
soon	.	0.18	0.6173	1.17	4.3602	2.6523	8.9093	3.4192
after		0.45	1.2347	0.0	3.1255	4.5583	1.6243	21.8146
tipper		0.22	0.5035	0.0	1.4831	6.0903	-1.209	20.6691
and		0.12	0.5488	0.0	0.3602	1.7926	8.8455	1.4411
i		0.09	1.2347	0.0	-1.2384	0.7493	9.1719	0.6303
left		0.32	1.0975	0.0	-1.3641	1.8474	2.3195	21.908
the		0.26	1.1894	0.0	-1.9854	2.9748	2.8195	19.0519
white		0.24	0.6585	0.99	-10.7386	4.6174	3.7304	27.5206
house		0.62	1.7011	0.0	-9.6764	2.2516	-2.8337	22.6515
we		0.22	1.5091	2.0	5.078	4.1224	8.3798	4.3035
were		0.2	0.6859	0.0	4.2983	2.9483	8.6531	4.393
driving		0.67	1.3129	0.0	3.6155	5.6274	6.4511	18.0255
from		0.25	0.8574	0.0	0.1496	1.295	4.6277	16.6729
our		0.17	0.7779	0.0	-1.8581	1.9616	8.4633	6.7888
home		0.48	1.6463	0.0	0.8983	4.8006	6.4248	8.3033
in		0.21	1.4405	0.0	-1.7506	3.3647	4.9967	19.0002
nashville		0.83	1.2649	0.0	-2.5947	3.5716	3.5558	22.564
to		0.63	4.3214	0.0	-3.6892	4.6766	-0.5837	23.198
a		0.14	1.9206	0.0	-3.6201	3.6084	1.2568	20.9862
little		0.19	0.4349	0.0	-3.6085	4.6999	4.6901	12.1134
farm		0.43	1.4748	0.0	-3.4915	5.4126	1.3571	25.6281
we		0.15	1.0289	0.0	-4.7981	0.7298	6.1787	3.7429
have		0.37	1.269	0.0	-4.4798	2.0872	6.1517	6.41
fifty		0.23	0.6311	0.0	-4.9639	4.9878	0.0766	17.9875
miles		0.33	0.9054	0.0	-6.8878	4.6366	3.6118	14.024
east		0.29	0.9946	0.0	-8.3652	3.9972	-1.471	20.7535
of		0.22	1.5091	0.0	-12.0245	3.0477	-5.5665	24.2163
nashville		0.76	1.1579	0.0	-18.8218	6.6195	-3.0071	29.567
driving		0.0	1.0	0.0	0.0	0.0	0.0	0.0
ourselves		0.0	1.0	0.0	-4.3354	7.5752	-0.132	17.8614
i	.	0.13	1.7834	3.07	12.2579	8.0186	9.1821	3.0036
know		0.25	0.8574	0.0	15.4593	1.9471	8.4524	3.2372
it		0.08	0.5488	0.0	13.4594	3.7927	4.4235	15.8591
sounds		0.29	0.6626	0.0	11.9827	4.0474	4.5961	17.2561
like		0.15	0.5145	0.0	7.4487	3.3327	6.0138	10.5647
a		0.06	0.8231	0.0	6.5789	1.5196	8.4922	4.0377
little		0.24	0.5488	0.0	7.4042	3.7057	6.0539	18.0835
thing		0.28	0.7683	0.0	5.7222	4.4955	2.0836	24.4848
to		0.17	1.1661	0.0	-0.2334	1.8563	3.5159	13.5442
you		0.29	1.3266	0.0	-0.3479	8.843	7.2028	5.8938
but	,	0.24	1.0975	0.0	-4.7426	2.267	4.6678	10.7307
i		0.48	6.585	6.02	13.8232	1.8927	9.7294	2.1859
looked		0.31	0.7093	1.79	7.5229	3.8812	2.2817	20.8694
in		0.17	1.1661	0.0	4.8757	2.6384	7.5444	2.7996
the		0.15	0.6859	0.0	0.4486	4.6865	8.5141	2.0899
rearview		0.62	1.0632	0.0	0.0	0.0	0.0	0.0
mirror		0.53	1.2114	0.0	2.407	3.5904	7.093	3.523
and		0.39	1.7834	0.0	7.5493	1.5296	4.7124	12.0053
all		0.73	3.3378	1.65	2.4858	5.9402	3.8459	10.8265
of		0.08	0.5488	0.0	1.5222	3.8283	3.8913	5.8267
a		0.09	1.2347	0.0	-1.0539	1.5343	2.614	12.0477
sudden		0.39	0.8917	0.0	-0.863	3.3193	2.0487	16.3789
it		0.3	2.0578	0.0	-3.5085	3.9208	1.7141	19.9214
just		0.29	0.9946	0.0	-3.8756	3.3026	-2.8505	21.1509
hit		0.24	1.0975	0.0	-6.1135	4.6431	-0.0604	19.6124
me		0.41	2.8124	0.0	-9.8176	4.0538	2.9814	6.418
there	.	0.23	0.6311	0.0	-1.5755	2.3817	1.8073	11.6054
was		0.15	0.6859	0.0	-2.2905	3.2249	1.513	12.5356
no		0.17	1.1661	0.0	0.1525	4.0746	6.1037	11.1284
motorcade		0.59	0.9	0.0	-6.4638	10.0627	0.5623	22.6904
back		0.29	0.9946	0.0	-8.314	5.4939	-4.5045	20.5667
there		0.29	0.7957	0.0	-4.8691	1.597	0.0199	15.5221
you've	.	0.12	0.3293	2.9	12.8977	2.9614	5.1167	7.79
heard		0.17	0.4664	0.0	14.7001	6.2997	6.6572	12.1719
of		0.14	0.9603	0.0	9.4438	7.6494	-0.6839	18.2725
phantom		0.47	0.9205	0.0	1.3225	9.077	3.2134	22.0483
limb		0.28	0.9603	0.0	-0.1493	5.9674	6.9852	5.2542
pain		0.47	1.612	0.0	2.1471	3.7377	3.278	18.8512
this	?	0.12	0.4116	7.4	0.8278	2.467	0.6253	9.1951
was		0.18	0.8231	0.0	1.2282	6.5815	4.6238	11.8926
a		0.12	1.6463	0.0	0.9473	5.0922	8.3644	7.2871
rented		0.53	1.2114	0.0	0.7458	10.0299	2.7972	19.5976
ford		0.38	1.3033	0.0	-10.1468	10.0634	0.7934	19.5183
taurus		0.62	1.4172	0.0	-13.569	3.6134	0.2828	23.2443
it	.	0.21	1.4405	2.86	4.5706	2.544	2.2298	15.8878
was		0.28	1.28	0.0	1.9698	8.8945	2.2474	14.4325
dinnertime		0.71	0.974	0.0	-3.1031	10.3838	3.1582	22.2185
and	,	0.66	3.0181	0.5	-1.4696	2.0691	4.5944	33.6413
we		0.17	1.1661	0.59	-2.1857	2.9623	4.1839	11.9051
started		0.26	0.509	0.0	1.8267	5.1647	4.7781	17.9123
looking		0.23	0.4513	0.0	1.251	3.9037	6.4468	12.0826
for		0.1	0.4568	0.0	-1.6123	1.4565	3.5998	10.5308
a		0.05	0.6859	0.0	-3.0582	3.213	2.6667	9.3376
place		0.27	0.7408	0.0	-3.7904	4.9392	1.8386	17.614
to		0.12	0.8231	0.0	-4.2776	4.743	-1.7831	20.0596
eat		0.35	1.601	0.0	-6.7619	5.9695	-0.5385	22.6068
we	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
were		0.0	1.0	0.0	0.0	0.0	0.0	0.0
on		0.0	1.0	0.0	-5.284	2.9973	6.7259	10.3893
i		0.18	2.4694	0.0	-2.5104	4.4978	7.7127	8.9786
forty		0.44	1.2073	0.0	0.0122	1.9633	2.6201	21.2916
we	.	0.15	1.0289	0.0	7.0367	5.0845	5.6904	4.4564
got		0.25	1.1428	0.0	6.9469	2.9944	4.2499	17.8043
to		0.78	5.3503	0.0	5.5914	8.3327	0.6521	25.1959
exit		0.4	1.3719	0.0	6.7317	8.0989	-0.9838	25.1304
two		0.19	0.8684	0.0	0.7511	6.4093	2.1929	23.9436
hundred		0.0	1.0	0.0	0.0	0.0	0.0	0.0
and		0.0	1.0	0.0	0.0	0.0	0.0	0.0
thirty		0.0	1.0	0.0	-2.3425	3.64	5.617	13.6945
eight		0.41	1.1249	0.0	-4.9557	2.6694	-2.4418	25.4197
lebanon	,	0.49	0.9603	0.0	-4.3104	4.3824	2.9727	27.7089
tennessee	,	0.31	0.4719	0.0	-3.4207	4.8711	-0.1262	16.6649
we	.	0.08	0.5488	0.0	-9.2263	2.1821	-1.2875	2.1071
got		0.13	0.594	0.0	-6.3712	6.1673	6.1241	10.7791
off		0.12	0.5488	0.0	-3.1455	1.4403	3.4333	13.4841
the		0.12	0.5488	0.0	-4.4405	2.3478	3.5983	9.8544
exit		0.25	0.8574	0.0	-5.3774	3.2889	-0.1177	16.8936
started	,	0.23	0.4513	0.0	-5.7698	1.0303	4.3969	4.921
looking		0.16	0.3142	0.0	-4.4238	3.533	1.7741	22.865
for		0.06	0.2744	0.0	-7.1082	0.9317	1.4955	8.6857
a		0.03	0.4116	0.0	-2.8691	7.2213	4.1752	13.98
we		0.06	0.4116	0.0	-7.5442	6.9125	0.7812	16.6002
found		0.25	0.6859	0.0	0.0	0.0	0.0	0.0
a		0.07	0.9603	0.0	-5.8821	2.8838	1.3547	30.2085
shoney's		0.6	1.1757	0.0	-7.3864	2.2045	-1.0775	24.8544
restaurant		0.55	0.7545	0.0	-7.6543	1.4804	3.9768	10.6879
low	.	0.15	0.6859	1.08	0.0	0.0	0.0	0.0
cost		0.63	2.1607	0.0	0.0	0.0	0.0	0.0
family		0.68	1.5543	0.0	-9.4914	2.6732	1.8537	9.1834
restaurant		0.57	0.782	0.0	-11.6137	0.5107	-8.3434	6.0889
chain		0.41	1.1249	0.38	-11.1022	0.2977	-0.6004	7.8405
for	,	0.11	0.5035	0.0	-10.1979	1.9425	-1.4151	10.4437
those		0.19	0.5213	0.0	-10.1092	7.9316	1.2912	7.5568
of		0.07	0.4802	0.0	-17.6459	0.9487	6.0256	3.8615
you		0.06	0.2744	0.0	-17.6104	0.6804	2.3348	14.0038
who		0.06	0.2744	0.0	5.4409	5.7906	3.4444	12.4079
don't		0.14	0.4802	0.0	3.4407	1.8671	2.4926	18.0947
know		0.16	0.5488	0.0	2.4326	1.1072	8.4012	3.2907
it		0.15	1.0289	0.0	0.9742	1.2956	5.5154	14.5838
we	.	0.52	3.5669	1.2	0.0811	5.0753	1.7345	17.3531
went		0.28	0.9603	0.0	-2.3463	2.3257	6.8597	12.6981
in		0.12	0.8231	0.0	-2.7154	3.502	1.2847	17.2221
and		0.1	0.4568	0.0	-2.5499	4.99	1.3361	16.8694
sat		0.23	1.0522	0.0	-4.6777	3.8419	1.4483	20.4337
down		0.2	0.6859	0.0	-3.3929	1.4763	5.2736	8.0857
at		0.09	0.6173	0.0	-3.1275	0.774	4.9448	6.3282
the		0.13	0.594	0.0	1.8231	5.0171	2.3056	27.6004
booth		0.39	1.0701	0.0	1.6504	3.8808	4.3559	22.4617
and	,	0.14	0.6407	0.0	-1.2186	3.8774	5.4778	14.0162
the		0.11	0.5035	0.0	-2.2347	1.4395	7.1856	5.1219
waitress		0.32	0.5488	0.63	-3.3432	1.2104	4.1918	13.4276
came		0.28	0.9603	0.0	-2.4829	3.7801	-2.0962	22.3887
over		0.88	3.0181	0.0	-0.1797	11.8731	4.1536	17.256
made	,	0.19	0.6516	0.0	-8.3346	6.3247	1.7016	18.967
a		0.07	0.9603	0.0	-17.2943	7.4554	-3.9794	25.2903
big		0.23	1.0522	0.0	1.442	1.5996	5.4938	10.258
commotion		0.61	0.9301	0.0	5.6569	8.1218	0.6971	18.6726
over		0.28	0.9603	0.0	6.7655	5.4677	8.9327	4.4859
tipper		0.39	0.8917	0.0	1.7049	3.4899	8.3794	6.4744
she	.	0.14	0.6407	2.69	-0.9849	3.1662	3.7716	16.535
took		0.25	0.8574	0.0	3.0473	7.6867	5.8823	14.8982
our		0.22	1.0056	0.0	3.5607	1.8682	6.143	15.9222
order		0.34	0.9329	0.0	1.8323	3.3543	4.2633	14.5047
and	,	0.22	1.0056	0.0	-0.9955	1.9404	7.0487	9.0208
then		0.17	0.583	0.0	0.2419	3.4564	2.5891	19.7072
went		0.23	0.7888	0.0	-1.6576	1.6006	7.2443	2.2291
to		0.09	0.6173	0.0	-2.6406	2.1013	6.8582	3.592
the		0.1	0.4568	0.0	-3.5225	5.722	3.4019	13.8562
couple		0.28	0.6407	0.0	-3.1279	4.0728	1.8377	18.0608
in		0.08	0.5488	0.0	-5.4741	4.6176	4.7244	13.5752
the		0.09	0.4116	0.0	-6.7471	2.5286	2.6596	18.8459
booth		0.25	0.6859	0.0	-6.0253	1.5753	3.3284	10.4435
next		0.34	1.1661	0.0	-4.9305	3.1285	0.64	18.6541
to		0.19	1.3033	0.0	-3.3744	4.7821	5.5215	5.3367
us		0.2	1.3719	0.0	-6.685	5.257	1.687	9.8316
and	,	0.13	0.594	0.0	-6.3929	6.3465	-2.1614	20.7837
she		0.31	1.4172	0.0	-6.7936	1.0504	-0.7217	13.5671
lowered		0.32	0.6269	0.54	-7.9402	2.0454	1.2113	17.0066
her		0.18	0.8231	0.0	0.0	0.0	0.0	0.0
voice		0.41	1.1249	0.0	-9.7941	0.2093	3.9208	11.6585
so		0.16	1.0975	0.0	-8.569	1.43	1.5105	9.3843
much		0.26	0.8917	0.0	-6.1458	4.1069	2.159	10.1639
i		0.05	0.6859	0.0	-7.3555	4.8149	-1.7255	23.0696
had		0.09	0.4116	0.0	-10.0891	0.4632	1.2693	1.5959
to		0.08	0.5488	0.0	-9.2671	1.9482	1.7201	1.9386
really		0.31	0.7093	0.0	-10.7114	1.41	-0.2331	11.3336
strain		0.47	1.0742	0.0	-5.743	1.6477	0.4656	7.1796
to		0.07	0.4802	0.0	0.0	0.0	0.0	0.0
hear		0.14	0.4802	0.0	0.0	0.0	0.0	0.0
what		0.15	0.5145	0.0	0.0	0.0	0.0	0.0
she		0.21	0.9603	1.79	0.0	0.0	0.0	0.0
was		0.0	1.0	0.0	-2.4876	1.9411	-6.2264	13.2897
saying		0.0	1.0	0.0	-0.7533	2.7886	-2.0749	13.431
she	.	0.0	1.0	0.0	-2.1088	1.9042	-4.9687	16.8587
said		0.0	1.0	0.0	-2.4855	2.5782	-6.7458	22.7406
yes		0.29	1.3266	0.0	-2.5264	1.0986	-5.5712	15.3082
that's	,	0.37	1.0152	0.0	-3.3854	2.3648	-6.6129	23.8502
former		0.35	0.7998	0.0	-4.2596	2.9059	-3.5922	11.8541
vice		0.27	0.926	0.0	-2.8809	4.2433	-8.7615	22.8193
president		0.4	0.6091	0.0	0.0	0.0	-9.7002	5.5584
al		0.21	1.4405	0.0	-6.6707	0.982	-9.3853	14.4121
gore		0.3	1.0289	0.0	-5.5458	1.0636	-14.2377	22.0504
and		0.12	0.5488	0.0	0.0	0.0	-12.4201	19.4648
his		0.21	0.9603	0.0	-5.6589	0.5578	6.682	0.3172
wife		0.39	1.3376	0.0	-5.8689	1.2931	6.7005	0.1463
tipper		0.38	0.8684	0.0	-3.0109	4.6113	6.8264	6.2696
and	.	0.1	0.4568	0.84	-4.3478	8.9349	2.1722	15.5505
the		0.06	0.2744	0.0	-11.2724	2.5032	-1.954	12.8761
man		0.31	1.4172	0.0	-9.7777	2.6534	-1.6015	23.8481
said		0.33	1.1318	0.0	-9.8459	2.2507	3.6842	5.2873
he's	,	0.22	1.0056	0.8	-11.1185	1.0186	3.279	1.7301
come		0.27	0.926	0.0	-10.1109	1.3458	3.5031	2.1567
down		0.23	0.7888	0.0	-10.4049	4.7462	1.9813	7.3518
a		0.08	1.0975	0.0	-12.2185	1.7735	2.3456	3.5696
long		0.32	1.0975	0.0	0.0	0.0	0.0	0.0
way		0.38	1.7382	0.0	4.4699	1.784	4.3273	7.4546
hasn't	,	0.16	0.439	0.0	6.1886	3.939	5.3016	6.7711
he		0.0	1.0	0.0	5.3797	3.1072	6.6246	8.974
there's	?	0.0	1.0	0.0	4.025	2.0032	5.3956	5.4507
been		0.16	0.5488	0.0	2.0899	3.025	5.6247	10.1404
kind		0.17	0.583	0.0	-0.2557	8.4528	3.0038	14.3127
of		0.06	0.4116	0.0	-4.2628	3.2098	4.7076	11.3147
a		0.09	1.2347	0.0	-5.0534	8.7752	0.5488	20.8117
series		0.86	1.9659	0.0	13.0517	3.3207	6.5518	10.2231
of		0.31	2.1264	0.0	11.4148	7.6447	5.1478	18.0346
epiphanies		1.01	1.3856	0.0	13.0141	7.0233	1.7737	18.3414
the	.	0.12	0.5488	1.35	7.5297	7.7099	0.2567	24.0498
very		0.35	1.2004	0.0	5.9871	11.4992	3.5124	24.3605
next		0.39	1.3376	0.0	-6.153	0.7476	5.4809	6.4901
day		0.5	2.2869	0.0	-7.2021	2.499	4.8321	13.0039
continuing	,	0.6	0.8231	0.0	-9.5677	7.7227	-4.1969	20.8868
a		0.07	0.9603	0.0	-14.2666	0.073	-5.1289	20.6179
totally		0.24	0.4706	0.37	3.3609	5.4307	7.3028	11.8369
true		0.24	0.8231	0.0	3.3469	4.3819	5.3958	16.3265
story		0.39	1.0701	0.0	-1.0014	2.6676	6.4885	6.4298
i	,	0.17	2.3322	0.5	-3.1649	1.7587	4.9449	3.4372
got		0.31	1.4172	0.0	0.0	0.0	0.0	0.0
on		0.28	1.9206	0.0	-1.7203	3.0339	-4.809	33.7716
a		0.06	0.8231	0.0	1.3986	7.9319	3.6667	19.7229
g		0.41	5.6247	0.0	0.0	0.0	0.0	0.0
five		0.83	2.8467	0.0	0.0	0.0	0.0	0.0
to		0.17	1.1661	0.0	5.1036	8.5325	0.888	21.6907
fly		0.41	1.8754	0.0	0.0	0.0	0.0	0.0
to		0.33	2.2636	0.0	9.2053	4.944	5.2251	16.9374
africa		0.56	1.28	0.0	10.0782	2.892	4.4156	10.7989
to		0.0	1.0	0.0	5.2525	4.7663	-1.3577	19.4915
make		0.0	1.0	0.0	1.4025	3.5558	7.2329	7.8475
a		0.08	1.0975	0.0	-3.4767	10.4799	5.0485	17.6685
speech		0.35	0.7998	0.0	-5.5854	0.6428	5.7503	0.5124
in		0.1	0.6859	0.0	-5.0689	1.2449	3.9386	6.8101
nigeria		0.8	1.5681	0.0	-9.6811	6.1463	2.2044	13.7147
in	,	0.09	0.6173	0.0	-16.7068	6.6511	1.6127	11.4273
the		0.09	0.4116	0.0	-11.3428	12.1105	3.0623	15.9676
city		0.23	0.7888	0.0	-4.4158	2.0428	4.2109	11.3249
of		0.17	1.1661	0.0	-2.9341	0.314	5.6855	2.406
lagos		0.57	1.5639	0.0	-2.6331	3.5826	-1.1856	20.1166
on	,	0.12	0.8231	0.0	-1.3432	3.7473	-14.7081	34.456
the		0.07	0.3196	0.0	1.035	7.8872	0.1513	35.1066
topic		0.4	1.0975	0.0	0.0	0.0	0.0	0.0
of		0.44	3.0181	0.0	-1.023	2.7223	7.3739	2.6968
energy		0.49	1.1208	0.0	1.2286	12.6873	3.3236	15.358
i	.	0.18	2.4694	0.71	5.9945	1.8476	4.4093	11.2788
began		0.6	1.6463	0.0	6.0805	2.6705	-3.7066	28.1654
the		0.1	0.4568	0.0	-2.8148	3.2446	6.2427	10.9515
speech		0.69	1.5777	0.0	-1.0775	7.8918	2.2184	19.9702
by		0.14	0.9603	0.44	-4.4899	3.5186	4.4055	8.8274
telling		0.55	1.0783	0.0	-5.1129	1.823	1.6653	6.179
them		0.3	1.0289	0.0	-6.5437	6.6603	0.7498	26.567
the		0.11	0.5035	0.0	3.1001	2.3353	-0.5446	10.3489
story		0.69	1.8932	0.0	5.0534	1.1807	2.5038	13.3168
of		0.16	1.0975	0.0	3.5721	3.758	0.5172	9.5854
what		0.2	0.6859	0.0	-3.3613	6.6984	-4.3107	19.391
had		0.17	0.7779	0.0	-5.1225	4.5013	2.0565	19.8567
just		0.2	0.6859	0.0	-7.9447	1.5185	2.437	6.0874
happened		0.3	0.5145	0.0	-8.2355	0.6556	2.1225	10.2142
the		0.08	0.3663	0.0	-9.572	2.9094	-2.732	20.0138
day		0.17	0.7779	0.0	-9.0184	0.8535	1.8737	1.48
before		0.33	0.7545	0.0	-6.8483	3.98	-3.0971	21.3082
in		0.07	0.4802	0.0	0.0	0.0	0.0	0.0
nashville		0.5	0.7628	0.0	-2.6117	0.6263	8.5993	3.2064
i	.	0.2	2.7438	0.88	-1.7119	2.5472	2.285	18.0395
told		0.24	0.8231	0.0	-2.7975	0.2391	-0.5807	17.8429
