word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
one		0.0	1.0	0.0	0.1284	2.728	3.9656	44.4391
of		0.09	0.6078	0.0	0.9054	2.5809	9.1347	10.2496
these		0.25	0.6754	0.0	-0.9174	3.7255	7.321	14.1859
western		0.31	0.5984	0.0	-1.6159	2.4266	5.9192	27.2913
grebes		0.44	0.9901	0.0	2.7758	10.2664	4.1192	22.3146
came		0.28	0.9455	0.0	-0.0158	7.1518	-2.3942	39.3331
along		0.48	1.2967	0.0	-6.2062	3.5406	4.0729	32.689
and	.	0.16	0.7199	0.0	11.4905	1.9069	10.7458	33.9205
what		0.17	0.5741	0.0	15.114	4.3677	3.2029	33.5406
they		0.14	0.4728	0.0	13.9487	5.4434	7.9612	35.4647
do		0.39	2.6339	0.0	6.4406	11.3865	9.5012	27.1583
for		0.15	0.6754	0.0	1.0601	3.5844	3.4317	20.5378
their		0.14	0.3782	0.0	-1.7374	2.4729	6.5517	30.0406
courtship		0.62	0.9307	0.0	-2.9504	9.2491	-0.5027	36.7046
dance		0.56	1.5128	0.0	-7.7525	6.0805	-2.7887	33.5606
is		0.16	1.0806	0.42	-13.4858	3.6016	4.6586	41.0508
they	,	0.69	2.33	0.0	-12.5221	4.6455	-8.4927	44.5629
go		0.14	0.9455	0.0	-10.0688	1.2557	6.0057	45.2113
together		0.45	0.7605	0.0	-12.0015	7.9868	10.3199	21.628
the	,	0.14	0.6308	0.59	0.0	0.0	-4.4893	34.528
two		0.18	0.8104	0.0	15.4995	2.4904	2.6815	40.6126
of		0.08	0.5403	0.0	11.5575	5.4649	11.4899	17.745
them		0.23	0.7767	0.0	6.4213	5.2831	1.2086	33.5963
the	,	0.11	0.4957	0.42	8.4879	4.5255	-0.5583	24.0689
two		0.23	1.036	0.0	3.5275	4.2067	3.3684	35.8557
mates		0.92	2.4854	0.0	-3.8698	8.0528	-5.6595	43.1955
and	,	0.11	0.4957	0.0	-1.4045	2.2072	0.8124	37.1384
they		0.06	0.2026	0.0	-0.4617	1.0614	14.1975	4.7331
begin		0.22	0.5943	0.0	0.5105	4.3272	10.0533	23.8215
to		0.16	1.0806	0.0	0.0922	3.7541	4.3578	15.9674
run		0.54	2.4313	0.0	-4.4763	7.0968	3.352	42.9715
underwater		0.78	1.0536	0.0	-3.6829	8.2366	8.0386	45.045
they	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
paddle		0.0	1.0	0.0	7.4479	10.0658	5.9195	32.1735
faster		0.49	1.1036	0.0	-2.29	12.8627	3.0036	32.3855
and	,	0.17	0.7659	0.0	-6.0267	5.3717	2.4038	23.2174
faster		0.41	0.9226	0.0	-4.4186	5.2546	4.2088	31.9381
and	,	0.17	0.7659	0.0	-5.4988	3.1052	5.6633	23.7683
faster		0.38	0.855	0.0	-3.3817	1.6646	5.9521	26.5843
until	,	0.25	0.6754	0.0	-2.5499	4.8291	3.7599	30.9736
they're		0.11	0.2472	0.0	-2.53	1.1935	9.6077	14.0486
going		0.23	0.6213	0.0	-2.3993	3.538	7.0462	24.3646
so		0.28	1.891	0.0	-7.6644	5.2128	6.9574	16.1294
fast		0.56	1.891	0.0	-10.4731	10.9768	6.9701	24.7876
that		0.12	0.4052	0.34	-0.9046	1.2739	1.2959	30.9292
they		0.13	0.439	0.0	-1.2391	1.7314	5.9527	34.4839
literally		0.54	0.8104	0.0	-1.2494	6.7417	10.1938	14.1445
lift		0.46	1.5533	0.0	0.0875	9.645	3.1783	36.532
up		0.25	1.6884	0.0	-2.862	5.6981	2.7742	35.6411
out		0.17	0.7659	0.64	-0.3742	4.3039	13.4683	12.0473
of		0.09	0.6078	0.0	1.0403	3.1376	7.8348	11.5267
the		0.08	0.3606	0.0	1.4723	4.1253	7.7459	13.6354
water		0.39	1.0536	0.0	-1.7217	7.0006	13.0745	15.1924
and	,	0.17	0.7659	0.0	0.0	0.0	3.4732	29.3434
they're		0.14	0.3147	0.0	0.0	0.0	6.6296	7.6785
standing		0.47	0.7929	0.0	11.707	7.9089	3.088	34.8105
upright		0.64	1.2346	0.0	7.3301	11.2546	-6.5327	43.2558
sort	,	0.24	0.8104	0.0	-0.2934	5.796	-4.1052	40.7226
of		0.12	0.8104	0.0	-3.9737	1.733	-6.9193	34.6602
paddling		0.55	0.9293	0.0	-2.4909	4.6857	5.957	41.7801
the		0.09	0.4052	0.0	-4.9801	1.2218	2.5378	6.4884
top		0.27	1.2157	0.0	-4.9753	3.9405	-1.9042	40.7431
of		0.06	0.4052	0.0	-6.2342	0.215	-7.7325	16.5354
the		0.06	0.2701	0.0	-5.7722	1.2553	3.6231	13.8501
water		0.45	1.2157	0.0	-6.7591	1.8438	1.6273	34.6747
and	.	0.65	2.927	1.91	-2.4666	2.7591	11.2431	27.2947
one		0.22	0.9901	0.67	1.1687	12.1629	9.6225	20.9167
of		0.1	0.6754	0.0	7.4669	5.4188	4.7986	17.1202
these		0.2	0.5403	0.0	2.6435	6.5519	7.3606	25.1312
grebes		0.89	2.0031	0.0	3.1147	14.1951	0.9169	42.7088
came		0.25	0.8442	0.0	3.1827	3.7249	5.9532	42.0324
along		0.37	0.9995	0.0	-1.7497	7.5461	11.1842	16.2232
while		0.2	0.5403	0.0	-3.8535	1.1674	11.0681	14.5025
we		0.14	0.9455	0.0	-3.205	3.084	8.1648	13.9824
were		0.2	0.6754	0.0	-3.5031	1.8029	9.6702	6.095
rowing		0.38	0.855	0.0	0.5917	7.7786	9.9148	25.3894
and	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
so		0.0	1.0	0.0	9.6914	5.008	4.1194	24.6707
we're		0.25	0.8442	0.0	9.8356	2.0837	13.0073	4.9356
in		0.11	0.7429	0.0	9.8062	1.6388	11.4494	8.2106
a		0.4	5.4029	0.0	8.2265	5.9256	2.7676	34.8653
skull		0.62	1.6749	0.0	0.5291	16.8339	3.4572	38.6184
and	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
we're		0.0	1.0	0.0	-1.2246	2.346	10.6303	8.7234
moving		0.4	0.9009	0.0	-2.0721	4.268	8.6963	12.6216
really		0.51	1.1481	0.0	1.0872	4.7907	12.3084	12.7771
really	,	0.25	0.5633	0.0	-1.1497	3.4936	10.0374	24.8647
quickly		0.51	0.9847	0.0	-5.6692	7.7777	-2.4774	31.4088
and	.	0.13	0.5849	0.43	0.4948	1.4172	11.4053	4.7171
this		0.13	0.439	0.0	0.1134	3.0018	5.3841	13.6712
grebe		0.52	1.4048	0.0	3.6741	12.9986	5.5726	34.8844
i	,	0.1	1.3507	0.0	-1.3246	2.5408	12.0562	15.6
think		0.25	0.6754	0.0	-0.2884	4.8665	-2.2354	25.2597
sort	,	0.26	0.878	0.0	-0.8221	4.4745	4.3486	20.3101
of		0.17	1.1481	0.0	-4.6476	3.6187	3.4721	22.1887
mistaked	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
us		0.0	1.0	0.0	-4.8184	3.7551	1.6742	18.7339
for		0.48	2.1612	0.0	-4.1845	3.3765	0.6996	34.5386
a		0.34	4.5925	0.99	-2.4166	2.5114	10.9715	36.2749
prospect		0.94	1.5871	0.0	7.8874	13.1023	-1.1658	37.0358
and	,	0.19	0.855	0.96	3.0759	1.9196	12.3214	14.9832
started		0.64	1.2346	0.0	6.7397	12.9395	6.869	37.1905
to		0.64	4.3224	0.0	2.1128	8.1906	1.7901	41.1419
run		0.47	2.1166	0.0	2.5359	10.6499	10.4483	19.4499
along		0.3	0.8104	0.0	0.9928	1.173	11.4735	26.9751
the		0.1	0.4498	0.0	-0.1908	3.9551	10.5065	7.4182
water		0.27	0.7294	0.0	-1.1553	3.8856	10.7643	20.7699
next		0.35	1.1819	0.0	-2.3341	1.0301	-1.6353	35.9053
to		0.48	3.2418	0.0	-3.5764	5.5172	-7.9254	25.6094
us		0.0	1.0	0.0	0.0	0.0	0.0	0.0
in	,	0.0	1.0	0.0	10.6715	1.2764	11.7714	1.3544
a		0.06	0.8104	0.0	9.6728	1.8221	6.1616	18.6865
courtship		1.04	1.5615	0.0	7.4023	7.3119	-8.4736	40.0656
dance		0.0	1.0	0.0	0.0	0.0	0.0	0.0
for		0.0	1.0	0.0	1.4742	6.2445	-9.5048	46.9957
miles		1.2	3.2418	0.0	-0.1588	13.4362	2.9151	47.6527
it	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
would		0.0	1.0	0.0	0.4552	7.5801	8.872	25.5843
stop		0.5	1.6884	0.0	2.1777	7.5127	-1.2011	36.7044
and	,	0.11	0.4957	0.0	0.5159	3.5493	10.6805	4.9414
then		0.18	0.6078	0.0	-1.0863	4.514	10.0103	17.3167
start		0.45	1.2157	0.0	-0.8726	3.5389	4.5308	32.2957
and	,	0.13	0.5849	0.0	-2.4749	2.2199	8.474	19.6703
then		0.18	0.6078	0.0	-2.1247	3.3267	9.6998	18.0633
stop		0.51	1.7222	0.0	-1.626	5.0914	1.2913	39.6706
and	,	0.19	0.855	0.0	-3.8415	3.4361	3.8722	32.2481
then		0.18	0.6078	0.0	-4.6978	2.0541	4.8156	24.6808
start		0.44	1.1886	0.0	-4.1609	3.8039	-1.5907	39.897
now	.	0.21	0.9455	1.19	-2.3282	1.6536	3.6399	43.5928
that		0.46	1.5533	0.0	-4.3679	12.2826	0.1655	40.1443
is		0.19	1.2832	0.7	-16.0142	5.1784	-1.9504	39.009
foreplay		0.49	0.8267	0.0	-17.9695	4.2147	-7.4953	35.6114
i	.	0.08	1.0806	3.43	10.5196	2.1867	9.0233	7.0205
came		0.52	1.756	0.0	12.4316	6.9841	4.0548	35.7426
this		0.15	0.5065	1.74	5.4616	1.7271	6.289	15.033
close		0.35	0.9455	0.0	1.8808	6.6466	1.7133	34.2313
to		0.15	1.0131	0.0	-0.8534	4.3884	-4.2668	31.07
changing		0.42	0.7091	0.0	-12.3844	13.4164	6.7374	23.9722
species		0.83	1.602	0.0	-15.9067	5.968	-5.3527	35.6003
at		0.12	0.8104	0.85	0.0	0.0	5.4321	27.4202
that		0.22	0.7429	0.0	0.0	0.0	5.5126	32.7043
moment		0.38	0.855	0.0	0.0	0.0	4.9084	21.2528
obviously	.	0.83	1.2454	3.0	4.2012	9.9973	5.9494	40.7036
life	,	0.49	1.6547	0.0	0.7765	5.1192	-0.1979	43.5068
can		0.32	1.4412	0.0	1.9129	4.1928	3.0153	41.2263
teach		0.29	0.7834	0.0	0.3798	5.559	1.5601	33.7163
us		0.13	0.878	0.0	-0.1375	3.5105	7.3787	21.995
something		0.54	0.8104	0.0	-1.6408	6.3242	1.2628	37.5991
in		0.09	0.6078	1.17	12.3098	0.3298	13.1494	1.9904
the		0.09	0.4052	0.0	12.1647	0.3873	12.331	1.5856
entertainment		0.6	0.624	0.0	11.6001	8.3041	5.8632	36.942
section		0.5	0.9644	0.0	9.0129	8.7961	0.1318	32.8364
life	.	0.52	1.756	0.82	1.05	7.8787	-1.5529	45.2429
has		0.17	0.7659	0.0	-0.966	6.8918	-7.4302	38.6767
a		0.06	0.8104	0.0	-1.6926	2.2665	10.0268	5.2481
lot		0.25	1.1252	0.0	-3.4598	2.8974	3.5178	35.4602
to		0.11	0.7429	0.0	-3.5784	2.9635	-9.1562	20.3941
teach		0.25	0.6754	0.0	-2.1309	3.7681	-4.8223	36.4468
us		0.12	0.8104	0.0	-4.087	4.5545	5.4176	13.11
but	.	0.13	0.5849	0.0	-2.453	4.363	-0.3881	36.9493
what		0.13	0.439	0.0	0.7169	5.3359	9.6234	14.9925
i'd		0.1	0.6754	0.0	2.1098	1.9869	8.4472	18.366
like		0.13	0.439	0.0	2.9627	2.8726	6.1417	30.4317
to		0.1	0.6754	0.0	2.8313	4.2059	-3.2441	22.6796
talk		0.56	1.891	0.0	0.288	4.6713	-10.3881	45.215
about		0.64	1.7289	0.0	-3.2855	5.1902	2.4048	42.1892
today		0.34	0.9185	0.51	-1.8258	3.5345	9.8137	33.7599
is		0.21	1.4183	0.0	-4.7256	5.1159	6.9512	9.9527
what		0.28	0.9455	0.0	-3.4369	1.6256	2.08	30.0378
life		0.28	0.9455	0.0	-3.5571	1.6524	3.2458	30.3374
might		0.24	0.6484	0.0	-4.2517	1.7099	-1.648	33.0168
teach		0.28	0.7564	0.0	-3.8057	3.8375	-5.551	25.1613
us		0.23	1.5533	0.0	-5.869	4.534	-2.6074	21.8661
in		0.43	2.9041	0.0	-5.3209	2.5075	-8.9912	30.5113
technology		0.78	1.0536	0.0	-5.407	7.8573	-1.0977	40.3038
and		0.19	0.855	0.43	-6.2733	5.8819	-1.4181	26.4539
in		0.45	3.0392	0.0	-5.9983	4.2065	-7.1679	33.3667
design		0.63	1.4183	0.0	-6.6855	5.9182	-2.8963	36.0828
what's	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
happened		0.0	1.0	0.0	0.0	0.0	0.0	0.0
since		0.0	1.0	0.0	6.4369	7.4546	0.6605	16.09
the		0.1	0.4498	0.0	3.4999	5.0783	-0.9172	28.8527
book		0.2	0.6754	0.0	-5.9543	11.4417	4.4692	26.2268
came		0.2	0.6754	0.0	-14.8059	4.8944	0.1017	28.6156
out		0.13	0.5849	0.0	-17.8089	1.4312	6.8496	24.4156
the		0.06	0.2701	0.0	16.4648	0.0	-1.7061	5.2469
book		0.16	0.5403	0.0	13.6666	5.4783	-2.5813	30.0676
was		0.12	0.5403	0.0	5.2444	8.4263	1.6973	22.4777
mainly		0.3	0.6754	0.0	0.9107	4.7012	8.7716	25.0945
about		0.27	0.7294	0.0	-3.1159	4.7528	6.9893	26.3848
research		0.53	0.8955	0.0	-1.6412	9.4869	1.3656	33.336
in		0.14	0.9455	0.34	-1.2735	1.2501	7.9633	20.0228
biomimicry		0.94	1.2697	0.0	-2.8462	3.1169	1.8575	41.4946
and		0.18	0.8104	0.0	-2.1142	2.6262	5.9568	30.8432
what's		0.19	0.5133	0.0	-1.4271	3.011	1.9777	30.7566
happened		0.32	0.5403	0.0	1.1482	4.3854	4.1681	33.3419
since		0.3	0.8104	0.0	-1.1052	2.1099	-2.4617	20.7955
then		0.33	1.1144	0.0	-5.0471	5.8663	2.9413	31.5288
is		0.57	3.8496	0.33	-1.2947	2.9443	-3.075	45.3555
architects		0.67	0.905	0.0	0.9976	6.2584	-4.2702	46.5527
designers	,	0.73	1.0954	0.0	-5.3735	12.1197	-0.058	42.4433
engineers	,	0.58	0.8699	0.0	-14.7953	5.4732	4.4394	40.0077
people		0.3	0.6754	0.0	1.8905	3.1129	-1.2908	35.8387
who		0.13	0.5849	0.0	-1.5945	3.5229	7.3101	10.7868
make		0.31	1.0468	0.0	-1.4811	1.5198	4.9552	26.555
our		0.16	0.7199	0.0	-3.8591	3.7432	8.7854	14.2289
world		0.38	1.0266	0.0	0.0147	7.0607	11.4884	24.0921
have		0.11	0.3715	0.0	-5.0324	6.0279	0.4813	22.4701
started		0.33	0.6362	0.0	-13.6317	8.8221	2.9066	27.5063
to		0.11	0.7429	0.0	-16.3196	1.3603	-7.53	23.5467
call		0.44	1.4858	0.0	-17.7555	6.043	0.8672	35.9928
and		0.0	1.0	0.0	0.0	0.0	0.0	0.0
say		0.0	1.0	0.0	-17.1208	6.2762	-2.2611	37.6207
we	,	0.3	2.0261	0.0	1.5125	10.1243	5.2273	45.8188
want		0.52	1.756	0.0	-1.2418	9.6933	-4.6256	43.1475
a		0.09	1.2157	0.0	-2.0079	2.0718	-1.2911	38.931
biologist		0.61	0.9158	0.0	-4.1126	5.5797	9.1561	35.8904
to		0.09	0.6078	0.0	-4.8057	1.5704	-2.1961	13.9535
sit		0.18	0.8104	0.0	-3.4571	4.465	4.4546	12.5972
at		0.09	0.6078	0.0	-5.0693	2.1179	-2.0905	29.9173
the		0.07	0.3147	0.0	-5.046	3.2326	-4.3601	25.3596
design		0.32	0.7199	0.0	-6.5779	4.6203	3.3058	14.8809
table		0.36	0.9725	0.0	-6.0712	9.6338	-5.3132	28.4776
to		0.0	1.0	0.0	0.0	0.0	0.0	0.0
help		0.0	1.0	0.0	-0.2988	2.3605	6.6091	32.3059
us		0.14	0.9455	0.0	-1.2403	3.0335	3.1521	16.695
in	,	0.11	0.7429	0.0	-1.8821	3.2594	8.9707	8.2542
real		0.19	0.6416	0.0	-3.5062	1.6893	9.943	9.4402
time		0.48	1.6209	0.0	-3.1886	9.0307	4.2565	29.4614
become	,	0.2	0.4498	0.35	10.4117	4.9954	2.351	30.0203
inspired		0.64	1.0806	0.0	7.1572	4.7009	3.1278	32.4867
or	.	0.43	2.9041	1.24	1.6064	11.5197	16.7772	5.6112
and		0.12	0.5403	0.0	-2.7935	0.5406	10.0558	8.7953
this		0.14	0.4728	0.0	-0.9763	2.2737	4.3517	17.6242
is		0.13	0.878	0.0	-2.6477	3.4053	2.4509	19.7575
the		0.09	0.4052	0.0	-4.3274	1.9019	-3.0283	22.5037
fun		0.25	1.1252	0.0	-1.38	3.5979	6.3077	29.8464
part		0.33	1.1144	0.0	-5.4536	4.7454	1.4839	31.7177
for		0.14	0.6308	0.0	-5.7827	0.9455	-6.303	19.2509
me		0.53	3.5794	0.0	-3.8615	4.4972	1.3081	40.4515
we		0.22	1.4858	0.0	-0.9304	8.2435	2.0273	42.9144
want		0.21	0.7091	0.0	-0.0128	3.6656	7.7728	24.2645
you		0.06	0.2701	0.0	-1.6336	2.3054	4.6206	5.7442
to		0.08	0.5403	0.0	-3.7173	3.1361	5.2584	17.6106
take		0.26	0.878	0.0	-1.9693	5.911	-2.5306	29.494
us		0.15	1.0131	0.0	-2.2568	4.6479	-1.4829	16.6754
out		0.33	1.4858	0.0	-3.2872	4.8692	7.2064	32.447
into		0.2	0.6754	0.0	-5.0244	4.6117	-0.5561	19.8539
the		0.09	0.4052	0.0	-3.9141	2.3327	-1.5486	18.0753
natural		0.41	0.7915	0.0	-4.0127	3.1846	2.5028	28.6733
world		0.43	1.1616	0.0	-5.6605	6.855	2.3054	36.2059
we'll	.	0.26	0.878	0.0	-1.9108	8.7034	-2.4864	44.3284
come		0.21	0.7091	0.0	0.3439	3.3745	3.7064	30.2399
with		0.15	0.5065	0.0	-2.7328	2.9572	2.6258	26.8125
a		0.05	0.6754	0.0	-4.1165	4.2933	2.788	6.6274
design		0.38	0.855	0.0	-4.8045	5.5257	7.0434	17.8133
challenge		0.58	0.8699	0.0	-4.8789	5.9598	-0.1266	33.1989
and		0.15	0.6754	0.0	-2.8106	0.8149	3.5959	33.2203
we		0.13	0.878	0.0	-4.0851	4.44	7.4594	14.2233
find		0.48	1.6209	0.0	-4.7068	4.2215	3.7792	26.1275
the		0.0	1.0	0.0	0.0	0.0	0.0	0.0
champion		0.0	1.0	0.0	-4.7921	5.5404	3.1637	29.9914
adapters		0.5	0.8442	0.0	-7.658	5.0355	-2.4917	31.7197
in		0.07	0.4728	0.0	-7.2702	1.709	-2.6127	2.0892
the		0.07	0.3147	0.0	-7.6233	0.8862	-3.174	1.9421
natural		0.38	0.7334	0.0	-8.5837	3.1216	-5.8566	26.3872
world		0.26	0.7024	0.0	-9.2812	2.328	-3.3409	11.4955
who	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
might		0.0	1.0	0.0	-17.801	3.8911	3.1283	28.4026
inspire		0.7	1.3507	0.0	-19.8644	1.2516	-2.5825	30.865
us		0.0	1.0	0.0	0.0	0.0	0.0	0.0
so	.	0.0	1.0	0.0	0.0529	2.7108	10.9968	16.0867
this		0.17	0.5741	0.0	6.1887	11.783	9.6468	19.5782
is		0.12	0.8104	0.0	9.0439	6.2109	9.8782	14.897
a		0.07	0.9455	0.0	5.9498	7.3351	8.662	15.3313
picture		0.33	0.6362	0.0	1.9349	10.568	2.4393	33.8964
from		0.41	1.3845	0.0	-1.9847	5.4279	4.0908	33.6802
a		0.1	1.3507	0.0	-2.7589	3.4316	4.0552	32.3187
galapagos		0.59	0.8861	0.0	-2.2644	11.8376	5.0836	30.9385
trip		0.31	1.0468	0.0	-6.2736	5.5173	3.1269	25.8167
that		0.18	0.6078	0.0	-3.7041	4.0802	8.4304	30.0388
we		0.11	0.7429	0.0	-3.065	1.5287	8.4854	18.1503
took		0.3	1.0131	0.0	-3.4224	7.2241	3.2261	27.3787
with		0.0	1.0	0.0	0.0	0.0	0.0	0.0
some		0.0	1.0	0.0	-0.7514	3.3631	6.9295	19.9733
wastewater		0.4	0.5403	0.0	-1.5788	4.2401	8.8338	25.2678
