word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
so	.	0.18	1.2773	0.87	0.8537	1.7049	3.2965	11.4179
in		0.11	0.7806	0.0	1.3714	1.5025	5.5026	2.639
the		0.1	0.4726	0.0	2.3684	0.5014	7.1863	4.1031
last		0.32	1.1354	0.0	2.0639	1.9163	0.615	18.8584
decade		0.41	0.9693	0.0	0.9032	1.5123	1.2923	19.8256
a	,	0.07	0.9935	0.0	-0.3115	0.5929	4.7143	3.3381
large		0.41	1.1638	0.0	1.2224	2.5057	2.7361	16.9501
number		0.35	0.8274	0.0	1.2119	4.4389	5.6198	14.2399
of		0.11	0.7806	0.0	-0.1011	1.6325	2.7884	11.4296
genomes		0.53	1.0744	0.0	-0.6681	3.1084	1.7362	13.6267
have		0.13	0.4612	0.0	-1.8339	3.8388	-1.837	14.8236
been		0.18	0.6387	0.0	-2.1683	2.0743	0.6879	15.0713
added		0.46	1.3057	0.0	-1.3711	1.9096	1.9324	14.193
most	:	0.34	1.2063	0.0	0.0995	1.5327	0.329	12.6794
human		0.31	0.8799	0.0	-0.1306	4.4311	2.0148	13.1714
pathogens		1.0	1.5768	0.0	0.0736	3.7862	-0.2153	20.5976
a	,	0.76	10.7861	0.7	8.1252	7.4324	-1.5921	23.4838
couple		0.38	0.8984	0.0	0.7617	5.1921	-3.4318	20.7175
of		0.09	0.6387	0.0	-3.6869	1.8131	-3.8452	16.0786
plants		1.01	2.3886	0.0	-8.9346	6.5352	-3.1241	25.5345
several	,	0.42	0.8515	0.0	-0.8984	4.3492	-1.5021	15.545
insects		0.93	1.8862	0.0	-1.5666	4.4838	-2.1467	21.6097
and		0.12	0.5677	0.49	-1.546	1.3833	0.3015	10.3235
several		0.36	0.7295	0.0	-0.5736	3.7293	1.4076	16.2591
mammals		0.64	1.2972	0.0	-1.3502	2.3804	2.8678	16.802
including	,	0.69	1.0885	0.0	-1.7543	3.1738	0.3727	14.5784
the		0.18	0.8515	0.39	-2.9327	1.4408	0.0722	5.6248
human		0.37	1.0502	0.0	-2.4186	3.1159	1.26	13.7751
genome		0.5	1.1822	0.0	-4.1322	2.8912	-0.1882	8.2659
genomics	.	0.58	1.0289	1.57	3.3188	4.9649	4.4003	18.6036
at		0.12	0.8515	0.0	2.3136	1.2782	1.6481	17.6072
this		0.16	0.5677	0.0	2.7795	1.8837	1.3106	18.6326
stage		0.47	1.3341	0.0	2.3924	4.3712	2.1514	24.2054
of		0.15	1.0644	0.0	0.0074	2.5531	2.535	10.1168
the		0.14	0.6628	0.0	-0.6388	3.0147	0.3262	15.5659
thinking		0.67	1.1893	0.0	0.5282	3.5171	1.3554	19.4811
from		0.24	0.8515	0.0	-0.2155	1.1282	1.6261	12.9363
a		0.07	0.9935	0.0	-0.4272	0.346	4.1074	2.1641
little		0.22	0.5209	0.0	-0.1904	1.612	3.6887	6.4783
over		0.22	0.7806	0.0	-0.7922	1.2624	1.6922	12.098
ten		0.27	1.2773	0.0	-0.5259	1.7381	-1.6966	17.5208
years		0.26	0.738	0.0	0.6378	5.2943	2.8303	8.2839
ago		0.36	1.7031	0.0	-1.067	3.1163	3.6963	10.4234
was		0.29	1.3724	0.0	-1.6875	1.9652	1.0214	10.3757
by	,	0.22	1.5612	0.0	-1.7071	3.3211	2.7873	14.756
the		0.21	0.9935	0.0	-0.3689	5.8315	0.8291	14.0523
end		0.19	0.8984	0.0	2.6021	1.5152	5.4543	9.341
of		0.12	0.8515	0.0	0.2353	4.7545	-0.2369	13.4358
this		0.25	0.887	0.0	1.2307	2.577	-1.13	16.5381
year		0.36	1.2773	0.0	0.2877	2.0679	4.3157	10.6712
we	,	0.2	1.4192	0.0	-1.02	1.7169	3.3586	5.7218
might		0.34	0.9651	0.0	-0.3087	2.5498	2.6701	16.3693
have		0.4	1.4192	0.0	-0.597	3.4286	1.5206	17.7732
between		0.46	0.9324	0.0	-2.0307	4.4814	-2.3023	18.1231
three		0.29	0.8232	0.0	-0.9939	2.3242	-3.3435	18.7403
and		0.14	0.6628	0.0	-2.2045	2.6319	-0.3001	13.2632
five		0.35	1.2418	0.0	-1.3276	2.255	0.7637	21.6825
genomes		0.49	0.9935	0.0	-2.4079	4.2719	-1.2965	13.7235
sequenced		0.66	1.0403	0.0	-3.9198	9.1209	-4.8386	22.568
it's	;	0.0	1.0	0.0	0.0	0.0	0.0	0.0
on		0.0	1.0	0.0	-1.1699	2.4978	1.3341	19.0227
the		0.16	0.7564	0.0	-1.0593	0.979	4.5278	1.7674
order		0.4	1.1354	0.0	-1.2789	2.1109	3.6184	4.3768
of		0.13	0.9225	0.0	-2.2502	1.4474	-0.5032	13.6863
several		0.39	0.7905	0.0	-0.4365	5.2874	1.223	15.0196
hundred		0.52	1.0545	0.0	-8.3555	9.6079	1.2215	19.9385
we	.	0.08	0.5677	0.9	0.2727	0.5033	3.1491	2.1634
just		0.22	0.7806	0.0	-0.3272	2.7384	-2.4284	21.3079
got		0.16	0.7564	0.0	-0.6208	1.4212	4.1745	17.3976
a		0.07	0.9935	0.0	-1.1308	1.121	4.064	4.4987
grant		0.39	1.107	0.0	-0.9676	3.1775	0.4691	15.3418
from		0.15	0.5322	0.0	-0.922	0.9912	-2.2679	14.4394
the		0.09	0.4258	0.0	-2.1004	1.1215	0.912	4.326
gordon		0.28	0.6628	0.0	-1.6264	2.2846	1.9974	7.2377
and		0.14	0.6628	0.0	-2.5088	1.4553	2.1333	2.5509
betty		0.22	0.6245	0.0	-2.2539	3.1581	2.3355	9.5653
moore		0.28	0.7948	0.0	-0.5942	3.4573	2.5019	14.1594
foundation		0.56	0.7948	0.0	-1.4533	3.8898	-0.65	18.3565
to		0.14	0.9935	0.0	9.9627	2.3055	-0.7133	7.4444
sequence		0.39	0.6926	0.0	11.1848	2.9883	-4.3542	16.694
one		0.08	0.3789	0.0	11.6582	1.2243	2.2738	5.4455
hundred		0.33	0.6685	0.0	12.5988	3.6485	1.3491	12.2382
and		0.17	0.8047	0.0	8.0388	7.7402	-2.3182	17.1158
thirty		0.36	0.8515	0.0	1.553	5.7408	0.7999	25.2279
genomes		0.54	1.0942	0.0	-2.117	3.4202	-0.2278	19.1639
this		0.23	0.8161	0.0	-2.1678	2.0014	-3.2187	15.3419
year		0.4	1.4192	0.0	-1.5407	2.2614	2.094	9.1239
as	,	0.16	1.1354	0.52	-1.0861	1.0983	-2.1269	14.8706
a		0.08	1.1354	0.0	-1.6668	1.5183	-0.5218	4.0394
side		0.36	1.2773	0.0	-0.5798	3.255	0.6828	17.5556
project		0.66	1.3383	0.0	-2.5417	5.1651	-4.2059	26.436
from		0.36	1.2773	0.0	-2.8518	2.1846	-3.5372	19.9289
environmental		0.67	0.7309	0.0	-3.1523	4.1631	1.4106	14.21
organisms		0.91	1.4348	0.0	-3.1875	4.2657	-0.9366	11.9329
so	.	0.12	0.8515	0.75	0.8124	0.0	-5.5278	16.5969
the		0.09	0.4258	0.0	-0.4952	2.0024	4.2359	4.3305
rate		0.4	1.4192	0.0	2.8773	8.2026	5.0409	11.4742
of		0.22	1.5612	0.0	-0.7858	7.394	0.7833	12.6105
reading		0.34	0.6897	0.0	2.2535	4.0185	5.9338	8.4045
the		0.13	0.6145	0.0	-1.2137	0.8347	2.1311	11.8563
genetic		0.46	0.9324	0.0	-1.5332	2.709	-0.5247	19.8239
code		0.42	1.4902	0.0	-2.4909	1.9858	-0.9914	15.4841
has		0.18	0.8515	0.0	-2.9143	2.0235	-1.6717	10.897
changed		0.78	1.581	0.0	-2.9326	4.203	-3.7677	20.3523
but	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
as		0.0	1.0	0.0	3.7743	3.7756	4.1818	14.4206
we		0.18	1.2773	0.0	2.8097	2.5077	5.4681	11.0657
look		0.38	1.3483	0.0	3.4014	3.6292	3.456	17.8342
what's	,	0.22	0.6245	0.39	1.8425	1.3967	-0.1785	20.2956
out		0.23	1.0885	0.0	5.334	5.296	2.5609	20.3923
there		0.45	1.2773	0.0	10.7823	6.0132	2.486	17.235
we've	,	0.4	1.4192	0.0	0.4548	4.9093	-0.7129	17.385
barely		0.4	0.9466	0.0	1.8039	6.3638	2.2326	22.6834
scratched		0.51	0.8047	0.0	1.5245	1.8711	-4.0511	27.0154
the		0.09	0.4258	0.0	0.709	1.1782	-1.5247	16.2512
surface		0.71	1.4391	0.0	0.7106	7.0546	-3.9638	20.2741
on		0.32	2.2708	0.0	-1.4442	2.8254	1.9072	7.2988
what		0.35	1.2418	0.0	-1.5793	2.3995	0.2752	19.6483
is		0.23	1.6321	0.0	-0.4455	2.9356	0.8275	12.7149
available		0.68	1.0729	0.0	-2.9686	4.6662	-0.6227	16.6594
on		0.28	1.9869	0.57	-2.9621	1.8169	-0.8056	13.5369
this		0.2	0.7096	0.0	-4.4413	3.881	-2.9896	9.7909
planet		0.43	1.0176	0.0	-9.1911	6.7791	-2.4035	25.6034
most	.	0.16	0.5677	0.97	2.1697	2.2001	-5.7945	21.3986
people		0.26	0.6145	0.0	3.0057	6.4025	3.0224	22.4378
don't		0.23	0.8161	0.0	0.5947	4.3059	2.8559	11.9372
realize		0.49	0.9935	0.0	1.921	4.3959	5.775	13.0395
it		0.11	0.7806	0.0	-0.4437	1.4529	2.0294	15.9642
because	,	0.21	0.4258	0.0	0.3425	1.6327	-3.4532	18.4889
they're		0.14	0.3307	0.0	-0.9482	1.2699	1.2918	12.9989
invisible		0.69	1.0885	0.0	-0.6864	8.2849	2.0222	13.8704
but	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
microbes		0.0	1.0	0.0	11.788	3.0008	1.4571	20.5643
make		0.22	0.7806	0.0	12.2116	1.6068	-0.984	18.6924
up		0.1	0.7096	0.0	9.8594	2.1657	-1.3619	10.2798
about		0.32	0.9083	0.0	10.31	2.9018	2.6828	18.2633
a		0.09	1.2773	0.0	9.9508	1.3097	2.1025	11.1892
half		0.22	0.7806	0.34	-1.2871	5.2205	-2.5004	20.4735
of		0.18	1.2773	0.0	-1.4685	3.4104	-2.1512	15.9352
the		0.13	0.6145	0.0	-1.043	4.799	-1.5973	18.2011
earth's		0.32	0.7564	0.0	-1.0071	3.9693	-3.2128	16.5182
biomass		0.88	1.784	0.0	-3.5171	6.0638	-0.5178	19.8753
whereas	,	0.38	0.7706	0.96	-1.3708	1.8043	0.1776	13.8268
all		0.43	2.0338	0.0	1.6992	3.0642	1.1361	27.6833
animals		0.71	1.4391	0.0	-0.0883	4.0594	2.9553	17.4387
only		0.24	0.8515	0.0	-0.3308	2.3566	1.4607	10.2935
make		0.22	0.7806	0.0	-1.7283	0.9522	0.0247	14.8767
up		0.14	0.9935	0.0	-2.0143	0.5534	-3.276	17.0113
about		0.32	0.9083	0.0	-2.9066	2.2761	0.0712	15.3735
one		0.21	0.9935	0.0	-1.885	1.5024	2.9964	2.2769
one		0.19	0.8984	0.0	-2.8648	2.3489	1.1279	7.1565
thousandth		0.77	1.0928	0.0	-3.1607	6.6017	-2.5796	21.8702
of		0.2	1.4192	0.0	-4.172	3.5968	-3.7185	13.3999
all		0.14	0.6628	0.0	-3.7201	1.3473	0.989	5.8605
the		0.1	0.4726	0.0	-4.6068	2.4641	-2.272	5.8575
biomass		0.76	1.5413	0.0	-5.3637	5.9535	-2.3895	15.6102
and	.	0.17	0.8047	0.0	-1.7933	1.3832	0.6174	10.3767
maybe		0.24	0.6812	0.0	-0.0895	2.3352	4.7806	9.4355
it's		0.17	0.8047	0.0	-0.9503	1.6766	0.3842	17.7332
something		0.32	0.5052	0.0	0.4156	3.302	1.3712	16.1915
that		0.13	0.4612	0.0	-0.4198	1.7791	0.739	14.096
people		0.28	0.6628	0.0	1.1177	3.3992	-1.9084	17.229
in		0.07	0.4967	0.0	-1.0061	0.7857	1.2804	6.2182
oxford		0.41	0.9693	0.0	-0.0462	5.6422	-0.4648	18.9074
don't		0.22	0.7806	0.0	-1.0911	3.1319	1.9288	9.8878
do		0.17	1.2063	0.0	2.1369	6.2718	3.3793	15.6768
very		0.28	0.9935	0.0	0.8418	3.9198	5.7551	8.6297
often		0.45	1.2773	0.0	-0.6192	2.9779	1.9684	19.3199
but	,	0.14	0.6628	0.0	-1.5978	3.1622	2.9287	5.6086
if		0.13	0.9225	0.0	-0.0963	1.5008	-0.4409	16.2419
you		0.1	0.4726	0.0	0.8906	0.734	-0.3142	12.3277
ever		0.26	0.9225	0.0	0.8619	3.5991	2.9846	15.826
make		0.22	0.7806	0.0	0.2544	3.3231	2.4524	16.7265
it		0.14	0.9935	0.0	0.8337	1.4455	-2.0317	18.1125
to		0.12	0.8515	0.0	-0.0193	2.0466	-3.0314	13.1577
the		0.13	0.6145	0.0	-2.1743	0.7683	-0.3451	7.9401
sea		0.66	3.1223	0.0	-7.21	10.927	0.1564	16.1915
and	,	0.43	2.0338	0.0	-1.6377	2.6886	2.651	9.7808
you		0.46	2.1757	0.0	-1.6673	2.2952	-1.0993	19.9218
swallow		0.46	0.9324	0.0	-0.9028	1.2384	0.8879	20.8117
a		0.06	0.8515	0.0	-1.7705	0.3303	4.2089	0.5436
mouthful		0.44	0.7806	0.0	-1.8423	1.3969	-0.5284	19.5419
of		0.09	0.6387	0.0	-3.1039	1.7987	-2.224	7.1498
seawater		0.67	1.1893	0.0	-9.8053	9.2467	0.2459	23.5581
keep	,	0.19	0.6741	0.33	5.9618	0.8838	-0.0631	18.476
in		0.13	0.9225	0.0	2.4896	3.8348	6.7825	4.0872
mind		0.34	1.2063	0.0	0.6363	2.3858	6.0533	5.5094
that		0.17	0.6032	0.0	1.0717	5.9051	0.5969	16.2356
each		0.16	0.5677	0.0	2.417	1.8147	1.4849	12.4973
milliliter		0.72	1.0218	0.0	0.3238	3.8941	4.4886	16.8995
has		0.26	1.2305	0.0	-0.6124	2.7297	1.0753	12.6729
about		0.27	0.7664	0.0	-1.6843	3.127	1.4638	14.9453
a		0.04	0.5677	0.0	-2.1719	0.3534	1.4895	0.6768
million		0.45	0.9126	0.0	0.3263	4.5411	4.4716	5.1987
bacteria		0.77	1.3667	0.0	-1.6662	4.2949	-0.7105	22.5314
and		0.16	0.7564	0.61	-1.0565	0.2749	2.6752	2.5757
on		0.12	0.8515	0.0	-0.8413	0.4883	4.0172	0.8832
the		0.11	0.5209	0.0	-1.3564	0.3942	3.4614	1.0494
order		0.32	0.9083	0.0	-1.6694	2.1804	2.0701	5.4321
of		0.0	1.0	0.0	0.0	0.0	0.0	0.0
ten		0.0	1.0	0.0	-0.393	1.9337	1.0662	10.3118
million		0.74	1.5001	0.0	-3.148	3.49	-0.1928	15.8249
viruses		0.86	1.7442	0.0	-3.0055	3.8381	-1.5001	17.9588
less	.	0.21	0.7451	0.34	4.42	4.1539	-2.4378	18.7793
than		0.21	0.7451	0.0	4.2097	6.0938	3.6058	14.5278
five		0.49	1.7386	0.0	4.0119	3.5701	1.6355	22.631
thousand		0.61	1.0815	0.0	2.8408	3.9571	2.422	23.0484
microbial		0.54	0.8515	0.0	1.0563	4.484	1.6519	17.1607
species		0.48	0.9736	0.0	1.7653	5.1977	-1.189	25.6389
have		0.15	0.5322	0.0	-0.7138	2.6985	-2.6046	16.5714
been		0.14	0.4967	0.0	-0.5709	1.0125	0.5338	16.622
characterized		0.67	0.7309	0.0	-0.1788	6.5167	-0.2599	21.771
as		0.17	1.2063	0.0	-1.8757	1.5735	-1.1018	14.5887
of		0.12	0.8515	0.0	-2.1211	2.2158	-5.5799	16.5681
two		0.2	0.9466	0.0	-0.0166	2.8706	-3.4987	19.8652
years		0.27	0.7664	0.0	1.3163	6.5269	1.3451	10.9937
ago		0.33	1.5612	0.0	-3.8639	5.1362	-0.0142	15.1095
and	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
so		0.0	1.0	0.0	2.5193	0.0768	0.6939	12.2479
we		0.12	0.8515	0.0	2.1938	0.954	4.1828	3.233
decided		0.48	0.9736	0.0	1.0931	2.2148	0.7833	20.37
to		0.09	0.6387	0.0	0.6131	0.3713	-2.7478	16.9339
do		0.16	1.1354	0.0	0.0559	3.5219	0.3942	12.0581
something		0.42	0.6628	0.0	0.3846	2.7011	-0.3404	16.0382
about		0.33	0.9367	0.0	-0.5819	5.4085	3.5841	14.6723
it		0.2	1.4192	0.0	-3.3437	2.6927	-1.2051	15.6789
and	.	0.12	0.5677	0.0	-1.0175	1.4137	0.0771	1.7419
we		0.11	0.7806	0.0	-0.6568	0.6999	1.582	3.7611
started		0.34	0.6897	0.0	-0.7576	3.606	-2.4638	15.5661
the		0.12	0.5677	0.0	-0.9673	1.7546	-1.455	15.1933
sorcerer		0.62	1.0999	0.0	-0.6223	8.1136	-3.2121	19.1849
i		0.0	1.0	0.0	0.0	0.0	0.0	0.0
i		0.0	1.0	0.0	-9.3125	4.4079	3.2215	2.4494
expedition		0.75	1.0644	0.0	-13.0325	2.1246	-1.9398	24.7215
where	,	0.12	0.3406	0.61	0.8139	1.2159	4.525	0.9772
we		0.08	0.5677	0.0	-0.2273	0.5415	3.0006	2.6656
were		0.51	1.8095	0.0	-0.1819	2.1025	-4.2547	25.5183
as	,	0.33	2.3417	0.0	-0.847	1.8711	-2.8502	22.246
with		0.19	0.6741	0.0	-0.8082	1.3681	-4.441	17.1391
great		0.27	0.7664	0.0	0.1729	2.0167	-1.4127	25.3665
oceanographic		0.72	0.7863	0.0	-0.1999	3.0837	1.0738	20.9568
expeditions		0.67	0.8643	0.0	-0.5446	3.8627	-0.985	24.0869
trying	,	0.23	0.5436	0.0	1.1847	3.4099	2.0639	17.4216
to		0.1	0.7096	0.0	-0.436	0.6358	0.9388	7.646
sample		0.62	1.4661	0.0	0.5029	2.8069	0.3438	20.6158
the		0.15	0.7096	0.33	-0.4507	1.6007	2.2543	5.4849
ocean		0.41	1.1638	0.0	-0.5609	2.1739	1.1398	8.5677
every		0.23	0.6528	0.0	-1.4972	2.6813	0.3117	15.5901
two		0.25	1.1822	0.0	-1.4895	2.1864	-4.8149	17.7608
hundred		0.34	0.6897	0.0	-3.2593	3.2456	-2.0123	12.3819
miles		0.56	1.5895	0.0	-1.2991	6.135	1.8501	12.1221
we	.	0.15	1.0644	1.24	0.0164	2.8135	3.0413	7.1377
started		0.53	1.0744	0.0	1.6718	5.8004	2.597	14.2755
in		0.18	1.2773	0.0	-1.5581	2.1483	3.4154	6.1989
bermuda		0.56	1.1354	0.0	1.3106	7.113	4.4377	16.4895
for		0.0	1.0	0.0	0.0	0.0	0.0	0.0
our		0.0	1.0	0.0	-1.6351	4.4095	3.6234	7.2359
test		0.36	1.2773	0.0	-6.3653	4.5447	-5.5838	26.2306
project		0.53	1.0744	0.0	-10.7816	4.6383	-2.3542	25.5607
then	,	0.17	0.6032	0.0	-1.232	2.6162	3.011	1.7883
moved		0.27	0.7664	0.0	-2.4237	2.7533	-0.4859	16.0682
up		0.12	0.8515	0.0	-2.4881	0.5138	-3.3785	19.8946
to		0.11	0.7806	0.0	-2.7362	0.7218	-0.8276	19.3398
halifax		0.82	1.6619	0.0	-1.7632	3.4619	-1.0107	21.9228
working	,	0.27	0.5478	0.5	-0.7625	0.7536	-2.9214	20.6974
down		0.22	0.7806	0.0	-1.6006	2.6686	3.5811	6.0709
the		0.1	0.4726	0.0	-1.6964	0.7574	3.406	2.7539
