word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
losing		0.68	1.5613	0.0	-1.3946	8.1821	6.0678	8.3385
our		0.11	0.5057	0.0	-4.5847	0.9722	5.9722	4.3101
ability		0.5	0.9839	0.0	-3.3207	5.3421	5.6033	10.8507
to		0.21	1.4469	0.0	-3.1159	4.3012	-2.752	18.1152
inspire		0.7	1.378	0.0	-4.1038	4.2862	2.6693	24.8424
our		0.13	0.5967	0.0	-5.0569	1.5628	6.0866	3.5782
youth		0.34	0.9371	0.0	-3.0095	6.0945	7.7647	3.9907
to		0.1	0.689	0.34	-6.728	3.1175	2.7662	6.5641
go		0.2	1.378	0.0	-5.0908	5.034	4.7786	11.3121
out		0.19	0.8723	0.0	-4.0253	0.5906	6.2364	7.2321
and		0.19	0.8723	0.0	-5.6449	2.6979	1.1536	14.6526
continue		0.63	1.0859	0.0	-3.4954	7.3311	1.6206	20.6084
this		0.21	0.7235	0.0	-6.3045	1.7627	1.1815	10.6341
very		0.22	0.7579	0.0	-5.3229	4.8291	4.8794	7.3652
important		0.53	0.8117	0.0	-6.5955	6.9352	0.5368	19.9626
thing		0.3	0.8268	0.0	-5.0304	3.6502	1.8172	19.2266
that		0.14	0.4823	0.43	9.1401	5.2979	3.2917	13.3743
we		0.17	1.1713	0.0	9.1993	2.2936	6.0086	13.4885
as		0.15	1.0335	0.0	6.8882	6.5942	2.594	14.3619
a		0.08	1.1024	0.0	5.391	1.5385	2.2668	5.306
species		0.51	1.0046	0.0	-2.5356	13.4834	-1.8491	23.5686
have		0.15	0.5168	0.0	-7.7584	4.8066	1.0571	10.9869
always		0.66	1.5158	0.0	-6.5369	8.2817	1.5268	21.5105
done		0.36	1.2402	0.0	-5.9882	3.8052	3.4544	13.2809
and	.	0.15	0.689	0.0	-8.3594	5.2739	4.5812	2.637
that		0.21	0.7235	0.0	-4.7243	1.5789	5.8464	4.3273
is		0.24	1.6536	0.0	-6.6398	1.9711	0.1995	14.2723
instinctively	,	0.83	0.8792	0.4	-3.4734	10.9276	1.6784	21.2403
we've		0.2	0.689	0.0	-5.9058	4.2583	3.7225	8.7938
gone		0.26	0.8957	0.0	-4.7993	5.5039	5.2946	12.7804
out		0.28	1.2857	0.0	-3.8516	1.1879	3.2205	17.1921
and		0.39	1.7914	0.0	5.4911	2.8787	2.896	10.3013
climbed		0.46	0.9054	0.35	-2.0789	3.9959	4.525	17.9237
over		0.48	1.6536	0.0	-3.7349	5.5571	5.0636	14.596
difficult		0.72	1.1024	0.69	-3.8635	6.5013	-0.959	23.8655
places		0.49	1.1258	0.33	-3.36	8.8676	3.4309	14.7129
went	,	0.34	1.1713	0.0	-2.1201	6.1812	1.8199	21.9401
to		0.11	0.7579	0.0	-1.0053	3.3393	-0.4715	21.5505
more		0.25	0.8613	0.0	-3.3016	5.0755	6.3605	10.8818
hostile		0.54	1.0625	0.0	-12.8194	11.126	-0.6311	22.6802
places		0.69	1.5847	0.0	-15.4516	4.4619	0.0961	21.2046
and	,	0.15	0.689	0.39	-4.2087	1.9049	5.3127	9.9884
found		0.35	0.9646	0.0	-3.2571	2.2108	3.2757	18.8341
out		0.23	1.0569	0.0	-3.4307	0.9298	3.4561	16.5883
later		0.54	1.4883	0.0	-3.9047	4.9797	4.0465	15.8076
maybe	,	0.28	0.7717	0.99	-2.7641	3.0157	6.0833	7.2401
to		0.13	0.8957	0.0	-3.0649	1.6815	3.5757	11.1846
our		0.18	0.8268	0.0	-4.1952	2.0984	5.7351	11.5318
surprise		0.65	1.1203	0.0	-4.3756	4.8193	1.6342	21.7216
that	,	0.12	0.4134	0.0	-5.2413	4.1997	-0.0569	12.2794
that's		0.22	0.6063	0.0	-4.0117	2.3268	0.3231	15.5855
the		0.08	0.3679	0.0	-3.8239	2.1665	1.9762	10.3895
reason		0.36	0.8268	0.0	-3.8766	3.42	4.6774	10.8963
we		0.18	1.2402	0.0	-5.5716	2.7394	2.7596	9.8831
survived		0.55	0.9481	0.0	-5.5809	5.9578	3.0761	14.1931
and	.	0.74	3.3996	1.07	-6.2649	5.1499	3.6941	17.8249
i		0.22	3.0316	0.0	-4.0981	3.3161	4.243	20.0738
feel		0.26	0.8957	0.0	-1.1163	5.3649	0.343	20.0147
very		0.21	0.7235	0.0	-2.4003	5.9733	5.3593	13.4462
strongly		0.79	1.3615	0.0	-1.4612	8.8631	3.2679	19.7106
that		0.18	0.6201	0.0	-5.2048	2.1303	3.8672	7.0113
it's		0.18	0.8268	0.0	-6.3131	4.9667	-2.0175	8.2962
not		0.43	1.9747	0.0	-1.3781	7.64	1.4236	18.5549
good		0.25	0.8613	0.0	-3.0959	6.6337	4.2787	10.1928
enough		0.33	0.7579	0.0	-4.3212	3.6098	4.8581	15.0831
for		0.15	0.689	0.9	-3.7007	1.809	4.752	14.9803
us		0.14	0.9646	0.0	-2.4596	0.6561	2.4045	13.1639
to		0.14	0.9646	0.0	-4.405	4.8915	0.9939	17.392
have		0.33	1.1369	0.0	-4.4643	7.2255	4.1957	12.7609
generations		0.88	1.1024	0.0	-4.2301	8.8563	3.7481	14.2663
of		0.13	0.8957	0.0	-7.1448	4.0013	-2.0263	18.7231
kids		0.41	1.4125	0.0	0.0	0.0	-8.999	9.303
that		0.16	0.5512	0.0	4.7176	3.4551	-5.539	20.7177
think		0.35	0.9646	0.0	-0.9908	5.9484	-2.6326	23.934
that		0.14	0.4823	0.0	-4.4857	4.9594	0.8822	19.6011
it's		0.15	0.689	0.0	-6.1473	3.1434	-2.084	12.6722
ok		0.64	4.4097	0.0	-2.5477	5.7561	2.472	20.2913
to		0.0	1.0	0.0	0.0	0.0	0.0	0.0
look		0.0	1.0	0.0	-2.6499	2.9519	0.911	21.7844
forward		0.5	0.9839	0.0	-1.3486	5.1742	2.2797	20.7648
to		0.15	1.0335	0.0	-3.1768	1.4401	-1.4884	17.3174
a		0.08	1.1024	0.0	-4.8459	2.7519	4.4167	6.8067
better		0.33	0.7579	0.0	-3.6792	5.3675	5.2182	9.3221
version		0.56	1.1024	0.0	-2.2194	6.6864	4.5378	14.1598
of		0.13	0.8957	0.0	-5.4928	2.1261	2.3944	7.1744
a		0.09	1.2402	0.0	-5.9769	1.7019	1.8923	10.7828
cell		0.31	1.068	0.0	-2.9622	4.4837	3.6392	15.0216
phone		0.37	1.0197	0.0	-4.2169	3.4301	1.4817	15.8966
with		0.15	0.5168	0.0	-5.6741	0.8892	2.9297	3.4697
a		0.03	0.4134	0.0	-6.0871	0.4229	4.0113	1.0154
video		0.46	1.2678	0.0	-4.5628	10.2558	4.7992	10.2329
in		0.2	1.378	0.0	-16.0155	8.0906	2.9719	7.8095
it		0.15	1.0335	0.0	-17.5914	0.9662	-0.0417	11.0683
they	.	0.13	0.4479	0.0	-5.7944	2.1608	4.9409	5.466
need		0.19	0.6546	0.0	-3.2536	4.9177	4.2659	7.7603
to		0.08	0.5512	0.0	-2.6175	2.0517	4.9591	6.0149
look		0.21	0.7235	0.0	-1.6197	2.2314	-1.8284	20.9428
forward		0.42	0.8268	0.0	-2.3779	6.51	0.8303	18.7692
to		0.32	2.2048	0.0	-3.1258	6.7001	-0.7984	19.6894
exploration		0.81	1.0142	0.32	-4.3893	5.0708	1.5963	23.3016
they	;	0.13	0.4479	0.0	-7.0632	1.2989	2.9598	2.3843
need		0.18	0.6201	0.0	-5.0413	2.4094	4.3425	7.679
to		0.06	0.4134	0.0	-5.2384	2.0016	2.3902	9.0727
look		0.22	0.7579	0.0	-4.0769	0.7334	-1.8136	17.9795
forward		0.41	0.8075	0.0	-4.4169	4.3313	1.4593	18.3024
to		0.15	1.0335	0.0	-5.1653	5.8997	-0.7133	13.8548
colonization		0.92	1.0569	0.0	-5.4371	5.4083	1.5547	23.0852
they	;	0.11	0.379	0.0	-5.8872	0.5988	4.8993	0.953
need		0.17	0.5857	0.0	-4.8188	1.7315	4.6476	3.3803
to		0.06	0.4134	0.0	-4.6449	1.7649	4.8539	6.2682
look		0.22	0.7579	0.0	-4.3139	0.5732	-2.5772	20.2137
forward		0.42	0.8268	0.0	-4.4271	4.8867	0.1468	22.699
to		0.21	1.4469	0.0	-4.5406	2.4714	0.9235	18.7327
breakthroughs		0.81	0.8585	0.34	-5.0409	11.738	0.6843	20.3698
we	.	0.26	1.7914	2.88	1.9624	8.4298	7.3967	6.1995
need		0.23	0.7924	0.0	4.21	6.3124	7.1135	5.6012
to		0.1	0.689	0.0	2.5305	3.0469	7.9996	4.1895
inspire		0.57	1.1217	0.0	-0.3353	6.5515	2.7678	20.5678
them		0.16	0.5512	0.0	-2.7796	1.5019	3.6911	7.048
because	,	0.33	0.649	0.0	-4.12	6.9645	0.5525	22.3385
they		0.13	0.4479	0.0	-3.8227	3.4117	4.3807	11.3425
need		0.22	0.7579	0.0	-3.1748	3.8696	5.9607	7.9264
to		0.15	1.0335	0.0	-5.3193	1.6685	4.9189	7.8093
lead		0.26	0.8957	0.0	-2.4816	4.0862	6.8188	10.3089
us		0.42	2.8938	0.0	-3.6651	2.4003	-5.058	25.9571
and		0.2	0.9191	0.0	5.5756	4.6035	3.3741	10.9965
help		0.29	0.9991	0.0	-1.763	5.7425	-0.2012	18.6724
us		0.21	1.4469	0.0	-5.4067	3.0888	1.404	13.9739
survive		0.47	0.9247	0.0	-6.1421	4.4182	2.8626	12.2235
in		0.1	0.689	0.0	-7.035	1.2388	3.8254	2.7388
the		0.07	0.3211	0.0	-7.3818	0.3977	3.1547	5.0157
future		0.52	1.1947	0.0	-4.7942	4.5437	-2.289	19.9714
i'm	.	0.14	0.9646	1.32	-1.8379	2.5826	6.1038	9.3025
particularly		0.68	0.7813	0.0	-5.5637	16.7308	-0.0201	23.8932
troubled		0.54	0.9302	0.0	-6.407	8.3002	1.9237	15.4245
that		0.48	1.6536	0.0	-2.8446	5.1046	0.0848	25.483
what		0.51	1.757	0.0	-1.6332	4.2805	1.8296	19.5031
n		0.0	1.0	0.0	0.0	0.0	0.0	0.0
a		0.0	1.0	0.0	0.0	0.0	0.0	0.0
s.a's		0.0	1.0	0.0	-0.2015	11.9334	2.8113	16.1102
doing		0.37	1.0197	0.0	-3.6919	3.7216	5.9899	8.6133
right		0.26	0.7166	0.0	-5.9138	1.7501	1.5609	19.8251
now		0.27	1.2402	0.0	-3.0208	3.2388	6.4375	9.2517
with		0.18	0.6201	0.0	-5.2907	4.3946	3.3389	6.121
this		0.17	0.5857	0.0	-5.6426	3.2381	-1.3082	14.2599
new		0.67	3.0771	0.0	-3.9039	5.9956	2.5173	16.1543
bush		0.7	2.4115	0.0	-1.6083	12.7356	-0.3157	23.3991
doctrine		0.63	1.0859	0.0	-2.357	11.2782	1.2161	20.1441
to		0.47	3.2383	0.0	7.4061	5.855	3.7056	17.693
for		0.24	1.1024	0.79	-2.4184	5.2168	0.8056	17.2767
this		0.19	0.6546	0.0	-3.7732	1.8082	1.4077	14.1119
next		0.39	1.3436	0.0	-2.7031	6.5589	0.9839	17.5921
decade		0.5	1.1479	0.0	-1.5834	8.427	3.4596	16.3467
and		0.11	0.5057	0.0	-4.081	2.2881	4.3079	7.4656
a		0.07	0.9646	0.0	-4.9559	0.6774	5.6397	2.9033
half		0.3	1.0335	0.0	-2.0725	6.7997	2.4477	17.7885
oh		0.06	0.4134	0.0	-3.5096	3.1954	2.5949	10.0947
shoot		0.36	0.9922	0.55	0.0	0.0	-0.7919	14.8502
i	,	0.13	1.7914	0.0	0.0	0.0	2.5826	14.7224
screwed		0.36	0.7083	0.0	0.0	0.0	-0.1049	22.6049
up		0.24	1.6536	0.0	0.0	0.0	1.5461	17.2092
we	.	0.21	1.4469	1.5	14.6353	2.8046	7.8024	3.7048
have		0.45	1.5503	0.0	12.0637	5.865	3.2274	15.2529
real		0.29	0.9991	0.0	12.3529	7.7859	6.4022	8.5973
specific		0.76	1.3091	0.0	12.3725	7.6432	-2.7323	22.5008
instructions		0.7	0.8034	0.0	1.9332	16.022	-0.504	23.2013
here		0.17	0.5857	0.0	-3.0568	2.1032	3.6887	14.7587
not		0.16	0.7345	0.0	-2.5999	2.4591	3.8618	12.3958
to		0.12	0.8268	0.0	-3.3295	4.018	-3.008	6.1422
talk		0.22	0.7579	0.0	-2.0622	2.5543	2.7413	17.3387
about		0.26	0.7166	0.0	-2.9358	3.2909	2.7705	9.9312
politics		0.57	0.9811	0.0	-4.7259	4.8153	1.3971	17.2337
what	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
we're		0.0	1.0	0.0	8.2864	2.6783	8.8172	2.0114
looking		0.42	0.8268	0.0	6.5739	7.4706	3.7545	15.4753
forward		0.54	1.0625	0.0	4.2474	8.3742	3.0047	15.8606
to		0.12	0.8268	0.0	2.7804	2.8343	3.4318	10.5857
is		0.0	1.0	0.0	0.0	0.0	0.0	0.0
what		0.0	1.0	0.0	7.2301	6.3912	5.7612	10.0695
we're		0.18	0.6201	0.0	8.2847	2.4284	6.6061	9.0864
looking		0.38	0.7483	0.0	6.0572	7.0273	2.8158	17.1994
forward		0.54	1.0625	0.0	3.3351	5.8033	2.3937	17.1923
to		0.28	1.9292	0.0	1.644	3.0952	4.1507	16.1702
is		0.25	1.7225	1.36	1.885	6.1749	2.4268	14.6452
not		0.29	1.3325	0.0	5.1103	9.6614	6.8294	6.5088
only		0.29	0.9991	0.0	6.7491	5.2166	7.4043	5.5633
the		0.11	0.5057	0.0	2.3084	3.0519	4.6447	9.8978
inspiration		0.61	0.7648	0.0	-5.1623	16.3104	2.7738	15.8485
of		0.11	0.7579	0.0	-11.5609	3.6719	3.3299	10.4876
our		0.11	0.5057	0.0	-11.9412	2.8107	5.8859	13.3599
children		0.61	1.0501	0.0	-9.5396	12.2454	2.5401	17.8831
but	,	0.17	0.7813	0.33	2.6255	5.7431	-1.2884	18.9076
the		0.11	0.5057	0.0	2.622	2.4213	3.2973	14.376
current		0.53	1.0432	0.0	4.8108	5.6757	0.4359	20.4993
plan		0.42	1.4469	0.0	5.1303	7.7111	5.0253	14.8697
right		0.38	1.0473	0.0	0.7636	7.9444	2.8674	18.2556
now		0.45	2.067	0.0	-0.0753	3.5169	4.5054	18.0823
is		0.56	3.8585	0.34	1.7696	4.8614	1.2977	22.0126
not		0.36	1.6536	0.86	4.5663	7.3286	4.464	16.7453
really		0.34	0.7813	0.0	4.8296	7.8836	4.3952	12.0693
even		0.29	0.9991	0.0	4.4781	7.5265	5.2786	12.4262
allowing		0.7	1.2058	0.0	1.8038	6.8266	6.6613	6.0411
the		0.11	0.5057	0.0	-0.3651	1.3365	4.9659	4.2972
most		0.3	1.0335	0.0	1.6233	3.8906	1.5705	20.1379
creative		0.55	0.9481	0.0	3.1152	7.8427	4.0803	19.1118
people		0.43	0.988	0.0	2.6158	9.6588	0.2464	22.1084
in		0.12	0.8268	0.0	-2.0422	2.4034	5.4135	3.3137
this		0.21	0.7235	0.0	0.1193	3.7884	2.5794	14.0767
country		0.65	1.2802	0.0	0.6506	15.0158	2.3192	18.1502
the		0.4	1.8369	0.0	-5.2958	2.8899	-0.5802	20.8547
boeing's		0.42	0.8268	0.0	-0.129	7.6334	5.1268	14.3251
and		0.15	0.689	0.0	-0.2293	2.5844	4.8595	5.7684
lockheed's		0.52	0.7965	0.0	0.1624	4.7729	2.1278	20.1023
space		0.38	1.0473	0.0	2.4547	4.5316	-1.0566	27.0496
engineers		0.56	0.8571	0.0	-1.5887	8.9231	3.5593	16.218
to		0.0	1.0	0.0	0.0	0.0	0.0	0.0
go		0.0	1.0	0.0	2.2395	4.083	5.4883	10.0951
out		0.19	0.8723	0.0	3.6257	1.9166	6.7203	10.5008
and		0.15	0.689	0.0	1.5777	4.6617	1.6617	16.7592
take		0.31	1.068	0.0	2.3631	2.9164	-1.516	20.4826
risks		0.47	1.2953	0.0	1.972	7.592	0.2585	22.3762
and		0.15	0.689	0.0	-1.0284	4.3011	3.1284	14.0676
try		0.22	1.0101	0.0	1.0176	5.1191	3.0024	14.6392
new		0.26	1.1947	0.0	3.6386	3.7189	6.8347	3.8259
stuff		0.38	1.0473	0.0	3.3236	1.7577	-1.2169	22.7628
we're	.	0.22	0.7579	2.65	5.3097	10.3198	4.2949	6.4228
going		0.17	0.4685	0.0	5.7266	6.3323	4.0895	10.6138
to		0.07	0.4823	0.0	6.5885	1.9723	5.7113	5.6582
go		0.12	0.8268	0.0	3.8277	5.4412	4.2245	7.2768
back		0.31	1.068	0.0	4.1602	8.5559	1.5204	20.6874
to		0.14	0.9646	0.0	5.9824	1.5192	-1.6473	21.5825
the		0.09	0.4134	0.0	5.2278	2.0969	5.568	9.1562
moon		1.68	5.7877	0.0	3.7763	11.7119	4.7934	17.4326
fifty		0.0	1.0	0.0	0.0	0.0	0.0	0.0
years		0.0	1.0	0.0	-5.684	10.1374	4.9085	11.8653
later		0.54	1.4883	0.0	-5.6199	9.726	3.703	8.8357
and	?	0.11	0.5057	1.53	1.8985	1.0253	7.1689	1.7691
we're		0.11	0.379	0.0	2.8442	1.3888	7.5151	5.3727
going		0.14	0.3858	0.0	1.9824	2.1984	3.6475	8.5012
to		0.09	0.6201	0.0	-0.0949	5.158	3.8903	5.4422
do		0.28	1.9292	0.0	0.7347	15.3056	5.1125	6.7812
it		0.26	1.7914	0.0	5.834	2.4449	-1.4379	18.386
very		0.43	1.4814	0.0	12.3985	8.812	4.5055	16.5842
specifically		1.17	1.3436	0.0	9.7382	8.3285	-3.7033	29.6687
planned		0.5	0.9839	0.0	-0.0097	13.9521	-1.0704	30.7684
to		0.0	1.0	0.0	0.0	0.0	0.0	0.0
not		0.0	1.0	0.0	-2.7753	4.3424	1.5734	18.7145
learn		0.19	0.5236	0.0	0.1393	0.9467	5.8851	4.6819
anything		0.42	0.7235	0.0	-0.2002	2.1051	3.7534	3.5733
new		0.14	0.6435	0.0	3.931	5.5799	3.704	4.6513
i'm	.	0.34	2.3426	1.7	2.1949	10.7921	5.1047	3.7575
really		0.32	0.7345	0.0	3.551	12.6357	6.1689	12.7023
troubled		0.4	0.689	0.0	-2.4616	8.5507	1.0973	18.3584
by		0.18	1.2402	0.0	-5.9694	3.2686	5.2072	6.9328
that		0.24	0.8268	0.0	-3.655	4.3394	-3.9273	20.6144
but	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
anyway		0.0	1.0	0.0	-8.9709	10.9565	7.3164	2.8388
that's		0.39	1.0749	0.0	-9.8968	10.7945	-0.4207	17.4787
the		0.13	0.5967	0.45	14.7828	0.0	-4.472	14.116
basis		0.5	1.378	1.01	4.6164	14.5911	0.9093	16.3444
of		0.12	0.8268	0.0	1.5753	7.0186	2.5373	9.4269
the		0.13	0.5967	0.0	-0.5302	3.7379	2.4281	10.3644
thing		0.21	0.5788	0.0	2.0575	3.063	4.2378	12.2574
that		0.11	0.379	0.0	-0.3808	2.3085	6.424	2.0444
i		0.08	1.1024	0.0	-1.0684	0.4144	7.6718	3.3194
want		0.18	0.6201	0.0	-0.5504	1.4099	5.0284	4.6906
to		0.07	0.4823	0.0	-1.9747	1.8641	3.095	8.5245
share		0.29	0.7993	0.0	0.8624	4.1179	2.6066	13.3991
with		0.19	0.6546	0.0	-1.5223	2.8188	2.2893	14.2484
you		0.11	0.5057	0.0	-2.789	3.9993	2.2107	12.4116
today		0.4	1.1024	0.0	-4.1728	4.6804	2.4808	18.2333
though	,	0.35	0.8034	0.0	-6.9335	5.8019	1.448	12.0549
is	,	0.72	4.9609	0.44	-12.0138	7.8138	-5.6939	31.1397
that		0.46	1.5847	0.59	-3.092	3.8388	-2.955	28.4275
right		0.44	1.2127	0.38	1.2676	13.5606	2.1395	18.9167
back		0.25	0.8613	0.0	11.5676	4.3483	1.4132	19.9919
to		0.16	1.1024	0.0	11.2593	4.4443	-1.8215	21.29
where		0.23	0.6339	0.0	10.1963	2.738	5.7837	8.7651
we		0.19	1.3091	0.0	11.613	5.8775	5.6518	5.7674
inspire		0.69	1.3587	0.0	11.6638	8.5857	1.3791	26.8693
people		0.36	0.8268	0.0	0.3166	9.3425	-1.1109	21.1656
who		0.22	1.0101	0.0	-2.638	4.765	5.3792	7.2704
will		0.16	0.5512	0.0	-3.0283	2.975	5.8553	5.6564
be		0.19	1.3091	0.0	-2.3224	7.0579	3.6134	9.9457
our		0.16	0.7345	0.0	-1.9208	6.0545	5.4683	7.1506
great		0.35	0.9646	0.0	-3.0452	4.4528	0.6085	16.4164
leaders		0.42	0.8268	0.0	-4.7788	7.2766	3.8159	12.181
later		0.41	1.13	0.0	-5.3338	3.579	3.7277	9.9311
that's	.	0.23	0.6339	0.0	10.9455	6.4862	-0.1484	17.4217
the		0.09	0.4134	0.0	10.4188	5.1201	-0.4961	16.5805
theme		0.53	1.4607	0.0	0.2741	12.5747	1.4025	24.422
of		0.15	1.0335	0.33	-5.2813	4.0123	1.8813	14.8037
my		0.17	1.1713	0.0	-3.8755	2.8527	3.7628	11.1341
next		0.33	1.1369	0.0	-2.7639	2.2981	-1.3627	19.6707
fifteen		0.43	0.8461	0.0	-2.3495	4.1778	-1.0728	23.0309
minutes		0.36	0.7083	0.0	-5.2264	5.7733	1.6935	15.6203
here		0.26	0.8957	0.0	-6.5787	4.2585	1.0136	16.9233
and	.	0.39	1.7914	0.77	-3.6245	1.6166	2.6823	25.675
i		0.15	2.067	0.0	-3.5356	1.7299	4.1699	10.9997
think		0.44	1.2127	0.0	-5.651	3.374	-3.7406	23.1887
that		0.12	0.4134	0.0	-4.0699	5.5532	-7.889	14.586
the		0.09	0.4134	0.0	-2.5749	1.7172	0.1213	22.0241
inspiration		0.66	0.8268	0.0	-0.6008	4.4067	1.9912	20.3656
begins		0.47	1.079	0.0	-3.4548	4.3134	3.6427	12.736
when		0.13	0.4479	0.0	-4.6144	3.0668	2.9291	9.4749
you're		0.11	0.3032	0.0	-6.0002	1.8051	3.7506	4.4048
very		0.38	1.3091	0.0	-3.8025	6.1215	5.7336	7.2008
young		0.34	0.9371	0.0	-5.7044	4.5212	3.2459	8.8167
three	:	0.19	0.5236	1.17	0.876	2.3755	7.3083	4.7838
year		0.21	0.7235	0.0	-1.7722	6.2427	6.7347	3.7277
olds		0.53	1.8259	0.0	-7.21	6.7572	-1.5574	17.3749
up	,	0.19	1.3091	0.0	-1.6475	1.3493	-2.5448	22.1457
to		0.57	3.9274	0.0	-1.123	6.2393	1.0295	25.4936
twelve		0.42	0.9646	0.0	-1.0902	1.5715	1.2067	26.9393
fourteen	,	0.52	0.8957	0.0	-0.5438	5.5739	1.0332	21.6049
year		0.2	0.689	0.0	-5.4506	3.7851	4.9269	2.3459
olds		0.3	1.0335	0.0	-7.4728	1.1665	-0.4213	13.8518
what	.	0.73	2.5149	0.38	0.5453	8.1086	1.2479	20.6411
they		0.18	0.6201	0.0	2.889	4.1924	2.6938	21.9171
look		0.3	1.0335	0.0	1.5476	2.7966	2.0102	18.8605
at		0.25	1.7225	0.0	-4.9773	5.8922	-0.1556	21.8957
is		0.11	0.7579	0.48	-3.756	1.8978	3.9161	12.6499
the		0.07	0.3211	0.0	-3.6777	2.0642	3.9326	10.4693
most		0.28	0.9646	0.0	-2.2893	3.8067	1.8596	17.2971
important		0.5	0.7662	0.0	-4.5495	5.6346	0.8964	20.4494
thing		0.23	0.6339	0.0	-5.3676	3.1462	-1.5643	17.7964
let's	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
take		0.0	1.0	0.0	0.0	0.0	0.0	0.0
a		0.0	1.0	0.0	3.762	15.4942	-0.3728	24.3514
snapshot		0.84	1.4469	0.0	0.9942	11.7617	0.8876	17.983
at		0.18	1.2402	0.0	-0.475	2.6567	3.1877	19.3407
aviation		0.61	1.0501	0.0	2.8094	6.6959	4.0328	17.2613
and	.	0.16	0.7345	0.0	-2.8942	6.4357	4.3989	3.4743
there		0.13	0.3583	0.0	1.2242	1.2135	6.3405	2.4413
was		0.14	0.6435	0.0	-1.3642	4.3554	4.1902	10.8234
a		0.15	2.067	0.0	-2.0535	3.352	4.9033	7.24
wonderful		0.59	0.904	0.0	5.3532	13.5466	3.3861	17.0395
little		0.28	0.6435	0.0	1.8112	6.6543	4.5979	17.6601
short		0.48	1.3229	0.66	-6.7626	14.6931	-0.8764	23.2185
four		0.31	1.068	0.0	-6.1786	4.6344	0.6333	22.1325
year		0.24	0.8268	0.0	-10.2089	6.0111	4.5116	15.7383
time		0.3	1.0335	0.0	-10.9363	1.5149	3.0666	18.3551
period		0.43	0.988	0.0	-14.7067	7.2821	1.6718	13.1324
when		0.37	1.2747	0.4	1.5753	3.8144	5.8393	6.6722
marvelous		0.64	0.9798	0.0	3.5638	16.3117	4.6638	16.3621
things		0.29	0.6656	0.0	-0.6347	5.0485	0.1514	22.3078
happened		0.41	0.7055	0.0	-4.1274	5.6373	0.7845	17.2549
it	.	0.08	0.5512	0.0	0.0	0.0	-11.3473	7.0614
started		0.35	0.689	0.0	12.9111	3.9381	0.2368	26.4609
