word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
the		0.17	0.8156	0.0	-7.7483	4.7422	2.1228	26.1389
unquestioned		0.88	1.0544	0.0	-7.1483	4.9468	5.4485	20.5336
then	,	0.11	0.3956	0.5	-7.0156	2.7086	11.5634	4.936
we		0.17	1.2227	0.0	-6.8178	1.7852	12.1786	3.1868
must		0.44	1.5823	0.0	-6.0921	2.0791	3.6333	27.5334
be		0.16	1.1507	0.0	-7.7763	3.7035	6.8278	24.9458
willing		0.36	0.7394	0.0	-10.7665	8.0718	9.1359	15.1359
to		0.08	0.5754	0.0	-17.3035	0.8842	-1.6376	6.3995
subject		0.55	1.1306	0.0	-19.1298	3.3719	-1.6647	25.8629
our		0.2	0.9594	0.0	-21.4777	0.24	7.7917	24.794
own		0.17	0.8156	0.0	-21.0968	0.9456	11.8881	2.3542
assumptions		0.78	1.0199	0.0	0.0	0.0	-3.263	28.6104
to		0.0	1.0	0.0	0.0	0.0	0.0	0.0
debate		0.0	1.0	0.0	-10.8352	12.1667	5.3201	20.1818
and		0.12	0.5754	0.0	-13.1743	5.8054	8.0662	9.2226
discussion		0.48	0.6904	0.0	-14.1615	3.1091	1.1322	19.5808
it	.	0.14	1.0069	2.8	-15.6186	3.9362	1.7724	20.3242
is		0.24	1.7261	0.0	-15.6477	5.1264	3.947	21.4085
in		0.24	1.7261	0.0	-14.2841	4.7457	5.5208	26.4447
this		0.18	0.6473	0.0	-12.5162	4.4807	4.346	18.7916
spirit		0.69	1.6542	0.0	-13.1581	6.8723	0.5377	27.9782
that		0.15	0.5394	0.36	-4.9223	3.7495	2.4726	22.3616
i		0.13	1.87	0.0	-4.8862	4.2115	11.5563	5.6519
join		0.42	1.5104	0.0	-5.6795	3.8699	9.4982	14.3376
into		0.3	1.0788	0.84	-4.1005	6.6824	2.9919	40.3984
a		0.17	2.4453	0.0	-6.5183	3.1712	11.8941	5.7603
discussion		0.71	1.0213	0.49	-7.1636	3.066	5.1075	28.054
of		0.22	1.5823	0.0	3.9483	2.5072	1.9442	22.6748
one		0.15	0.7192	0.0	6.0257	2.0441	11.116	16.913
of		0.13	0.935	0.0	2.904	3.9749	8.8661	8.329
the		0.09	0.4315	0.0	3.1292	3.0819	8.9758	7.9165
critical		0.49	0.8803	0.0	-2.3416	10.9824	2.7152	24.1848
issues		0.33	0.7911	0.0	-8.0495	5.4385	5.0917	16.5021
of		0.16	1.1507	0.0	-8.5147	2.0176	1.7765	22.9746
our		0.16	0.7667	0.0	-9.4345	4.0367	10.5722	9.4674
time		0.69	2.4813	0.0	-8.792	10.0021	-0.6649	34.0551
namely	,	0.6	1.4384	0.0	-3.9063	9.1895	7.484	23.4666
how	,	0.15	0.7192	0.33	-3.5398	0.9237	10.8569	10.7869
to		0.16	1.1507	0.0	-3.1908	3.1394	2.4523	18.2539
mobilize		0.82	1.4744	0.0	-2.1764	5.2015	5.7284	28.0268
different		0.31	0.4948	0.69	-4.7996	4.9372	3.307	24.1506
forms		0.27	0.7768	0.0	-6.8261	4.9815	7.1278	20.1288
of		0.12	0.8631	0.0	-8.8067	2.4691	4.537	18.4529
capital		0.74	1.5204	0.0	-7.2206	2.9188	-1.8674	32.0892
for		0.1	0.479	0.47	-6.7318	2.5907	11.4444	5.1347
the		0.1	0.479	0.0	-9.2678	3.5969	6.6772	11.0689
project		0.38	0.7811	0.0	-8.6441	9.1997	3.2926	24.9222
of		0.09	0.6473	0.0	-11.2083	3.1114	7.0526	14.8454
state		0.29	0.8343	0.0	-14.3723	4.1409	0.7049	24.4427
building		0.3	0.5394	0.0	-14.7767	2.2584	-2.4747	19.6526
to	.	0.07	0.5035	0.48	10.0701	1.5078	7.3415	6.5934
put		0.16	0.7667	0.0	4.7317	6.1634	4.0956	22.7335
the		0.07	0.3352	0.0	2.4761	1.6906	7.4296	9.0966
assumptions		0.46	0.6013	0.0	-1.6556	8.7146	7.5755	15.6842
very		0.27	0.9709	0.0	-6.7242	5.4341	8.6832	19.7267
clearly		0.6	1.2327	0.0	-9.5591	9.688	2.5456	28.5607
capitalism	:	0.94	1.3521	1.11	1.9324	6.4551	3.8519	40.1284
after	,	0.31	0.8918	0.0	-2.7282	4.221	4.6756	25.3592
one		0.03	0.1438	0.0	-4.5585	0.9908	10.7636	3.0322
hundred		0.3	0.6171	0.0	-4.3023	5.3212	7.0593	22.4692
and		0.0	1.0	0.0	0.0	0.0	0.0	0.0
fifty		0.0	1.0	0.0	-4.4656	4.3987	0.5929	26.6142
years		0.54	1.5535	0.0	-9.8103	4.8947	-1.3229	33.4817
has	,	0.14	0.6717	0.51	-15.8949	6.1219	5.8713	23.174
become		0.28	0.6717	0.0	-15.3454	6.3135	5.545	19.561
acceptable		0.52	0.748	0.0	-18.7387	2.8665	-1.1272	26.5079
and	,	0.19	0.9105	0.7	-3.6238	2.806	9.009	23.628
so		0.16	1.1507	0.0	-2.391	3.6547	7.116	14.322
has		0.15	0.7192	0.0	-5.4513	6.983	7.5773	14.0408
democracy		0.57	0.9105	0.0	-10.3696	7.7878	1.2166	24.5297
if	.	0.18	1.2946	1.7	-2.2965	2.286	1.099	20.7092
we		0.13	0.935	0.0	0.3687	2.4189	9.3923	20.9606
looked		0.72	1.7261	0.0	2.4934	4.9847	-0.3695	34.7967
in		0.16	1.1507	0.0	-1.1413	1.787	1.3304	37.5082
the		0.09	0.4315	0.0	-2.7643	3.2976	9.1717	10.2839
world		0.22	0.6329	0.0	-1.501	3.8325	10.3	11.382
of		0.13	0.935	0.0	-1.6243	2.9775	3.0381	18.1627
nineteen		0.35	0.6286	0.0	-3.212	8.7979	9.4172	18.4185
forty		0.36	1.0357	0.0	-5.7103	5.4896	1.4524	27.1027
five		0.54	1.9419	0.0	-6.26	3.5972	-3.1203	33.0302
and		0.13	0.6228	1.01	8.9413	1.4863	11.8945	3.1194
looked		0.22	0.5279	0.0	14.0222	5.5888	4.5725	17.1269
at		0.1	0.7192	0.0	11.8015	8.5363	7.8167	10.5925
the		0.08	0.3841	0.0	6.2013	3.7223	8.949	9.1646
map		0.36	1.7261	0.0	2.8431	6.683	3.2629	26.45
of		0.16	1.1507	0.39	-5.3312	4.1565	-1.7563	37.4156
capitalist		0.49	0.7048	0.0	-12.786	8.3102	1.877	23.7734
economies		0.77	1.2313	0.0	-17.7676	5.3845	2.7885	35.4244
and		0.15	0.7192	0.0	-17.9446	2.8759	2.4377	34.2375
democratic		0.61	0.8774	0.0	-18.7964	4.7086	3.4294	25.4709
polities		0.29	0.5207	0.6	0.0	0.0	-6.1022	17.0545
they	,	0.08	0.2877	0.67	-4.1865	5.3945	13.2082	1.9451
were		0.18	0.6473	0.0	-2.9281	6.1089	10.3965	6.7735
the		0.15	0.7192	0.0	-7.1712	5.572	9.4756	6.9314
rare		0.42	1.5104	0.0	-6.2944	5.7674	8.2729	24.0549
exception		0.84	1.3421	0.0	-7.3735	2.2075	-5.4415	39.2424
not	,	0.25	1.1982	0.0	-8.3749	2.0871	-1.0102	41.4296
the		0.07	0.3352	0.0	-10.4965	5.134	3.8546	19.0755
norm		0.27	0.9709	0.0	-14.301	1.5895	3.1327	23.706
the	.	0.09	0.4315	2.29	-1.6563	2.3958	6.1579	13.2762
question		0.54	0.9709	0.0	3.2387	7.8383	7.4643	19.1438
now		0.27	1.2946	0.0	-1.8267	9.1209	12.0621	5.2444
however	,	0.85	1.7463	0.0	-7.0425	10.3767	1.0425	38.2255
is	,	0.34	2.4453	0.0	-15.1555	5.4938	5.6438	38.0593
both		0.62	2.2296	0.0	-9.0373	13.6205	1.0112	32.1927
about		0.73	2.1001	0.0	-3.2546	2.5813	-5.135	37.5783
which		0.36	1.0357	0.8	-0.1331	8.0604	3.0372	31.4198
form		0.3	1.0788	0.0	0.6202	4.2594	7.2549	22.2824
of		0.75	5.3941	0.0	-7.2665	5.8244	-2.4578	34.4415
capitalism		0.0	1.0	0.0	0.0	0.0	0.0	0.0
and		0.0	1.0	0.0	-2.2297	5.7968	8.23	36.7672
which		0.45	1.2946	0.0	0.1781	4.9687	3.5415	30.4192
type		0.36	1.2946	0.33	2.3197	5.419	5.657	20.2928
of		0.18	1.2946	0.0	5.2743	2.2836	3.8652	24.8446
democratic		0.54	0.7768	0.0	2.9479	6.1376	3.5157	26.3405
participation		0.7	0.7739	0.0	1.2289	0.4606	1.6071	28.4459
but	.	0.2	0.9594	1.56	-1.6107	3.64	2.4131	21.2305
we		0.15	1.0788	0.0	-0.2775	3.8766	10.1117	19.5499
must		0.33	1.1867	0.0	2.3134	4.7078	5.6064	19.665
acknowledge		0.65	0.8501	0.0	-3.8087	17.4365	6.7751	26.1026
that		0.19	0.6833	0.0	5.7703	3.1177	8.1974	16.8382
this		0.22	0.7911	0.0	8.2338	5.5499	1.7051	18.299
moment		0.63	1.5104	0.0	5.1538	15.6393	7.391	26.0575
has		0.0	1.0	0.0	0.0	0.0	0.0	0.0
brought		0.0	1.0	0.0	-1.8552	2.8014	5.9192	17.6808
about		0.48	1.3809	0.0	-6.4428	7.8714	3.9657	25.3857
a		0.03	0.4315	0.44	-1.2703	0.5009	0.0	0.0
rare		0.4	1.4384	0.0	-3.3735	7.8211	10.0073	19.5013
consensus		0.88	1.4068	0.0	-12.6152	8.195	-4.2217	35.4456
of		0.18	1.2946	0.0	-16.3017	1.8564	-0.7291	37.8296
assumptions		0.72	0.9422	0.0	-17.744	3.2684	-1.2741	30.4925
and	.	0.23	1.1033	1.1	-2.9576	4.4006	10.6514	10.9194
that		0.49	1.7621	0.0	-0.8978	5.2362	-1.5688	30.8692
provides		0.43	0.7724	0.43	-4.8504	9.1691	4.6836	21.1738
the		0.11	0.5279	0.0	-5.2897	4.361	5.3503	19.2946
ground		0.66	1.5823	0.0	-7.741	5.3449	-3.2501	40.2316
for		0.24	1.1507	0.0	9.0367	3.9389	-1.2632	39.7111
a		0.06	0.8631	0.0	6.2992	1.6709	9.6743	14.4107
type		0.35	1.2586	0.0	2.3697	4.8286	3.6356	22.0178
of		0.15	1.0788	0.0	-3.5409	8.0804	3.0718	21.0967
action		0.72	1.7261	0.0	-8.9438	6.4073	2.0155	30.1352
because	,	0.32	0.6574	0.0	9.0061	3.6804	3.7387	22.47
consensus		0.76	1.214	0.0	4.5052	13.5982	4.2138	23.6151
of		0.21	1.5104	0.0	-2.7012	6.6009	1.1929	24.2487
each		0.26	0.935	0.0	-3.5631	8.2052	4.9223	18.2836
moment		0.54	1.2946	0.0	-5.0058	12.2423	8.0619	22.4033
allows		0.4	0.9594	0.34	-2.1955	1.4158	9.7808	13.8252
us		0.2	1.4384	0.0	-4.6725	4.355	3.5047	21.2112
to		0.18	1.2946	0.0	-4.07	3.9374	1.5501	23.6109
act		0.4	1.9174	0.0	-7.5418	2.8775	-0.102	28.0526
and	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
it		0.0	1.0	0.0	-1.5302	2.2947	6.9686	15.1188
is		0.14	1.0069	0.0	-1.2063	5.2596	7.643	20.093
necessary		0.79	1.2629	0.0	0.9988	5.5672	2.8577	27.3168
no	,	0.11	0.7911	0.4	-1.765	1.8183	13.048	2.7893
matter		0.18	0.4315	0.0	-3.0728	2.34	12.0719	9.0563
how		0.26	1.2471	0.0	-4.9817	4.409	8.9206	19.5229
fragile		0.51	1.0486	0.0	-2.8582	7.8452	4.6237	22.8081
or		0.12	0.8631	0.0	0.0	0.0	-5.3131	14.5125
how		0.18	0.8631	0.65	7.3577	2.9275	8.3329	17.5694
provisional		0.54	0.7063	0.0	8.8138	11.0734	8.7478	21.7757
our		0.18	0.8631	0.0	2.4975	0.8791	10.0201	13.6979
consensus		2.16	3.4522	0.0	-5.8022	23.7569	-0.8499	37.4977
to	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
be		0.0	1.0	0.0	-12.9294	4.2479	8.3607	16.1724
able		0.33	1.1867	0.0	-10.5385	5.7204	5.9644	22.7814
to		0.11	0.7911	0.0	-7.9484	0.8685	2.5448	17.3396
move		0.2	0.7192	0.0	-11.5592	4.2519	9.3404	14.8376
forward		0.44	0.9048	0.0	-14.0588	8.3328	3.1635	19.8231
but	.	0.15	0.7192	0.42	-0.8421	6.6208	7.9756	9.5496
the		0.1	0.479	0.0	1.1013	5.8499	9.8047	7.3732
majority		0.54	0.9709	0.0	4.7617	10.1697	9.312	17.9598
of		0.1	0.7192	0.0	3.8877	6.3157	11.8731	3.4666
the		0.09	0.4315	0.0	0.4871	4.3813	10.8173	5.829
world		0.41	1.1795	0.0	-7.2895	6.2553	2.0893	26.5334
neither		0.48	0.9868	1.23	2.328	10.6231	12.0152	6.7928
benefits		0.46	0.8271	0.0	2.2254	3.4002	6.43	22.0315
from		0.15	0.5394	0.0	1.0038	4.6877	7.3372	20.0849
capitalism		0.71	1.0213	0.0	0.9868	7.1522	2.1955	23.9431
nor		0.45	2.1577	0.44	1.3056	4.5331	7.497	17.9651
from		0.16	0.5754	0.94	0.352	5.1708	7.9053	22.1343
democratic		0.48	0.6904	0.0	-5.3557	10.106	4.9371	21.5594
systems		0.59	1.2126	0.0	0.0	0.0	-9.6372	32.6
most	.	0.47	1.6902	3.48	4.1332	10.8491	5.1308	19.4179
of		0.16	1.1507	0.0	1.457	5.4649	8.3875	11.1655
the		0.09	0.4315	0.0	1.1707	6.4248	7.5534	8.7053
globe		0.55	1.5823	0.0	-8.6977	8.581	2.1476	29.918
experiences		1.15	1.5032	0.41	0.877	6.0713	3.2341	31.9845
the		0.13	0.6228	0.0	-3.3193	2.6399	2.8631	27.4441
state		0.56	1.611	0.0	-0.6227	5.2596	-5.1981	37.6996
as		0.22	1.5823	0.41	0.5172	2.578	-2.0647	34.473
repressive		0.68	0.9781	0.0	-0.4635	4.6342	-3.9718	37.2358
as	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
an		0.0	1.0	0.0	-1.2682	1.8012	1.4446	42.1542
organization		0.9	1.0788	0.0	-0.0865	11.651	10.076	13.177
that		0.21	0.7552	0.0	0.8292	4.7952	7.3673	19.6355
is		0.15	1.0788	0.0	-2.0713	5.166	1.3176	22.7758
concerned		0.66	1.0544	0.0	-1.0825	7.7537	5.7004	27.7625
about		0.4	1.1507	0.0	-4.7553	7.0253	5.749	20.0467
denial		0.54	1.2946	0.0	-1.4367	12.6371	11.3065	13.1985
of		0.2	1.4384	0.0	3.0171	3.9732	2.7623	20.036
rights		0.45	1.0788	0.0	3.2831	1.7801	3.5444	26.759
about	,	0.37	1.0644	0.51	-2.2881	5.6218	7.2	13.8074
denial		0.51	1.2227	0.0	0.5803	11.8475	11.5256	13.6014
of		0.1	0.7192	0.0	-9.0418	2.5297	5.6065	14.2023
justice		0.74	1.5204	0.0	-9.3891	0.6139	-7.8558	36.3311
rather	,	0.46	1.1033	1.18	1.8658	6.2279	10.8725	11.0861
than		0.17	0.6113	0.0	-0.7431	3.8751	10.1715	10.7173
provision		0.46	0.735	0.0	-6.4012	8.7517	6.3481	16.5574
of		0.22	1.5823	0.0	-8.9832	0.0	-7.4779	25.8593
it		0.0	1.0	0.0	0.0	0.0	0.0	0.0
and	.	0.0	1.0	0.0	4.2625	5.5972	1.1463	38.5676
in		0.21	1.5104	0.0	0.8158	3.9118	3.3932	38.5922
terms		0.36	1.0357	0.0	3.7812	6.8163	6.8006	17.8352
of		0.17	1.2227	0.0	0.4184	8.1715	4.5509	21.1369
experience		0.57	0.8199	0.0	-6.5	14.1888	4.2187	33.0772
of		0.13	0.935	0.0	-13.4344	5.724	3.5628	21.4665
capitalism		0.78	1.122	0.0	-9.767	5.7509	-0.4832	37.5775
there	,	0.16	0.4603	0.0	-1.7048	5.309	10.0183	12.2
are		0.12	0.5754	0.0	-0.5999	2.1856	1.081	23.9135
two		0.22	1.0544	0.0	-3.4331	6.0279	6.2528	22.5149
aspects		0.85	1.7463	0.0	1.1081	11.0553	0.0459	29.6739
that		0.11	0.3956	0.33	1.5997	2.7595	8.8784	8.1084
the		0.11	0.5279	0.0	1.4958	4.1914	9.4961	10.8651
rest		0.26	0.935	0.0	2.8855	2.2429	2.2212	23.4933
of		0.11	0.7911	0.0	-0.5763	8.504	7.2776	13.5841
the		0.08	0.3841	0.0	-2.0989	4.6812	8.0713	13.4604
globe		0.28	0.8055	0.0	-6.2148	6.0159	8.2464	10.7434
experiences		1.04	1.3593	0.0	-9.3832	9.9171	-4.854	40.1159
first	.	0.35	1.0069	0.0	3.8753	2.8995	-0.4822	41.6776
extractive	,	0.58	0.8343	0.0	-0.1756	11.5333	2.5436	30.1108
industry		0.62	1.1148	0.0	-4.8485	5.0895	-4.7647	37.2913
blood	.	0.3	0.8631	0.93	11.3273	8.0761	7.8973	13.5175
diamonds		0.74	1.3306	0.0	3.4897	6.6389	5.6965	32.2402
smuggled	,	0.46	0.8271	0.5	1.5626	6.0958	4.9067	35.5449
emeralds		0.62	1.1148	0.0	2.4284	5.6399	4.3357	33.8183
timber	,	0.56	1.3421	1.03	2.7087	5.7106	1.9241	42.2579
that	,	0.19	0.6833	1.58	0.6264	5.4335	3.4885	22.2086
is		0.15	1.0788	0.0	1.496	4.234	1.6835	25.5885
cut		0.49	2.349	0.0	-0.9182	5.647	-9.5398	40.3347
right		0.33	0.9494	0.0	2.5595	11.3405	6.3867	20.1841
from		0.2	0.7192	0.0	2.4142	3.6168	6.1881	21.3992
under		0.3	0.8631	0.0	-1.7609	6.5711	7.9906	15.7169
the		0.16	0.7667	0.0	-6.1959	7.0284	1.3455	22.9048
poorest		0.49	1.0069	0.0	-6.0163	4.3584	-7.8842	30.62
second	.	0.33	0.7911	0.91	2.0091	3.9001	2.5682	30.3245
is		0.1	0.7192	0.0	-0.859	2.8437	-1.7138	21.4484
technical		0.37	0.5912	0.0	-5.1982	7.3925	0.9369	27.7506
assistance		0.64	0.9206	0.0	-11.4117	2.3471	-13.6885	37.6034
and	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
technical		0.0	1.0	0.0	4.0789	6.0699	6.3249	22.061
assistance		0.43	0.6185	0.0	1.1116	7.5492	-2.2296	30.6275
might		0.21	0.6041	0.0	-4.8126	6.482	2.4329	23.7157
shock		0.29	0.8343	0.0	-10.642	4.4185	-3.0634	28.5515
you		0.25	1.1982	0.0	-12.7041	0.9449	-4.2371	26.5813
but	,	0.15	0.7192	0.49	0.393	3.3375	0.9739	27.0201
it's		0.16	0.7667	0.0	0.7863	3.6725	-0.932	26.875
the		0.13	0.6228	0.0	-0.7564	4.1175	2.9821	29.6752
worst		0.39	1.122	0.0	-0.6224	4.2015	-1.3095	33.3053
form		0.27	0.9709	0.0	0.0	0.0	-3.8504	28.9477
of		0.17	1.2227	0.62	-1.0182	2.109	-3.3947	32.3899
today		0.64	1.8412	0.0	-0.9845	11.1914	1.2075	34.3106
of		0.18	1.2946	0.0	-2.6639	6.5198	-0.6397	38.1305
the		0.15	0.7192	0.0	-3.002	4.9274	-0.4738	28.8133
ugly		0.37	1.3306	0.0	0.4555	6.0959	8.178	15.1329
face		0.58	2.0857	0.0	-2.3699	1.9868	-7.8111	32.5866
of		0.23	1.6542	1.05	0.8154	3.4681	6.9617	11.544
the		0.56	2.6856	0.0	2.4101	4.9102	0.6528	36.3059
developed		0.44	0.7034	0.0	-4.9525	11.0154	1.2543	30.958
world		0.33	0.9494	0.0	-6.9478	4.917	-5.4074	32.639
to		0.14	1.0069	0.0	-7.1896	3.1371	-8.6575	40.537
the		0.1	0.479	0.0	-8.7764	5.0636	9.7889	9.5259
developing		0.96	1.3809	0.0	-18.6328	10.4216	-6.5939	39.3058
countries		0.0	1.0	0.0	0.0	0.0	0.0	0.0
tens	.	0.0	1.0	0.0	-3.7257	9.2366	7.3506	17.7733
of		0.13	0.935	0.0	-0.9447	3.9427	6.6572	15.4328
billions		0.38	0.6833	0.0	1.019	6.3032	8.1613	15.4248
of		0.11	0.7911	0.0	-2.1181	5.2206	5.3867	9.3866
dollars		0.36	0.7394	0.0	-1.4676	5.5159	7.1773	21.9361
are		0.13	0.6228	0.0	-2.5988	3.0374	8.9762	9.6162
supposedly		0.57	0.8199	0.0	-0.4546	7.8406	1.1862	33.5568
spent		0.46	1.3234	0.0	-1.9335	4.2781	-4.3955	31.5738
on		0.17	1.2227	0.0	-2.453	4.4443	2.1622	36.0034
building		0.29	0.5207	0.0	-3.3147	7.3025	6.6032	11.379
capacity		0.74	1.3306	0.0	-10.5413	12.2371	-2.8374	35.9711
with		0.11	0.3956	0.37	-2.2073	5.5637	0.0787	25.8114
people		0.24	0.5754	0.0	2.0264	4.3242	3.3505	27.9052
who		0.12	0.5754	0.0	0.2078	4.0214	10.0954	6.7819
are		0.11	0.5279	0.0	-0.9995	6.7051	7.2142	17.125
paid		0.32	1.1507	0.0	-2.9271	4.2343	-2.2981	29.7516
up		0.17	1.2227	0.0	-3.7365	1.6992	-2.1682	34.7342
to		0.08	0.5754	0.0	-0.7753	2.6244	-0.7738	27.0181
one,fivezerozero		0.24	0.2301	0.55	-18.1883	6.703	3.1097	20.2246
dollars		0.28	0.5754	0.0	-19.9651	3.1111	3.6713	23.5096
a		0.06	0.8631	0.0	-20.6375	1.0923	0.1371	14.572
day		0.27	1.2946	0.0	-21.009	0.0522	-4.4126	33.2328
who	,	0.06	0.2877	1.85	1.2937	1.7823	11.6978	3.6506
are		0.08	0.3841	0.0	1.6219	0.5978	10.7768	5.123
incapable		0.75	1.1982	0.0	4.0685	10.7185	0.146	39.8274
of		0.22	1.5823	0.74	0.777	3.8952	-1.6898	29.1425
thinking		0.53	0.9537	0.0	0.8193	4.5132	0.4128	36.6659
creatively		0.71	1.0213	0.62	-5.855	15.4677	2.2282	39.8541
or	,	0.12	0.8631	0.62	0.9649	1.485	11.178	3.7934
organically		0.62	0.8113	0.0	-3.6683	12.5548	-1.2319	30.8456
next	.	0.21	0.7552	4.33	4.7003	4.2512	3.1145	18.4493
assumption		0.46	0.6617	0.0	0.4454	5.3135	0.7123	23.526
and		0.15	0.7192	0.94	0.0213	1.6378	10.3617	10.7413
of		0.08	0.5754	0.0	-0.957	3.0302	5.0339	18.4776
course		0.21	0.5035	0.0	0.4695	2.9331	-2.3784	23.6925
the		0.1	0.479	0.0	0.8876	4.3308	1.2015	23.0017
events		0.29	0.6948	0.0	-3.9772	5.706	3.1908	20.6901
of		0.11	0.7911	0.0	-5.7969	5.6868	1.4045	11.5873
july		0.28	1.0069	0.0	-7.6869	3.0521	3.6283	25.5263
seven		0.47	1.3521	0.0	-9.4885	7.4407	-1.1041	24.8904
i	,	0.12	1.7261	0.59	1.4981	0.172	8.5442	7.0231
express		0.34	0.6991	0.0	3.2582	5.6471	-5.4368	30.3402
my		0.14	1.0069	0.0	3.6783	4.9409	6.552	13.6783
deep		0.35	1.2586	0.0	-5.4614	9.4098	-0.4074	23.5552
sympathy		0.0	1.0	0.0	0.0	0.0	0.0	0.0
and	,	0.0	1.0	0.0	-4.709	3.2869	9.2821	6.1172
before		0.31	0.7437	0.0	-4.822	5.4026	1.2343	25.6314
that		0.18	0.6473	0.0	-7.6481	1.6806	1.3855	25.0146
september	,	0.38	0.607	0.0	-8.5942	3.866	-1.716	31.1506
eleven		0.51	1.2227	0.0	-11.1326	5.4833	-0.9151	24.6569
have		0.15	0.5394	0.0	-0.4523	1.8308	1.5272	39.9722
reminded		0.47	0.8444	0.0	-0.306	15.1165	6.0134	25.6026
us		0.22	1.5823	0.0	0.0	0.0	-13.1731	22.9138
we		0.08	0.5754	0.45	-0.6558	1.5352	8.2246	3.449
do		0.11	0.7911	0.0	-1.1871	2.7826	7.9494	6.9424
not		0.25	1.1982	0.0	0.8829	3.0574	3.2955	22.659
live		0.25	0.899	0.0	-0.9415	3.9285	-6.954	32.585
in		0.08	0.5754	0.55	-5.9798	3.7151	6.2587	15.8226
three		0.16	0.4603	0.0	-5.9414	5.243	-0.0521	22.8535
different		0.65	1.0386	0.0	-12.0973	7.4579	-8.5575	35.7986
worlds		0.0	1.0	0.0	0.0	0.0	0.0	0.0
we	.	0.0	1.0	0.0	-1.2554	1.9556	8.8801	10.487
live		0.22	0.7911	0.0	-0.3027	5.361	6.4911	16.456
in		0.15	1.0788	0.0	-1.8895	7.1193	10.8523	3.7148
one		0.4	1.9174	0.0	-4.152	7.102	10.6186	4.5167
world		0.33	0.9494	0.0	-11.4473	6.6747	0.2165	21.6124
but	.	0.15	0.7192	3.06	10.5385	5.0026	5.3839	15.2755
that's		0.41	1.1795	0.0	3.988	7.2567	-2.5214	33.6847
easily		0.56	1.3421	0.0	3.2869	10.7244	5.3036	37.3712
said		0.61	2.1936	0.0	-7.3355	6.6433	-7.1606	37.7175
but	.	0.24	1.1507	1.14	-1.3025	5.8354	0.7597	26.9673
we		0.2	1.4384	0.0	-0.0838	5.1243	2.6305	29.3988
are		0.19	0.9105	0.0	-0.8995	1.6571	5.7359	24.115
not		0.32	1.5348	0.0	2.5159	6.0322	11.0127	10.1563
dealing		0.48	0.9868	0.0	-4.1887	13.5988	6.8315	16.2021
with		0.18	0.6473	0.0	-7.866	3.7025	5.3442	15.5295
the		0.06	0.2877	0.0	-4.1898	3.7179	4.083	16.1077
implications		1.19	1.4269	0.0	-16.2498	17.4607	-1.4857	40.4274
of		0.17	1.2227	0.0	-4.1961	3.8177	3.1648	20.4977
the		0.1	0.479	0.0	-3.9014	3.468	7.0185	18.1347
one		0.3	1.4384	0.0	-2.2249	5.2201	10.0585	10.5388
world		0.32	0.9206	0.0	-3.1931	2.5551	5.3156	22.3084
that		0.18	0.6473	0.0	-6.0136	5.5662	-2.3306	27.7102
