word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
going		0.16	0.4278	0.0	-0.9134	1.1391	5.75	10.2004
to		0.3	2.0052	0.0	-2.5487	1.7373	9.4112	9.4267
tell		0.29	0.9692	0.0	-2.2377	3.1554	0.8007	24.3652
you		0.09	0.401	0.0	-3.1067	0.9976	6.7938	2.3925
a		0.04	0.5347	0.0	-4.1587	1.4412	0.4441	11.9484
bit		0.14	0.6243	0.0	-4.2122	1.0507	-0.3574	21.5053
about		0.23	0.6149	0.0	-5.1412	1.7976	1.5728	27.5145
the		0.58	2.5841	0.0	-6.7013	7.0586	-4.3842	36.8896
past		0.0	1.0	0.0	0.0	0.0	0.0	0.0
my	.	0.0	1.0	0.0	1.5719	7.8483	3.4872	37.4807
story		0.4	1.0694	0.0	0.8203	3.5241	3.2966	24.1364
starts		0.94	2.0948	0.0	-3.0409	6.0281	-2.6699	37.3025
way		0.46	2.0493	0.0	-1.8961	6.3642	3.4789	40.3588
before		0.31	0.6911	0.0	-1.7929	4.4194	2.2828	25.7974
i		0.13	1.7379	0.0	-3.9923	1.073	10.4926	4.6179
was		0.16	0.7125	0.0	-3.9235	3.5726	4.4969	13.852
born		0.42	1.4036	0.0	-6.2139	6.3326	4.8251	22.9112
my	.	0.06	0.401	0.0	0.0	0.0	-6.0667	2.8036
grandmother		0.79	0.9598	0.85	-2.3036	7.3479	5.1995	25.3404
was		0.15	0.6684	0.0	-3.4918	3.3354	0.7175	20.7718
on		0.16	1.0694	0.0	-2.8224	1.9679	6.8389	14.7392
a		0.03	0.401	0.0	-3.4922	0.3409	5.9316	4.9403
train		0.43	1.1497	0.0	-2.3175	4.6431	3.8723	18.8128
to		0.35	2.3394	0.0	-3.9852	4.4213	3.1699	21.7409
auschwitz		0.53	0.7874	0.0	-3.9888	5.3029	-0.4965	30.7753
the	,	0.35	1.5601	0.0	-4.6033	5.199	-1.9175	29.9963
death		0.25	0.6684	0.0	-3.1727	1.8647	-4.2555	30.4943
camp		0.44	1.4705	0.0	-5.5822	5.3529	-4.1678	33.6272
and	.	0.68	3.0305	0.0	8.3959	4.9643	3.9645	39.5068
she		0.15	0.6684	0.79	1.9691	1.1746	1.0253	16.9288
was		0.09	0.401	0.0	-0.5806	3.5543	4.175	15.1386
going		0.22	0.5882	0.0	1.0195	5.987	3.6665	28.8275
along		0.28	0.7486	0.0	2.6885	3.2798	7.8709	8.5787
the		0.07	0.3115	0.0	-0.2102	1.6958	4.5941	8.585
tracks		0.47	1.0467	0.0	-0.3393	5.3369	0.4461	28.6747
and	,	0.66	2.941	0.0	-3.0441	7.499	8.1554	20.5908
the		0.18	0.8021	0.51	-2.6888	4.9921	-4.2629	28.6576
tracks		0.54	1.2031	0.0	-7.698	8.4646	-3.163	31.0794
split		0.48	1.2833	0.0	-11.548	4.082	-2.9882	39.7184
and	.	0.19	0.8462	0.54	0.0014	2.2141	3.497	20.2435
somehow		1.04	1.9865	0.0	0.2942	10.9953	2.4812	34.6791
we		0.18	1.2031	0.0	0.0082	3.9853	0.0461	31.2902
don't		0.3	1.0026	0.0	0.9741	5.0311	6.0074	15.1219
really		0.28	0.6243	0.0	-0.5134	2.7739	7.8298	11.6916
know		0.53	1.7713	0.0	-2.6403	3.5788	4.7106	29.3357
exactly		0.59	1.1269	0.0	-2.9086	4.5418	1.5286	28.1843
the		0.12	0.5347	0.0	-3.9446	5.0511	2.1229	14.1227
whole		0.21	0.5615	0.0	-2.4699	2.8825	4.5609	15.0746
story		0.45	1.2031	0.0	-3.4125	3.9271	3.1128	23.6288
but		0.39	1.7379	0.0	-3.1945	2.9854	-0.11	30.8223
the		0.09	0.401	0.0	10.5433	1.4973	-1.8633	25.0899
train		0.56	1.4972	0.0	1.9912	11.3572	4.193	25.6927
took		0.36	1.2031	0.0	-0.451	5.1158	-5.3047	30.1384
the		0.09	0.401	0.0	-1.4402	1.7931	-1.5128	27.0421
wrong		0.32	0.8556	0.0	-2.189	2.6134	6.7168	13.0007
track		0.39	1.0427	0.0	-3.7903	4.5452	1.3359	26.5645
and		0.0	1.0	0.0	0.0	0.0	0.0	0.0
went		0.0	1.0	0.0	-2.1243	1.3322	4.7414	21.2086
to		0.12	0.8021	0.0	-0.4416	2.9777	0.5077	15.922
a		0.51	6.8177	0.0	-2.7083	4.8962	3.0119	29.1762
work		0.34	1.1363	0.0	-3.0559	6.3134	1.9532	24.6289
camp		0.32	1.0694	0.0	-3.3855	8.122	2.1027	27.7125
rather		0.26	0.5788	0.33	-3.7241	4.2599	4.4688	18.3005
than		0.12	0.401	0.0	-4.8773	3.2864	1.5653	12.3405
the		0.07	0.3115	0.0	-3.8935	2.1526	5.3921	11.1809
death		0.3	0.8021	0.0	-4.9461	2.6568	-2.0771	29.1332
camp		0.0	1.0	0.0	0.0	0.0	0.0	0.0
my	.	0.0	1.0	0.0	-1.9176	2.5419	7.8861	12.4954
grandmother		1.11	1.3488	0.0	-0.8391	8.449	4.4131	25.6194
survived		0.0	1.0	0.0	0.0	0.0	0.0	0.0
and		0.0	1.0	0.0	-3.0494	4.2647	3.9959	39.4847
married		0.28	0.5347	0.0	-1.2896	8.0426	5.4878	19.4216
my		0.1	0.6684	0.0	0.6744	1.9175	7.4064	10.3337
grandfather		0.79	0.9598	0.0	-1.7197	5.1844	5.936	22.0262
they	.	0.19	0.635	0.0	-2.837	2.231	5.3196	16.4406
were		0.17	0.5681	0.0	-2.6922	1.7443	8.0759	6.2475
living		0.23	0.512	0.0	-0.724	3.2718	6.0793	18.5866
in		0.1	0.6684	0.0	-0.7063	2.5799	7.0196	7.0307
hungary		0.61	1.1644	0.0	-2.2091	4.7046	6.2057	28.1811
and	,	0.52	2.3167	0.0	-3.9359	2.9272	6.0573	27.602
my		0.13	0.8689	0.33	-2.046	2.856	2.4783	38.3651
mother		0.27	0.6016	0.0	-0.3538	1.7935	6.1686	23.5677
was		0.15	0.6684	0.0	-3.2175	7.3714	-0.3089	26.1207
born		0.62	2.0721	0.0	-2.1303	3.3297	5.0787	30.665
and	.	0.3	1.3368	0.0	-2.8307	0.9383	6.1775	34.6517
when		0.12	0.401	0.0	-1.749	1.6165	4.8262	8.4071
my		0.1	0.6684	0.0	-1.3397	0.3965	7.1102	14.9268
mother		0.22	0.4906	0.0	-0.1462	3.2358	4.8499	20.5915
was		0.13	0.5788	0.0	0.7602	1.4357	0.1645	19.7635
two		0.14	0.6243	0.0	0.6478	1.5588	-2.774	15.9484
years		0.24	0.6417	0.0	-0.748	3.8174	3.5141	24.2679
old		0.31	1.3809	0.0	-2.5644	2.554	7.9906	18.4759
the	,	0.07	0.3115	0.0	-2.6575	0.9126	8.2062	8.3422
hungarian		0.5	0.7433	0.0	-1.8209	5.315	5.9256	15.9089
revolution		0.73	0.9759	0.0	-5.451	7.5985	3.7703	22.0908
was		0.31	1.3809	0.59	-4.8308	2.5021	5.3508	14.533
raging		0.54	1.2031	0.0	-6.0008	9.5225	3.7971	29.737
and	,	0.44	1.9611	0.0	-13.7632	4.2642	5.3329	39.1672
they		0.09	0.3008	0.0	-13.9009	2.7124	6.1592	17.3424
decided		0.48	0.9171	0.0	-13.5726	4.7429	2.6257	30.0138
to		0.4	2.6736	0.0	-15.0584	5.396	3.2603	29.0735
escape		0.48	1.0694	0.0	-15.444	3.8993	-3.2939	38.5046
hungary		0.45	0.8596	0.0	-13.349	6.5202	3.2856	18.0558
they	.	0.15	0.5013	0.77	-1.993	3.4296	4.3016	14.1624
got		0.22	0.9799	0.0	0.8323	3.6507	5.9084	22.4869
on		0.06	0.401	0.0	1.3404	1.3519	8.1114	1.6916
a		0.08	1.0694	0.0	0.0324	2.745	7.1575	9.1344
boat		0.45	1.5039	0.0	-2.516	3.1596	6.3695	26.3447
and	,	0.44	1.9611	0.36	-3.9561	2.0364	2.9283	30.6794
yet		0.19	0.8462	0.0	-3.2742	2.1612	-0.4162	34.1754
another		0.36	0.6871	0.0	-1.4645	2.1407	7.1502	17.756
divergence		0.76	1.016	0.0	-4.0654	4.1154	0.7804	32.7016
the		0.12	0.5347	0.0	9.7772	2.4441	-0.5243	33.8409
boat		0.31	1.036	0.0	10.2003	4.71	4.467	24.0605
was		0.15	0.6684	0.0	9.7767	3.2654	2.6244	24.6415
either		0.31	0.6911	0.0	12.3704	4.5165	7.0078	20.6608
going		0.24	0.6417	0.0	11.6621	1.8177	6.3208	18.4098
to		0.1	0.6684	0.0	10.3155	3.8603	-0.5493	11.933
canada		0.65	1.4478	0.0	1.9214	8.6952	6.7637	30.5722
or		0.16	1.0694	0.0	-3.6822	10.5615	4.3118	17.0205
to		0.13	0.8689	0.0	0.7858	4.7981	1.3498	19.6222
australia		0.55	0.8168	0.0	-3.1167	8.869	4.141	29.5922
they	.	0.12	0.401	0.49	-0.1122	3.7477	7.5941	11.3694
got		0.24	1.0694	0.0	-0.1185	2.0143	9.0671	12.5477
on		0.18	1.2031	0.0	-0.698	0.7364	8.7356	10.9081
and		0.12	0.5347	0.0	-1.835	2.1455	6.2269	10.5923
didn't		0.27	0.7219	0.0	-1.908	2.734	3.7204	20.2435
know		0.14	0.4679	0.0	-2.9545	0.8169	8.6768	8.1404
where		0.12	0.3208	0.0	-3.0189	0.5021	8.1084	9.6883
they		0.09	0.3008	0.0	-3.8239	1.2626	5.8501	16.3419
were		0.13	0.4345	0.0	-3.8704	0.6397	7.3587	5.5149
going		0.64	1.7111	0.0	-6.8453	4.878	-0.9315	28.6627
and	,	0.15	0.6684	0.0	-4.1308	2.7235	2.017	34.7842
ended		0.23	0.6149	0.0	-2.362	1.8505	7.837	12.7523
up		0.16	1.0694	0.0	-1.8703	4.2547	0.9882	23.6573
in		0.09	0.6016	0.0	-1.7937	3.8505	6.447	7.1266
canada		0.37	0.8248	0.0	-3.9565	10.6928	7.3218	14.992
so	.	0.52	3.4757	0.77	-0.4347	5.7187	6.6355	26.0187
to	,	0.15	1.0026	0.0	2.3196	4.3276	-6.3648	26.4453
make		0.19	0.635	0.0	2.231	2.709	6.0255	21.989
a		0.07	0.9358	0.0	1.3529	3.1152	7.0315	7.1932
long		0.3	1.0026	0.0	0.3282	3.3508	8.0975	16.378
story		0.27	0.7219	0.0	0.0599	3.2842	2.8213	24.6765
short		0.25	0.6684	0.0	-0.4125	4.1193	7.364	15.6109
they	,	0.23	0.7687	0.0	-2.5015	2.3633	3.5227	23.3858
came		0.32	1.0694	0.0	-9.3538	9.6387	4.5316	22.6367
to		0.1	0.6684	0.0	-13.311	2.6184	2.0925	13.438
canada		0.7	1.5601	0.0	-13.7732	7.6381	6.8871	32.3345
my	.	0.26	1.7379	0.0	-1.8835	4.4296	5.8359	24.2938
grandmother		1.07	1.3007	0.0	-1.2306	5.4524	3.7481	29.6096
was		0.17	0.758	0.0	-1.9509	2.6317	-2.0105	30.437
a		0.06	0.8021	0.0	-1.7389	1.8866	0.4337	17.9421
chemist		0.54	1.0307	0.0	-1.9733	4.9194	0.2179	32.5527
she	.	0.12	0.5347	0.0	-0.7299	1.4162	3.2414	9.6148
worked		0.2	0.4452	0.0	-1.182	3.5967	0.2116	28.3192
at		0.15	1.0026	0.0	-2.3831	5.76	3.9695	24.9866
the		0.1	0.4452	0.0	-3.4394	2.0504	0.0136	19.4757
banting		0.42	0.8021	0.0	-2.7068	5.2819	3.2586	32.6931
institute		0.4	0.5935	0.0	-2.694	3.3705	-1.9766	25.0262
in		0.08	0.5347	0.0	-3.134	0.6098	6.8694	7.718
toronto		0.64	1.2218	0.0	-4.4224	6.0237	4.1571	23.3849
and	,	1.52	6.7736	0.56	-3.6282	5.6475	2.9703	40.0781
at		0.29	1.9384	0.0	-2.7874	3.1563	-1.42	32.342
forty		0.27	0.7219	0.0	-0.4928	2.3371	-2.8248	31.0804
four		0.33	1.1029	0.0	-1.3885	2.7554	3.2417	26.7942
she		0.17	0.758	0.0	-2.8017	1.9876	-1.1413	9.4802
died		0.66	2.2057	0.0	-4.5003	2.5199	6.8342	25.2946
of		0.1	0.6684	0.0	-5.6193	1.0314	-1.8233	22.3966
stomach		0.33	0.6296	0.0	-5.0102	2.6519	-5.0006	37.651
cancer		0.45	1.0026	0.0	-8.6161	6.0266	-1.3395	26.9541
i	.	0.04	0.5347	1.79	-10.7804	1.633	10.1722	3.4495
never		0.26	0.6951	0.0	-9.2389	3.4702	7.5433	14.1208
met		0.22	0.9799	0.0	-12.4558	2.506	5.4998	21.0215
my		0.15	1.0026	0.0	-13.4076	2.0709	6.4583	18.7074
grandmother		0.69	0.8382	0.0	-15.8185	3.2544	4.9169	25.9618
but	,	0.36	1.6042	0.0	8.7216	2.9303	1.0592	30.3
i		0.38	5.0799	0.0	9.0873	3.3632	5.7031	25.8247
carry		0.31	0.8288	0.0	1.2205	8.3558	4.924	28.9728
on		0.16	1.0694	0.0	-1.4537	3.7083	7.8734	12.4064
her		0.15	0.6684	0.0	0.2123	5.2434	5.6745	10.9515
name		0.84	2.8073	0.0	-3.2771	5.7721	1.9677	37.3686
her		0.19	0.8462	0.0	-7.6319	9.4219	2.8507	19.2005
exact		0.48	1.2833	0.0	-13.8221	3.3841	2.4948	28.7983
name		0.36	1.2031	0.0	-15.2383	3.8755	5.2515	18.4065
eva	,	0.23	1.0253	0.0	-15.2801	2.0794	6.2171	22.6872
vertes		0.24	0.5347	0.0	-16.1693	1.2824	2.9717	20.1471
and		0.17	0.758	0.0	-4.8994	0.725	4.5539	18.8286
i		0.13	1.7379	1.17	-2.2669	1.1561	10.6066	15.0637
like		0.22	0.7352	0.0	-2.056	1.4339	5.4114	26.2664
to		0.13	0.8689	0.0	-0.7567	3.6343	-2.3368	25.1906
think		0.25	0.6684	0.0	-1.8978	2.0636	1.5033	26.4198
i		0.08	1.0694	0.0	-2.4685	1.863	8.7327	7.819
carry		0.26	0.6951	0.0	-1.8879	5.1661	2.6626	24.0862
on		0.17	1.1363	0.0	-3.5335	3.1475	6.8016	8.4338
her		0.18	0.8021	0.0	-2.3594	4.8512	5.5747	11.6281
scientific		0.6	0.8021	0.0	-3.4837	5.5568	-0.9427	31.0459
passion		0.41	0.7834	0.0	-4.09	3.3633	-0.5873	30.9465
too	,	0.16	0.7125	0.0	-4.7235	5.4516	-1.295	15.8581
i	.	0.06	0.8021	0.0	5.2615	0.3759	6.9337	4.524
found		0.22	0.5882	0.0	2.4515	3.2523	-1.3341	29.5978
this		0.15	0.5013	1.92	1.0103	2.3034	-0.4298	24.4239
passion		0.72	1.3756	0.0	-2.1634	5.5909	4.0177	29.2291
not		0.29	1.2927	0.51	2.5523	9.0485	5.6088	23.265
far		0.23	1.0253	0.0	2.3688	6.1527	4.9371	24.8155
from		0.15	0.5013	0.0	0.3261	6.2022	3.0884	16.4809
here		0.16	0.5347	0.0	0.2861	5.5316	10.5932	3.0735
actually	,	0.54	0.9023	0.0	-2.6554	3.6668	4.3658	26.7841
when	,	0.17	0.5681	0.0	-3.3895	1.3184	6.1884	13.1687
i		0.1	1.3368	0.0	-3.0577	0.4187	9.5432	3.2279
was		0.15	0.6684	0.0	-3.2691	2.0911	2.0881	21.0852
nine		0.3	1.0026	0.0	-2.1967	1.8797	7.7937	13.2177
years		0.22	0.5882	0.0	-2.8569	2.6425	3.7789	22.5341
old		0.42	1.8715	0.0	-6.4614	6.1383	4.6721	30.7573
my	.	0.1	0.6684	0.4	-1.3258	3.3487	7.5931	15.4082
family		0.32	0.7125	0.0	1.6755	5.7293	4.3221	23.7501
was		0.1	0.4452	0.0	1.1338	4.4548	1.9352	19.1133
on		0.15	1.0026	0.0	0.1343	2.5492	8.0696	11.4042
a		0.08	1.0694	0.0	-0.6977	1.3754	7.2155	9.8155
road		0.28	0.9358	0.0	-1.867	2.9039	6.2949	16.9329
trip		0.46	1.5373	0.0	-3.1272	5.912	-1.474	32.8982
and		1.22	5.4368	0.0	-2.9683	3.7984	4.3046	39.1472
we		0.13	0.8689	0.0	-1.1478	4.1129	-0.6955	31.0598
were		0.06	0.2005	0.0	0.7082	0.8125	10.4405	3.9618
in		0.07	0.4679	0.0	1.1735	0.8449	8.1666	7.8512
the		0.09	0.401	0.0	-0.5423	2.795	6.6388	11.2772
grand		0.28	0.7486	0.0	-0.2675	4.2061	5.1229	22.0033
canyon		0.61	1.3595	0.0	-3.5547	12.5219	3.6623	23.5682
and	.	0.66	2.941	0.74	-1.7403	4.7222	7.5028	21.4762
i		0.0	1.0	0.0	0.0	0.0	0.0	0.0
had		0.0	1.0	0.0	0.0	0.0	0.0	0.0
never		0.0	1.0	0.0	4.117	7.5486	8.1274	18.0181
been		0.17	0.5681	0.0	3.0333	5.9613	1.3058	18.92
a		0.07	0.9358	0.0	-0.5153	2.9388	8.0586	10.225
reader		0.39	0.8689	0.0	-3.8625	6.205	6.457	11.0757
when		0.13	0.4345	0.0	-3.6429	3.8834	4.8529	11.1785
i		0.07	0.9358	0.0	-3.5897	0.9152	9.6916	3.3621
was		0.15	0.6684	0.0	-3.1397	4.4826	3.1187	20.3212
young		0.38	1.016	0.0	-5.3353	6.0317	6.5573	18.1474
my		0.13	0.8689	0.0	-1.8867	1.7368	9.4474	5.6575
dad		0.22	0.9799	0.0	-0.6812	4.1125	3.6451	24.508
had		0.09	0.401	0.0	0.3504	1.0761	1.2311	12.1268
tried		0.21	0.5615	0.0	0.7087	4.0798	3.2941	20.3853
me		0.08	0.5347	0.0	-0.1917	1.0629	5.7495	12.4326
with		0.1	0.3342	0.0	-0.4044	1.6236	4.8908	18.3197
the		0.09	0.401	0.0	-0.7009	2.3096	4.255	23.7737
hardy		0.31	0.8288	0.0	-0.7153	3.4828	5.0711	18.0604
boys		0.36	1.2031	0.0	-2.6092	3.941	5.9394	21.6748
i	;	0.06	0.8021	0.0	-3.0281	0.3459	9.073	4.9368
tried		0.3	0.8021	0.0	-1.5133	4.599	0.0076	24.8682
nancy		0.3	0.8021	0.0	-2.2866	2.6813	1.8263	23.8758
drew		0.21	0.7018	0.0	-3.1403	2.5441	5.7697	14.6299
i	;	0.07	0.9358	0.0	-3.5174	0.9041	9.2206	2.1675
tried		0.19	0.508	0.0	-0.9758	4.3517	2.9504	22.0855
all		0.07	0.3115	0.0	-2.4871	0.9879	9.9604	7.9356
that		0.09	0.3008	0.0	-4.3463	3.9165	2.0999	17.3051
and		0.11	0.4906	0.0	-2.132	3.7774	9.6195	10.8826
i		0.08	1.0694	0.0	-0.9888	1.8576	8.99	8.701
just		0.64	2.1389	0.0	-1.2212	4.7334	-9.1377	40.718
didn't		0.36	0.9625	0.41	-0.3089	5.3512	3.1381	24.3572
like		0.37	1.2365	0.0	-2.0811	3.0538	2.2548	25.8827
reading		0.41	0.7834	0.0	-2.3832	4.1026	3.1573	28.8633
books		0.15	0.401	0.77	-6.9767	6.8572	7.2155	21.176
and	.	0.7	3.1188	0.52	-13.7799	3.0632	6.1864	37.4729
my		0.13	0.8689	0.33	-12.5873	1.9886	9.9728	7.6219
mother		0.5	1.1136	0.0	-5.0207	18.2476	6.5927	22.622
bought		0.26	0.5788	0.0	-1.811	5.0815	1.7542	27.8352
this		0.21	0.7018	0.0	-1.2513	1.3826	-2.651	26.1894
book		0.31	1.036	0.0	-1.2044	7.6144	-3.3052	35.6228
when		0.09	0.3008	0.0	-1.2737	3.0791	6.3552	21.9186
we		0.07	0.4679	0.0	-2.0892	0.5825	6.5376	1.6828
were		0.06	0.2005	0.0	-2.0146	0.7115	9.3252	5.2458
at		0.11	0.7352	0.0	-2.649	0.8753	4.4719	25.513
the		0.08	0.3569	0.0	-1.6468	2.2208	2.3399	20.2724
grand		0.25	0.6684	0.0	-2.4269	3.6794	4.4871	18.9353
canyon		0.35	0.7794	0.0	-2.8429	8.3344	4.4981	16.694
called		0.27	0.6016	0.0	9.2509	5.0408	1.9873	18.6004
the		0.09	0.401	0.0	10.0834	6.2197	2.6946	14.9684
hot		0.33	1.4705	0.0	11.3299	5.3807	1.7248	30.1839
zone		0.3	1.0026	0.0	4.1473	8.2421	2.1341	24.8332
it	.	0.1	0.6684	0.0	-0.3406	2.3149	0.7165	27.4789
was		0.09	0.401	0.0	-2.1254	2.9501	-1.2112	11.7713
all		0.16	0.7125	0.0	0.2904	2.6233	9.4877	9.7399
about		0.24	0.6417	0.0	0.2459	2.6315	2.4564	21.621
the		0.08	0.3569	0.0	-2.1221	2.8769	2.3574	23.3638
outbreak		0.53	0.8863	0.0	-2.8385	5.9252	-1.7857	30.8562
of		0.09	0.6016	0.0	-2.8888	4.7708	0.8379	21.7945
the		0.09	0.401	0.0	-3.2725	2.3312	-7.3716	22.1866
ebola		0.36	0.9625	0.0	-3.5772	3.6488	2.2599	32.994
virus		0.43	1.1497	0.0	-6.9262	3.6748	5.4978	21.2136
and	.	0.32	1.4264	0.63	11.2248	1.5704	5.586	23.6188
something		0.47	0.6978	0.0	8.3453	7.7381	-0.6072	30.9418
about		0.34	0.909	0.0	0.4417	9.9146	4.2428	26.7068
it		0.17	1.1363	0.0	-3.9031	5.2268	1.6477	22.0596
just		0.27	0.9023	0.0	-2.0821	3.8112	-2.0273	29.646
kind		0.3	1.0026	0.0	-8.8659	9.5691	6.4499	26.7971
of		0.11	0.7352	0.0	-13.4558	2.3574	4.7047	13.9095
drew		0.23	0.7687	0.0	-13.3985	4.4752	3.1679	21.9036
me		0.15	1.0026	0.0	-12.3812	4.1625	7.3681	11.1837
towards		0.5	0.9545	0.0	-14.1555	3.83	2.4621	26.4244
it		0.42	2.8073	0.0	0.0	0.0	-0.9663	24.8223
there	.	0.17	0.4545	0.0	0.41	2.1744	0.0829	34.7053
was		0.0	1.0	0.0	0.0	0.0	0.0	0.0
this		0.0	1.0	0.0	0.0	0.0	0.0	0.0
big		0.0	1.0	0.0	0.93	4.5304	6.8645	17.5595
sort		0.2	0.6684	0.0	1.11	6.0946	-0.0054	26.6413
of		0.18	1.2031	0.0	-2.7935	5.8113	1.4948	18.1347
bumpy		0.37	0.9892	0.0	-0.1717	8.5356	1.3882	36.2283
looking		0.37	0.7072	0.0	-0.8723	4.6448	3.0759	28.9936
virus		0.4	1.0694	0.0	-2.1075	4.8453	4.4269	28.0798
on		0.12	0.8021	0.0	-2.3629	2.7713	4.9454	20.3716
the		0.08	0.3569	0.0	-3.3904	0.9737	2.7559	19.6393
cover		0.37	0.9892	0.0	-1.9982	5.7583	4.2431	27.4827
and	,	0.26	1.159	0.0	-3.7185	2.1168	4.7092	23.4393
i		0.14	1.8715	0.94	-11.1945	1.8349	5.8538	19.0901
just		0.29	0.9692	0.0	-5.6415	11.9403	-1.0669	20.94
wanted		0.26	0.5788	0.37	2.5652	5.2592	8.1393	15.5188
to		0.12	0.8021	0.0	1.4395	1.2153	1.0591	7.5426
read		0.16	0.5347	0.0	0.0401	6.3169	5.4931	10.1732
it		0.14	0.9358	0.0	-3.0272	1.5074	7.5762	13.8633
i	.	0.1	1.3368	0.0	-2.1118	1.6724	6.8499	16.2369
picked		0.32	0.7125	0.0	2.7989	6.6265	-2.6041	27.9914
up		0.1	0.6684	0.0	1.482	2.6942	1.5608	25.1796
that		0.24	0.8021	0.0	-0.8713	3.8197	-0.4757	24.6711
book		0.3	1.0026	0.0	-1.9821	2.6924	0.1264	29.3844
and	,	0.35	1.5601	0.0	-3.1432	2.3283	1.4356	34.3472
as		0.22	1.4705	0.0	-1.1877	2.1736	0.5371	34.5124
we		0.11	0.7352	0.0	-1.0733	2.1791	0.7283	20.1421
drove		0.59	1.5774	0.0	-2.5428	5.1418	5.4726	30.4599
from		0.18	0.6016	0.0	-1.0695	2.9623	-3.4289	30.8584
the		0.12	0.5347	0.0	-2.3416	0.6828	1.1163	27.0915
edge		0.18	0.6016	0.0	-1.4101	1.4175	3.6436	22.0209
of		0.07	0.4679	0.0	-0.8388	2.1887	4.0294	12.6718
the		0.07	0.3115	0.0	-1.6458	2.1075	2.2968	13.0108
grand		0.28	0.7486	0.0	-2.0021	3.5419	4.8495	21.7615
canyon		0.56	1.2472	0.0	-2.8384	2.4777	4.8805	22.4831
to		0.1	0.6684	0.32	11.4047	4.4304	3.7309	16.4408
big		0.24	1.0694	0.0	10.4839	5.1447	2.3161	24.5465
sur		0.29	1.2927	0.0	10.8271	2.8894	1.3425	26.9373
and	,	0.22	0.9799	0.0	10.186	3.1239	6.0505	22.2574
to		0.1	0.6684	0.0	4.882	6.4825	2.4362	22.548
actually	,	0.41	0.6844	0.0	0.1518	3.7166	3.9321	23.7251
here	,	0.27	0.9023	0.0	-0.2706	3.378	4.6693	20.148
where		0.19	0.508	0.0	-1.9236	1.0863	8.5475	10.3866
we		0.11	0.7352	0.0	-2.1955	0.9236	8.0683	10.3668
are		0.15	0.6684	0.0	-2.5568	2.7081	8.1162	18.665
today		0.22	0.5882	0.0	-1.8527	3.0515	2.7886	23.8391
in	,	0.11	0.7352	0.0	-2.8758	0.9407	6.2281	5.3755
monterey		0.65	1.0868	0.0	-3.2186	3.5333	5.795	27.7933
i	,	0.12	1.6042	0.52	-3.168	1.7074	8.3232	7.3084
read		0.24	0.8021	0.0	-2.1376	1.1237	4.3048	21.071
that		0.27	0.9023	0.0	-4.1206	5.792	2.0522	28.4514
book		0.4	1.3368	0.0	-2.6799	7.8109	0.457	30.4138
and	,	0.62	2.7632	0.0	7.3355	5.1883	2.2065	36.1292
from		0.31	1.036	0.0	-0.6489	11.6626	-2.6573	39.2792
when		0.18	0.6016	1.19	-0.8843	3.2343	6.9914	10.7255
