word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
u		0.0	1.0	0.0	0.0	0.0	0.0	0.0
s		0.0	1.0	0.0	3.8968	1.7855	2.7229	19.0654
back		0.32	1.1849	0.77	-4.2237	8.8215	2.1337	25.6727
roads		0.43	1.2738	0.0	-5.1488	3.0419	2.9069	20.1004
under		0.21	0.6221	0.33	-5.8584	2.0265	7.7497	6.8365
the		0.22	1.0857	0.0	-7.5496	2.4819	3.6365	18.9129
power		0.31	0.9183	0.0	-5.693	1.9054	5.6289	25.1286
of		0.1	0.7406	0.0	-7.8399	1.5318	-1.1236	14.056
my		0.24	1.7774	0.0	-7.5786	1.9265	6.236	13.1539
one		0.2	0.9879	0.0	-7.3182	1.3148	5.1192	5.654
body		0.42	1.5552	0.0	-7.0374	3.0239	8.3205	14.1383
fuelled	,	0.32	0.6769	0.39	-3.0704	8.1984	0.1953	23.2784
mostly		0.34	0.8398	0.0	-6.0948	2.3587	3.3792	15.416
by		0.5	3.7029	0.0	-9.1576	3.3894	0.9757	21.6135
twinkies		0.46	0.8517	0.0	-7.1892	3.8359	-3.3457	26.9543
and		0.11	0.5436	0.0	-8.4017	3.0823	0.5618	5.6756
junk		0.22	0.8146	0.0	-7.376	2.26	1.1656	18.738
food		0.31	1.1479	0.0	-6.7214	1.9178	1.196	21.6097
and	.	0.38	1.8766	1.06	-0.8222	1.8105	6.8051	27.8621
i've		0.26	1.2842	0.33	0.1942	2.0539	6.0986	21.0437
since		0.27	0.7998	0.0	2.0244	2.1733	1.1097	19.9152
then		0.2	0.7406	0.0	0.4013	2.49	5.6821	20.4278
tried		0.22	0.6517	0.0	1.0167	3.7551	5.8321	16.401
to		0.07	0.5184	0.0	-0.4024	1.2705	2.5753	7.4951
keep		0.28	1.0368	0.0	-1.2998	2.1199	-2.6741	24.1889
technology		0.53	0.785	0.0	-2.8356	2.6444	2.9396	26.3623
at		0.09	0.6665	0.0	-4.9793	0.7472	1.1037	6.5131
arm's		0.29	1.0738	0.0	-5.5707	2.1321	3.6221	15.5606
length		0.25	0.6176	0.0	-2.2068	3.866	1.0283	23.2098
in		0.06	0.4443	0.0	-6.6541	2.209	-3.0811	11.2396
many		0.21	0.7776	0.0	-7.4151	1.528	4.2269	2.7705
ways		0.22	0.8146	0.33	-5.8604	1.7584	7.0178	12.1309
so	,	0.1	0.7406	0.0	-5.4396	2.203	0.3527	11.2896
it		0.06	0.4443	0.0	-8.1588	1.5363	4.3401	8.2644
doesn't		0.26	0.6413	0.0	-5.1476	5.7639	3.9974	17.242
master		0.34	0.8398	0.0	-5.3043	2.8751	3.6315	22.8125
my		0.12	0.8887	0.0	-6.3468	0.9354	7.6639	3.526
life		0.31	1.1479	0.0	-5.3784	7.4235	8.5069	10.2218
at	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
the		0.0	1.0	0.0	-2.6336	2.8937	2.5259	16.144
same		0.21	0.7776	0.0	-2.3193	1.6544	7.6634	14.1738
time		0.39	1.4441	0.0	-0.5029	4.4794	5.3621	17.8128
i	,	0.23	3.4066	0.46	-1.4456	1.5905	3.5419	12.3627
run		0.25	1.2338	0.0	-3.3337	2.4028	7.1077	10.5746
a		0.23	3.4066	0.0	-5.6637	2.9787	9.4572	3.2203
website		0.55	1.1642	0.0	-4.4078	4.926	3.6975	16.1237
on		0.15	1.1109	0.0	-6.2831	1.084	1.5833	3.1724
cool		0.24	0.8887	0.0	-4.7489	3.0088	-2.9163	20.6745
tools		0.35	1.0368	0.0	-3.4419	2.7921	-0.3517	20.0414
where	,	0.14	0.4147	0.0	-6.4633	2.0885	7.0808	3.8141
i		0.03	0.4443	0.0	-7.6022	0.2935	8.1655	1.3606
issue		0.52	1.5404	0.0	-5.2328	8.7306	3.6284	11.7048
a		0.06	0.8887	0.62	-7.3681	0.369	4.9318	6.1075
daily		0.38	1.1257	0.0	-5.4353	3.6611	6.5237	23.1579
obsession		0.71	1.1686	0.0	-5.1348	7.6252	0.2944	25.042
of		0.11	0.8146	0.0	-6.9296	2.2146	-3.7356	14.1466
the		0.09	0.4443	0.0	-7.8589	1.3778	1.995	9.1351
latest		0.36	0.8887	0.0	-6.9894	1.9441	-0.5861	23.5605
things		0.22	0.5436	0.0	-7.0246	1.0626	-1.1741	19.4371
in		0.07	0.5184	0.0	-7.6639	0.6287	-2.0233	5.3929
technology		0.62	0.9183	0.0	-5.7681	6.9126	1.7719	28.3451
so	.	0.34	2.518	0.0	-6.1402	3.3903	3.4599	18.8472
i'm		0.21	1.5552	0.33	-2.6685	1.7726	7.0956	21.533
still		0.29	0.8591	0.0	0.5006	4.8558	-2.2903	31.3764
perplexed		0.65	1.0694	0.0	-2.0504	5.2692	-6.5614	32.7009
about		0.42	1.2442	0.0	-6.7956	4.1425	0.4975	24.4269
what		0.31	1.1479	0.7	1.01	5.9592	-4.6371	31.593
the		0.15	0.7406	0.0	-1.5525	3.0336	-3.8634	26.0663
true		0.39	1.4441	0.0	-2.0538	5.9445	0.5518	16.5159
meaning		0.43	0.9094	0.0	-2.7328	10.7229	5.4102	13.0599
of		0.12	0.8887	0.0	-7.4682	1.2397	0.5761	20.1499
technology		0.7	1.0368	0.0	-4.9463	4.3625	1.2947	25.1381
is		0.25	1.8514	0.0	-8.3954	2.9293	3.608	18.3827
as		0.27	1.9996	0.0	11.5037	1.1117	-7.553	18.0204
it		0.09	0.6665	1.02	12.0201	3.0989	5.5164	4.4283
relates		0.48	1.0161	0.0	9.3342	5.3011	6.4662	21.2083
to		0.57	4.2213	0.0	8.3651	9.3735	-1.0179	30.7723
humanity		0.66	1.222	0.54	-6.4912	15.4411	5.9132	25.7658
as	,	0.18	1.333	0.0	-15.3145	2.3693	3.4604	21.1924
it		0.07	0.5184	0.0	-14.9041	1.735	3.1248	3.4626
relates		0.43	0.9094	0.0	-18.3617	2.929	2.9212	20.6531
to		0.56	4.1472	0.0	-17.4729	6.0589	-2.5799	28.4777
nature		0.56	1.3819	0.0	-17.8404	3.8408	2.4077	22.829
as	,	0.2	1.4812	0.0	-7.5574	2.074	1.9938	11.2867
it		0.06	0.4443	0.0	-6.3406	0.9476	-1.8788	1.9345
relates		0.42	0.8887	0.0	-7.4784	1.5869	0.3279	17.8547
to		0.34	2.518	0.0	-6.2634	4.6846	-1.4844	28.7845
the		0.0	1.0	0.0	0.0	0.0	0.0	0.0
spiritual		0.0	1.0	0.0	-11.5373	7.2979	0.5105	31.6813
and	.	0.37	1.8263	0.69	-0.558	4.0622	4.3801	29.5995
i'm		0.12	0.8887	0.68	1.977	0.3474	3.6054	8.0034
not		0.16	0.7895	0.0	3.6537	2.0236	9.8332	15.1378
even		0.13	0.4814	0.0	2.0199	4.2967	3.5826	8.4517
sure		0.18	0.6665	0.0	2.5416	4.8934	5.5426	10.8075
we		0.31	2.2958	0.0	0.0331	4.8181	0.4737	22.0992
know		0.2	0.7406	0.0	0.5528	2.5433	7.8226	10.1874
what		0.15	0.5554	0.0	-0.828	2.8254	5.624	20.0521
technology		0.58	0.8591	0.0	-5.7491	6.4371	1.1615	24.3545
is		0.39	2.8882	0.0	-8.8119	2.3316	-2.4337	19.6569
and	.	0.4	1.9744	0.42	0.1168	1.7008	10.1651	16.9574
one		0.23	1.136	0.82	2.1705	9.5325	10.0037	15.2701
definition		0.87	1.2886	0.0	1.927	9.9941	4.2908	35.1129
of		0.12	0.8887	0.0	-1.6753	1.5182	4.3833	17.5064
technology		0.78	1.1553	0.0	-0.7779	4.245	4.8624	24.9474
is		0.35	2.592	0.38	-1.0496	2.5376	3.9875	24.0014
that		0.31	1.1479	0.0	-2.2473	3.2421	6.4238	23.5521
which		0.33	0.9776	0.0	-1.9114	1.5408	0.3643	31.4804
is		0.92	6.8133	0.0	-4.3015	5.479	-3.1195	40.5599
first		0.43	1.2738	0.0	-0.6746	3.2229	-2.3558	29.6045
recorded		0.5	0.9257	0.34	-10.5203	12.2383	4.1249	28.7184
this	.	0.15	0.5554	0.0	-0.694	1.2943	2.2038	16.2087
is		0.13	0.9627	0.0	-2.2183	1.9406	-0.8415	18.4269
the		0.12	0.5925	0.0	-4.0452	3.8766	-0.6674	23.6818
first		0.59	1.7478	0.0	-9.7649	5.3633	-0.8466	32.3566
example		0.62	1.3123	0.53	-2.7667	6.6681	5.9286	22.3888
of		0.21	1.5552	0.0	-5.761	2.4161	1.6695	22.858
the		0.08	0.3955	0.0	-6.2778	1.3243	-1.1614	18.1908
modern		0.33	0.8146	0.0	-2.4231	6.9116	9.6167	15.1184
use		0.18	0.8887	0.0	-2.712	0.8417	6.1886	16.556
of		0.08	0.5925	0.0	-3.1959	0.7904	-1.161	17.3873
technology		0.48	0.711	0.0	-4.0248	2.341	2.1122	24.764
that		0.17	0.6295	0.0	-6.2813	2.6394	7.4593	13.151
i		0.09	1.333	0.0	-6.2695	3.514	13.4086	5.3727
can		0.18	0.8887	0.0	-5.0336	5.4173	2.3532	12.9275
find		0.42	1.5552	0.0	-6.096	10.8536	3.1163	24.1956
it	.	0.14	1.0368	0.69	-2.755	6.3059	11.221	4.3889
was		0.2	0.9879	0.0	-4.87	2.041	3.8622	14.8405
the		0.11	0.5436	0.0	-4.702	4.959	4.6752	15.7462
suggested		0.61	1.0042	0.0	-2.1786	7.7861	3.4422	26.2171
syllabus		0.68	1.259	0.0	0.3473	5.769	1.3635	30.2041
for		0.61	3.0112	0.36	7.2631	4.921	-2.0252	38.6886
dealing		0.44	0.9316	0.0	9.1543	11.4338	4.0907	32.3648
with		0.3	1.1109	0.0	9.3368	1.4626	0.5849	23.6577
the		0.12	0.5925	0.0	-5.3694	1.2752	7.5322	11.117
applied		0.41	0.868	0.0	-3.9852	4.0986	6.6171	24.587
arts		0.32	1.1849	0.0	-3.3279	3.0399	4.7195	20.6693
and		0.15	0.7406	0.0	-5.1159	2.5743	2.9663	14.354
science		0.66	1.3967	0.0	-3.429	6.6494	0.6752	27.0753
at		0.08	0.5925	0.92	-5.395	0.9826	4.9152	16.1059
cambridge		0.34	0.5599	0.0	-3.4095	2.2273	4.9296	24.6171
university		0.77	1.1405	0.0	-8.4641	12.5957	3.1774	20.4008
in		0.15	1.1109	0.34	-19.0094	2.2028	2.2612	11.0254
eighteen		0.5	0.9257	0.0	-16.4526	5.6813	3.1611	20.2875
twenty		0.29	0.7154	0.0	-16.9906	3.791	3.4096	15.8178
nine		0.58	2.1477	0.0	-16.5933	9.6531	0.6367	26.9186
before	.	0.49	1.2101	0.0	-9.8675	8.2239	4.8905	33.9403
that		0.33	1.222	0.0	-12.3838	9.2928	7.8661	19.4129
obviously	,	0.32	0.5273	0.35	-1.2309	6.5731	7.8719	14.5384
technology	,	0.51	0.7554	0.0	-0.799	3.0297	5.5319	23.1659
didn't		0.18	0.5332	0.0	-1.8356	3.1099	5.9284	16.7823
exist		0.49	1.4515	0.0	1.736	12.463	2.3286	30.6164
but	.	0.2	0.9879	0.0	4.7288	1.3654	-2.3333	30.1622
obviously		0.5	0.8235	0.0	6.7893	6.4967	1.1944	28.3149
it		0.46	3.4066	0.0	5.8118	6.3385	1.9855	20.7839
did		0.0	1.0	0.0	0.0	0.0	0.0	0.0
i	.	0.0	1.0	0.0	-2.8276	2.173	14.6688	1.8899
like		0.23	0.8517	0.0	0.3388	3.1601	4.982	22.5579
one		0.09	0.4443	0.0	-1.5508	2.2592	5.3585	13.1532
of		0.06	0.4443	0.0	-1.0296	0.8301	8.3021	4.1551
the		0.06	0.2962	0.0	-2.3088	1.439	7.7602	4.2171
definitions		0.56	0.7539	0.0	-1.2856	4.0949	3.4131	19.5658
that		0.15	0.5554	0.0	-4.7611	3.3227	8.438	14.5388
alan		0.25	0.9257	0.0	-4.3164	2.112	8.759	11.7607
kay		0.32	1.5804	0.0	0.1741	8.119	3.5192	16.9877
has		0.25	1.2338	0.0	-5.206	8.2436	4.3975	17.1506
for		0.16	0.7895	0.0	-6.7706	2.5055	-3.1354	16.8722
technology		0.9	1.333	0.0	-5.9506	6.1701	1.3411	24.7864
he	.	0.14	1.0368	0.78	10.2027	5.6251	1.9203	15.8966
says		0.84	3.1104	0.0	12.8751	3.8667	-11.3973	35.917
technology		0.48	0.711	0.36	8.4159	9.7027	3.5363	22.9998
is		0.1	0.7406	0.0	2.1171	3.4611	-0.9866	20.3508
anything		0.43	0.7954	0.0	3.5233	6.3677	5.4415	21.8295
that		0.09	0.3333	0.0	1.5709	1.9098	3.6997	11.9541
was		0.12	0.5925	0.0	-1.1824	2.6389	-0.5798	11.7114
invented		0.42	0.7776	0.0	-1.6046	7.4439	3.5604	20.7926
after		0.22	0.6517	0.0	-2.4733	3.7487	-0.2529	23.0995
you		0.08	0.3955	0.0	-4.9095	0.8538	5.2473	1.8098
were		0.14	0.5184	0.0	-4.9211	1.4983	6.2657	9.6697
born		0.41	1.5182	0.0	-6.7273	5.5414	0.8352	24.3501
so	.	0.1	0.7406	1.97	11.3945	0.4127	-1.5708	12.6419
it		0.38	2.8142	0.0	9.2537	3.6947	-5.6101	22.9412
sums		0.33	1.222	0.0	5.4463	6.0455	0.8751	29.1596
up		0.15	1.1109	0.0	2.3307	1.8269	4.227	20.3092
a		0.06	0.8887	0.0	0.0816	2.7444	8.3173	5.808
lot		0.31	1.53	0.0	-1.3153	3.3679	10.4532	10.1526
of		0.11	0.8146	0.0	-5.8998	4.2337	7.34	15.3731
what		0.11	0.4073	0.5	-4.4983	2.057	2.6455	15.1728
we're		0.11	0.4073	0.0	-4.2634	2.1475	5.0648	11.6281
talking		0.3	0.6354	0.0	-4.5226	4.6202	3.3676	22.5215
about		0.34	1.0072	0.0	-2.0088	6.1212	7.371	22.4857
danny	.	0.28	0.8294	0.61	-1.3036	1.848	8.9501	31.7229
hillis		0.42	1.0368	0.0	-0.1398	4.1397	4.2581	19.5659
actually		0.3	0.5554	0.0	-1.0195	3.6772	3.0963	18.1194
has		0.17	0.8398	0.0	-1.9752	3.1868	5.5322	16.4769
an		0.09	0.6665	0.0	-2.9136	1.3978	3.0085	19.3582
update		0.47	1.1597	0.0	-3.5976	8.3417	-0.8823	32.1841
on		0.17	1.259	0.0	-7.3409	0.9401	0.7762	23.6076
that		0.2	0.7406	0.0	-7.4508	3.4939	6.2039	11.9308
he		0.12	0.8887	0.0	0.7659	3.4468	6.4971	4.6369
says		0.36	1.333	0.0	0.9692	3.7113	-0.8034	25.9196
technology		0.49	0.7258	0.91	0.7352	6.5858	1.4715	33.3965
is		0.1	0.7406	0.0	-3.3965	1.7584	2.1191	22.0597
anything		0.36	0.6665	0.0	-1.4078	5.3996	4.8081	17.5908
that		0.21	0.7776	0.0	-4.4347	2.4	0.2801	23.3165
doesn't		0.26	0.6413	0.0	-2.4671	2.5846	1.7867	28.3382
quite		0.28	0.8294	0.0	-3.7106	3.8768	2.3436	24.2114
work		0.24	0.8887	0.0	-2.7952	5.1065	2.0846	22.6637
yet		0.21	1.0368	0.0	-5.7102	7.994	2.9789	15.9543
which	.	0.1	0.2962	1.44	-0.3529	3.0757	4.2477	14.7061
also		0.61	2.2588	0.0	4.7435	11.764	3.1721	31.4512
i	,	0.13	1.9255	0.94	-1.9867	2.4442	10.0626	19.1737
think		0.6	1.7774	0.0	0.1844	5.4005	-6.3474	36.1925
gets	,	0.25	0.9257	0.0	1.6461	1.2087	-4.722	35.116
into		0.51	1.8885	0.0	2.5971	3.1365	5.1018	20.9398
a		0.06	0.8887	0.0	-1.1281	4.1835	3.7529	15.3693
little		0.18	0.4443	0.0	2.1509	6.383	11.9045	12.26
bit		0.15	0.7406	0.0	2.4201	2.7465	8.0027	13.2973
of		0.15	1.1109	0.0	-0.1138	1.7364	-1.7653	24.6268
our		0.28	1.3819	0.0	-0.9686	3.3388	4.9062	26.8125
current		0.38	0.8043	0.0	-5.7367	10.0091	2.3576	25.8066
idea		0.65	2.4069	0.0	-15.3947	7.5819	1.4334	24.6059
but	.	0.13	0.6413	0.0	4.9959	1.7848	5.388	37.0639
i		0.07	1.0368	0.0	7.5263	3.1388	15.6433	0.6679
was		0.17	0.8398	0.0	7.6633	6.4192	7.4964	17.9542
interested		0.36	0.5332	0.0	6.3564	6.6863	4.0509	15.1952
in		0.07	0.5184	0.0	3.8836	1.5712	8.5775	7.1874
another		0.4	0.8457	0.0	3.7225	5.6777	9.0821	16.7064
definition		0.45	0.6665	0.32	1.6735	4.4164	3.2851	25.1412
of		0.09	0.6665	0.0	-1.936	3.033	4.9484	18.2753
technology		0.74	1.0961	0.0	-2.6175	5.7793	3.9419	26.8019
something	.	0.3	0.4932	0.34	-7.9443	4.6824	6.0144	12.6385
again	,	0.24	0.711	0.0	-11.7455	3.7073	5.5003	17.4694
that	,	0.16	0.5925	0.0	-14.7041	2.2442	5.4815	14.1379
went		0.2	0.7406	0.0	-11.9545	8.5788	3.1423	19.6763
back		0.28	1.0368	0.0	-4.0651	3.2615	2.1015	29.4148
to		0.62	4.5916	0.51	-2.3949	5.656	-6.2722	38.2872
something		0.25	0.4118	0.0	-1.482	3.4866	2.1021	27.6792
more		0.15	0.5554	0.0	-2.8226	1.9137	8.6465	14.5671
fundamental		0.64	0.862	0.0	-5.0528	8.4434	3.1041	21.4672
something	.	0.34	0.5599	0.67	-0.2836	4.4523	3.2787	22.0945
that		0.22	0.8146	0.0	-3.5191	2.5475	5.2259	17.1494
was		0.56	2.7653	0.0	-4.4158	2.8917	-1.2788	36.5842
deeper		0.54	1.333	0.0	-1.047	13.7614	-3.1732	25.8791
and	.	0.54	2.6661	0.72	-1.8639	1.7365	5.4169	26.3654
as		0.09	0.6665	1.67	1.6093	3.9702	9.6818	8.214
i		0.07	1.0368	0.0	3.9476	2.8721	13.2511	3.9851
struggled		0.55	0.905	0.0	4.2837	8.1771	4.6212	21.53
to		0.11	0.8146	0.0	2.2632	1.1529	-0.1709	18.4325
understand		0.46	0.6813	0.0	2.0771	4.7642	2.7504	25.1101
that		0.13	0.4814	0.0	-1.9786	1.9789	11.7714	9.8762
i	,	0.07	1.0368	0.0	11.0823	0.6028	7.4902	8.1819
came		0.29	1.0738	0.0	4.5806	11.7423	2.0838	15.8232
up		0.21	1.5552	0.0	-2.6875	2.143	2.1755	24.1955
with		0.26	0.9627	0.0	-3.8222	1.5033	-0.1228	23.2276
a		0.1	1.4812	0.0	-4.4103	1.1578	-4.4687	27.4827
way		0.24	1.1849	0.0	-3.6726	3.0476	8.7975	6.5145
of		0.14	1.0368	0.0	-4.6485	2.5672	1.4049	13.4163
framing		0.6	1.2693	0.0	-2.9518	8.766	3.5659	22.2101
the		0.08	0.3955	0.44	-4.9404	1.3189	2.2716	19.4301
question		0.41	0.7583	0.0	-3.4496	4.5537	0.569	23.289
that		0.11	0.4073	0.0	4.0448	6.9348	0.9809	15.2955
seemed		0.28	0.6917	0.0	-1.8884	5.4468	0.2352	20.2185
to		0.31	2.2958	0.0	-3.9022	4.9061	-0.273	22.3852
work		0.33	1.222	0.0	-3.7513	4.6672	3.8041	19.0393
for		0.12	0.5925	0.0	-2.6808	2.9111	-2.8948	17.0711
me		0.15	1.1109	0.0	-5.0369	0.6449	8.748	2.2803
in		0.1	0.7406	0.0	-5.6953	0.7535	6.9755	3.4701
my		0.1	0.7406	0.0	-5.7038	0.9762	8.9988	3.4417
investigations		0.77	0.8146	0.0	-7.1429	7.5395	0.4691	22.1657
and	.	0.14	0.6917	0.0	3.6707	3.0865	3.3838	6.7039
i'm		0.16	1.1849	0.0	5.3015	1.9205	4.7744	13.4344
this	,	0.14	0.5184	0.93	5.5669	1.9333	-2.9613	9.2896
morning		0.31	0.6562	0.0	-0.2623	10.8541	7.2936	21.7659
going	,	0.22	0.6517	0.0	-5.2653	3.4224	5.9767	12.2199
to		0.1	0.7406	0.0	-4.1237	1.8894	-0.0144	13.3222
talk		0.21	0.7776	0.0	-2.5385	3.0679	2.5159	24.0998
about		0.21	0.6221	0.0	-4.4557	5.3651	4.0054	19.8021
this		0.18	0.6665	0.0	-6.1296	3.2452	-1.8097	17.5745
for		0.06	0.2962	0.0	-7.7707	0.4825	-10.965	3.5716
the		0.08	0.3955	0.0	-7.3979	1.8195	-2.7851	14.6695
first		0.27	0.7998	0.0	-6.4015	4.2098	-3.3878	24.6032
time		0.2	0.7406	0.0	-9.3333	4.1161	4.2029	22.695
so	.	0.1	0.7406	0.0	6.2254	0.3762	2.6862	11.7537
this		0.13	0.4814	0.0	9.3934	4.4581	3.5888	9.9173
is		0.09	0.6665	0.0	9.0981	3.5413	0.8405	3.1921
a		0.06	0.8887	0.0	7.5827	1.2052	5.7847	3.67
very		0.52	1.9255	0.0	5.8928	7.3559	-1.7293	33.4688
rough		0.34	1.0072	0.0	6.0442	5.9823	0.8894	39.173
attempt		0.51	1.0798	0.66	4.4656	6.9692	-0.4877	25.4683
to		0.44	3.2585	0.0	-3.5325	5.8551	-0.9415	33.8968
think		0.33	0.9776	0.0	-11.9912	12.5553	-3.347	26.3024
out		0.17	0.8398	0.0	-19.1154	1.9624	4.6955	20.552
loud		0.36	1.333	0.0	-19.1626	0.5639	2.3051	21.7001
the	.	0.12	0.5925	0.82	9.9392	4.2714	3.9566	12.0373
question		0.34	0.6295	0.0	7.4058	10.6446	1.9324	21.8186
that		0.11	0.4073	0.0	-0.4019	3.3759	7.0042	8.566
i		0.04	0.5925	0.0	-2.2302	1.1056	7.0173	2.693
