niteid wstart wend conv participant nxt_agent mean.normI0 sd.normI0 max.normI0 min.normI0 median.normI0 q1.normI0 q2.5.normI0 q5.normI0 q25.normI0 q75.normI0 q95.normI0 q97.5.normI0 q99.normI0 slope.normI0 intercept.normI0 mean.normI0.slope sd.normI0.slope max.normI0.slope min.normI0.slope median.normI0.slope q1.normI0.slope q2.5.normI0.slope q5.normI0.slope q25.normI0.slope q75.normI0.slope q95.normI0.slope q97.5.normI0.slope q99.normI0.slope slope.normI0.slope intercept.normI0.slope
CraigVenter_2005G.CV.words14 19.48 19.59 CraigVenter_2005G CV CV -1.56476284207795 4.8468391930181 3.01007117405024 -11.5404344548822 -0.110992391065707 -11.0625841893775 -10.3458087911204 -9.15118312735868 -3.43816957709352 1.57151328985454 2.93608519221356 2.9730781831319 2.9952739776829 70.1633970981335 -1372.19483305291 -1.56476284207795 4.8468391930181 3.01007117405024 -11.5404344548822 -0.110992391065707 -11.0625841893775 -10.3458087911204 -9.15118312735868 -3.43816957709352 1.57151328985454 2.93608519221356 2.9730781831319 2.9952739776829 70.1633970981335 -1372.19483305291
CraigVenter_2005G.CV.words15 19.59 19.95 CraigVenter_2005G CV CV 2.54008254187289 3.9319602332329 7.91595830911433 -5.59402100012752 3.49043916730542 -5.44215268562368 -5.21435021386793 -4.82182133938408 0.498624440453803 5.26968520245097 7.6423813422604 7.85867571375491 7.89304527097056 -6.34463175569245 127.986894368344 2.54008254187289 3.9319602332329 7.91595830911433 -5.59402100012752 3.49043916730542 -5.44215268562368 -5.21435021386793 -4.82182133938408 0.498624440453803 5.26968520245097 7.6423813422604 7.85867571375491 7.89304527097056 -6.34463175569245 127.986894368344
CraigVenter_2005G.CV.words16 19.95 20.25 CraigVenter_2005G CV CV 2.03085634139965 3.94674749293895 6.01432058780436 -5.93382493726591 3.90999556368857 -5.85983289327469 -5.74884482728785 -5.56386471730979 0.758526156220551 4.73104393406785 5.70961255554373 5.86196657167405 5.95337898135224 7.1588657141925 -141.699146642927 2.03085634139965 3.94674749293895 6.01432058780436 -5.93382493726591 3.90999556368857 -5.85983289327469 -5.74884482728785 -5.56386471730979 0.758526156220551 4.73104393406785 5.70961255554373 5.86196657167405 5.95337898135224 7.1588657141925 -141.699146642927
CraigVenter_2005G.CV.words17 20.25 20.34 CraigVenter_2005G CV CV -1.56248383632281 2.21768776727634 0.00565822247274639 -3.13062589511836 -1.56248383632281 -3.09926305394245 -3.05221879217858 -2.9738116892388 -2.34655486572058 -0.778412806925029 -0.151155983406809 -0.0727488804670309 -0.0257046187031647 211.699177937309 -4302.81933690481 -1.56248383632281 2.21768776727634 0.00565822247274639 -3.13062589511836 -1.56248383632281 -3.09926305394245 -3.05221879217858 -2.9738116892388 -2.34655486572058 -0.778412806925029 -0.151155983406809 -0.0727488804670309 -0.0257046187031647 211.699177937309 -4302.81933690481
CraigVenter_2005G.CV.words18 20.34 20.44 CraigVenter_2005G CV CV -1.55698540253547 4.22393758621692 2.21699959718347 -8.23018576707913 0.414691958343994 -8.10366659372859 -7.91388783370277 -7.59758990032641 -4.41398888290506 1.76378707980677 2.1701324005711 2.19356599887729 2.207626157861 -121.826021145746 2481.79877453064 -1.55698540253547 4.22393758621692 2.21699959718347 -8.23018576707913 0.414691958343994 -8.10366659372859 -7.91388783370277 -7.59758990032641 -4.41398888290506 1.76378707980677 2.1701324005711 2.19356599887729 2.207626157861 -121.826021145746 2481.79877453064
CraigVenter_2005G.CV.words19 20.44 20.53 CraigVenter_2005G CV CV -6.37485734668639 2.31023235155777 -3.47250476987557 -9.09596850392927 -6.2515419019803 -9.08181546487613 -9.06058590629642 -9.02520330866358 -8.33482111004944 -4.67414009270538 -3.69554839727827 -3.58402658357692 -3.51711349535611 51.0140685618356 -1051.18076969202 -6.37485734668639 2.31023235155777 -3.47250476987557 -9.09596850392927 -6.2515419019803 -9.08181546487613 -9.06058590629642 -9.02520330866358 -8.33482111004944 -4.67414009270538 -3.69554839727827 -3.58402658357692 -3.51711349535611 51.0140685618356 -1051.18076969202
CraigVenter_2005G.CV.words20 20.53 20.64 CraigVenter_2005G CV CV -0.125935374914022 5.75363104141063 4.63332165239542 -10.1216923352436 2.61702855614008 -9.96688159618146 -9.73466548758824 -9.34763863993288 -2.41062658998858 3.67826815306164 4.49743465183974 4.56537815211758 4.60614425228429 125.281729176373 -2578.98072950989 -0.125935374914022 5.75363104141063 4.63332165239542 -10.1216923352436 2.61702855614008 -9.96688159618146 -9.73466548758824 -9.34763863993288 -2.41062658998858 3.67826815306164 4.49743465183974 4.56537815211758 4.60614425228429 125.281729176373 -2578.98072950989
CraigVenter_2005G.CV.words21 20.64 20.85 CraigVenter_2005G CV CV 1.1418100113489 2.19257929373377 3.86062545047442 -3.86773900897309 1.37224477641567 -3.54348482616443 -3.05710355195143 -2.24646809492978 0.0923292188270501 2.90108585679043 3.76502590280058 3.8128256766375 3.84150554093965 -11.0335237960118 230.05882334653 1.1418100113489 2.19257929373377 3.86062545047442 -3.86773900897309 1.37224477641567 -3.54348482616443 -3.05710355195143 -2.24646809492978 0.0923292188270501 2.90108585679043 3.76502590280058 3.8128256766375 3.84150554093965 -11.0335237960118 230.05882334653
CraigVenter_2005G.CV.words22 20.85 21.3 CraigVenter_2005G CV CV -1.74574338420723 5.69026889335091 2.76665134207194 -15.3596160869425 1.08596510147505 -15.3549305475311 -15.3479022384142 -14.6944051821821 -4.32918214522986 2.16758948967946 2.64579315435614 2.68064699754422 2.73224960426085 -22.6700696196875 475.98819040134 -1.74574338420723 5.69026889335091 2.76665134207194 -15.3596160869425 1.08596510147505 -15.3549305475311 -15.3479022384142 -14.6944051821821 -4.32918214522986 2.16758948967946 2.64579315435614 2.68064699754422 2.73224960426085 -22.6700696196875 475.98819040134
CraigVenter_2005G.CV.words23 21.3 21.71 CraigVenter_2005G CV CV 0.617214493462214 7.19853180117154 7.94569223806872 -14.8219976888127 3.48527752142789 -14.6491197739313 -14.3898029016091 -13.5502901532797 -6.1964428618413 5.49605180517482 7.48367684244714 7.6924233309731 7.84438467523047 45.0664242695996 -968.444437448914 0.617214493462214 7.19853180117154 7.94569223806872 -14.8219976888127 3.48527752142789 -14.6491197739313 -14.3898029016091 -13.5502901532797 -6.1964428618413 5.49605180517482 7.48367684244714 7.6924233309731 7.84438467523047 45.0664242695996 -968.444437448914
CraigVenter_2005G.CV.words24 21.71 21.85 CraigVenter_2005G CV CV 4.00266929142866 1.30016972901262 5.65942921077971 2.03768371549806 4.23237747421341 2.05739421170702 2.08695995602046 2.13623619654287 3.16116332111797 4.83678119362101 5.52188879486803 5.59065900282387 5.63192112759737 -17.4302606925543 383.582101958393 4.00266929142866 1.30016972901262 5.65942921077971 2.03768371549806 4.23237747421341 2.05739421170702 2.08695995602046 2.13623619654287 3.16116332111797 4.83678119362101 5.52188879486803 5.59065900282387 5.63192112759737 -17.4302606925543 383.582101958393
CraigVenter_2005G.CV.words25 21.85 22.03 CraigVenter_2005G CV CV -0.910843629812562 6.23082002307507 5.15079558658603 -12.3452406547143 1.37721965294618 -12.02248260623 -11.5383455335035 -10.7314504122927 -4.53868905893965 3.94442759038584 4.99173542154221 5.07126550406412 5.11898355357726 -146.362011162583 3205.93502909467 -0.910843629812562 6.23082002307507 5.15079558658603 -12.3452406547143 1.37721965294618 -12.02248260623 -11.5383455335035 -10.7314504122927 -4.53868905893965 3.94442759038584 4.99173542154221 5.07126550406412 5.11898355357726 -146.362011162583 3205.93502909467
CraigVenter_2005G.CV.words26 22.03 22.29 CraigVenter_2005G CV CV -2.49941716354497 4.83327461806562 1.75183211946585 -14.097167303101 -0.566007040353782 -13.6258462413325 -12.9188646486796 -11.7405619942583 -4.33706166839695 1.16250549466869 1.67063731066942 1.71123471506763 1.73559315770656 -46.0698705091926 1019.58402885779 -2.49941716354497 4.83327461806562 1.75183211946585 -14.097167303101 -0.566007040353782 -13.6258462413325 -12.9188646486796 -11.7405619942583 -4.33706166839695 1.16250549466869 1.67063731066942 1.71123471506763 1.73559315770656 -46.0698705091926 1019.58402885779
CraigVenter_2005G.CV.words28 22.8 22.93 CraigVenter_2005G CV CV 2.91151797204996 3.28724061182374 7.16244706873968 -2.87978740084618 4.181702724152 -2.86815000054119 -2.85069390008369 -2.8216003993212 0.967318795525429 4.86811420715354 6.52324375379584 6.84284541126776 7.03460640575091 -48.4666936400173 1111.04276270381 2.91151797204996 3.28724061182374 7.16244706873968 -2.87978740084618 4.181702724152 -2.86815000054119 -2.85069390008369 -2.8216003993212 0.967318795525429 4.86811420715354 6.52324375379584 6.84284541126776 7.03460640575091 -48.4666936400173 1111.04276270381
CraigVenter_2005G.CV.words29 22.93 23.05 CraigVenter_2005G CV CV 7.37197076218757 1.50858536408984 9.50845063978812 5.68930149004929 7.09776527252603 5.69820578380188 5.71156222443076 5.73382295881223 6.1421542115909 8.51198475488387 9.33929854168593 9.42387459073703 9.47462022016768 -37.6670806194419 873.855199222839 7.37197076218757 1.50858536408984 9.50845063978812 5.68930149004929 7.09776527252603 5.69820578380188 5.71156222443076 5.73382295881223 6.1421542115909 8.51198475488387 9.33929854168593 9.42387459073703 9.47462022016768 -37.6670806194419 873.855199222839
CraigVenter_2005G.CV.words30 23.05 23.57 CraigVenter_2005G CV CV 2.66480780909458 4.7113111110854 6.70665046346966 -5.92158046710196 5.20225545881779 -5.77712139566221 -5.56043278850258 -5.43774000253424 0.626835464894313 6.30118483230025 6.6287716815451 6.64632062921164 6.68251852976645 5.2348664079661 -119.239298630325 2.66480780909458 4.7113111110854 6.70665046346966 -5.92158046710196 5.20225545881779 -5.77712139566221 -5.56043278850258 -5.43774000253424 0.626835464894313 6.30118483230025 6.6287716815451 6.64632062921164 6.68251852976645 5.2348664079661 -119.239298630325
CraigVenter_2005G.CV.words31 23.57 23.75 CraigVenter_2005G CV CV 1.75735225671352 7.85715373740344 8.40595314523618 -10.2282512870802 5.86216596465196 -10.1939522432102 -10.1425036774051 -10.0567560677301 -4.42145024446513 8.12096874255205 8.37058433011327 8.38826873767472 8.3988793822116 -192.70060178251 4565.17339640005 2.12193065275761 7.81775245017187 8.72392236408427 -9.80152732144144 6.22674436069606 -9.76847118896331 -9.71888699024611 -9.63624665905077 -4.0257990636237 8.4544743537988 8.68233899200188 8.70313067804307 8.71560568966779 -191.574213333607 4538.86354268682
CraigVenter_2005G.CV.words32 23.75 24.54 CraigVenter_2005G CV CV -1.98651700395463 6.41257807409284 7.44040675135093 -13.6375549733793 -2.4917441823641 -13.4847435989571 -13.2960172439737 -12.3376824012079 -5.69108482981445 4.20260199974605 7.05132760460935 7.29572171160196 7.42853606378834 -8.43429456335794 201.646437529862 -1.10146946255509 6.33712511020071 8.00695824857774 -12.9622487293618 -1.40472353978185 -12.8182930986068 -12.623041458816 -11.6336338312529 -4.57529284970675 5.02938806965058 7.62642411765542 7.84013384966066 7.9862318173479 -7.30790611445437 175.33658381663
CraigVenter_2005G.CV.words33 24.54 24.95 CraigVenter_2005G CV CV -1.15602445569148 7.44782742158363 6.43917380243116 -16.2940740345336 2.74154678103523 -16.1203441338915 -15.8597492829284 -14.2482760767688 -8.31333549944148 4.84153052252871 6.21612252416344 6.29285847964157 6.38064767331532 16.4840677199146 -409.028701459206 0.404856155050216 7.48330402987037 7.93790884357817 -14.6865842465958 4.27135460697958 -14.5172045358254 -14.2631349696698 -12.6625372381892 -6.75245488869979 6.60010389707207 7.69310661595232 7.78071804610951 7.87503252459071 17.6104561688182 -435.338555172438
CraigVenter_2005G.CV.words34 24.95 25.41 CraigVenter_2005G CV CV -0.824550713207332 6.76852205378457 6.80189861228685 -17.2616149069215 1.27883171264376 -16.4728911991924 -15.2898056375988 -12.5751973199766 -5.3767747469631 4.32165585307926 6.72081629623506 6.7509861221562 6.78153361623459 -31.6966079930699 797.230459363343 1.22572625809247 6.6700571926194 8.62689789380593 -14.9549874610436 3.39125425353825 -14.1713907628061 -12.9959957154498 -10.2942049215565 -3.29542499086596 6.28648266618638 8.60252341000929 8.61443797486199 8.62191392622836 -30.5702195441664 770.92060565011
CraigVenter_2005G.CV.words35 25.41 26.11 CraigVenter_2005G CV CV -2.86306827447199 5.40616426937925 6.67819571595162 -17.6875740736363 -1.79338464598449 -17.6822516694994 -17.3830715518932 -14.3239448281203 -6.08423050016958 0.494421612220151 4.86342388579407 5.74759172923238 6.25770458955017 4.6052881899899 -121.387305980708 -0.18356741102605 5.44454426888843 9.12465069341751 -15.353839791584 1.05701653384682 -15.3520154552174 -15.0528757395676 -11.9660472873268 -3.25632926885697 3.36692185201657 7.31143250249982 8.1831712320192 8.69701282651267 5.73167663889348 -147.697159693941
CraigVenter_2005G.CV.words36 31.8 31.98 CraigVenter_2005G CV CV 7.97515511809706 2.12876996916193 9.96700638061934 3.87379070315377 8.00845995901611 4.07528728365471 4.37753215440611 4.88127360565845 7.34339868921739 9.6450157027277 9.87413314216586 9.9205697613926 9.94843173292864 40.6664459249112 -1289.21669247669 0.197408404462601 2.18195301559685 2.18925966698488 -4.03461287290622 0.27426553285683 -3.82005060616273 -3.4982072060475 -2.96180153918877 -0.434348024417062 1.91082127656842 2.12813555743103 2.15869761220796 2.17703484507411 43.9328674855489 -1401.18784293874
CraigVenter_2005G.CV.words37 31.98 32.05 CraigVenter_2005G CV CV 7.42532916208917 1.72572292390967 9.5493457650016 5.56129154356098 7.29533966989705 5.59302711333387 5.6406304679932 5.71996939242543 6.3546807878832 8.36598804410302 9.31267422082189 9.43100999291175 9.50201145616566 -99.8741569910249 3205.89520679966 0.0613291794689346 1.66971818375588 2.1200173511686 -1.73738000784647 -0.0686603127231962 -1.70695100669784 -1.66130750497489 -1.5852350021033 -0.97665497913065 0.969323845876389 1.88987865011016 2.00494800063938 2.07398961095691 -96.6077354303855 3093.92405633757
CraigVenter_2005G.CV.words38 32.05 32.18 CraigVenter_2005G CV CV 7.57356121121726 1.58969944623154 9.38569414534724 5.04324561810773 8.17293832360794 5.07620562765355 5.12564564197228 5.20804566583682 6.31273746369427 8.54365497642826 9.36495850861682 9.37532632698203 9.38154701800116 31.1860906247282 -994.071692837345 0.514427240923294 1.69603725696433 2.34833631879087 -2.21187364582455 1.21068750400521 -2.17499393040597 -2.11967435727809 -2.02747506873163 -0.844389153418849 1.64295279629578 2.34719921142427 2.34776776510757 2.34810889731755 34.4525121853667 -1106.04284329941
CraigVenter_2005G.CV.words39 32.18 32.26 CraigVenter_2005G CV CV 5.99611794076175 4.19460632008034 9.16984168608921 -1.43948651452004 7.70556138283523 -1.18399432220172 -0.800756033724245 -0.162025552928448 4.47618713093462 9.00301584098116 9.16859935843805 9.16922052226363 9.16959322055898 -152.451465475802 4918.7445928985 -0.714597729730765 4.1208814649932 2.39379758438392 -8.0413214663246 0.994845712342716 -7.78800688838004 -7.40803502146321 -6.77474857660181 -2.18008818021393 2.20519559553829 2.38166718486396 2.38773238462394 2.39137150447993 -149.185043915163 4806.77344243641
CraigVenter_2005G.CV.words40 32.26 32.39 CraigVenter_2005G CV CV 3.03985160627116 6.68246225390116 10.2407821947756 -5.47300086036191 4.379345394631 -5.469164621745 -5.46341026381964 -5.45381966727737 -3.04385991515937 9.0755484369547 9.99667445079869 10.1187283227872 10.1919606459802 165.308847569267 -5340.0176165784 -3.35510998002629 6.79650919883317 3.98736554277252 -12.0312835246913 -2.02650426353525 -12.0243986259511 -12.0140712778409 -11.9968590309904 -9.5259260764072 2.83301985682037 3.71277119756295 3.85006837016774 3.93244667373061 168.575269129906 -5451.98876704047
CraigVenter_2005G.CV.words41 32.39 32.46 CraigVenter_2005G CV CV 8.05441228133783 0.473558683344568 8.63533753607061 7.2361932390824 8.14095891880216 7.26805637899426 7.31585108886204 7.39550893864169 7.92607414822536 8.27417411762794 8.55139541154047 8.59336647380554 8.61854911116458 -6.27708804247645 211.588992058637 1.99698092297302 0.453189829985649 2.59968232144338 1.28764259940556 2.06175141669976 1.31079528182238 1.34552430544761 1.40340601148967 1.79242628677899 2.21674275926315 2.50485212504446 2.55226722324392 2.5807162821636 -3.01066648183761 99.6178415965576
CraigVenter_2005G.CV.words42 32.46 32.7 CraigVenter_2005G CV CV 4.29104818150934 3.42085492953907 9.71629792392318 -0.905288460407959 4.98244750963033 -0.860530759070187 -0.793394207063528 -0.681499953719097 2.05643644637015 6.43999139869057 8.91927622094322 9.3177870724332 9.55689358332719 19.4638917376825 -629.857290004715 -1.25761327316813 3.57962997749092 4.37747930889887 -6.67962995018409 -0.511426191888717 -6.63922747759384 -6.57862376870845 -6.47761758723281 -3.73968118714357 0.930342080839807 3.6022337496565 3.98985652927768 4.2224301970504 22.730313298321 -741.828440466784
CraigVenter_2005G.CV.words43 32.7 32.86 CraigVenter_2005G CV CV 6.22413892354741 1.53599369112843 7.97265530471881 3.97670264294071 6.70698768679888 4.00266963848033 4.04162013178977 4.10653762063884 4.64195078016593 7.52741266013341 7.92959853124321 7.95112691798101 7.96404395002369 -26.8343888211033 885.989576423419 1.34261932701249 1.40669330331621 2.93870270202075 -0.752383947431085 1.716587371576 -0.721626200269187 -0.675489579526341 -0.598595211621597 -0.0326954508618726 2.48257198556657 2.9195996866565 2.92915119433862 2.9348820989479 -23.5679672604643 774.018425961335
CraigVenter_2005G.CV.words44 32.86 33.17 CraigVenter_2005G CV CV 6.64425522338658 1.00419817776459 8.00895624771653 5.0910140692569 6.66073044119938 5.10656999120904 5.12990387413724 5.18363563934149 5.70713504649562 7.61746913799234 7.7992882608344 7.89925676841453 7.96507645599573 -1.81853296046702 66.6891826897401 2.52490065766733 0.999256374639468 3.62828795714618 0.492584341310675 2.71558502538085 0.517721766507347 0.555427904302356 0.633113427617946 1.83268895227823 3.36745770984755 3.59505480064 3.61248209582335 3.62196561261705 1.44788860017163 -45.281967772333
CraigVenter_2005G.CV.words45 33.17 33.58 CraigVenter_2005G CV CV 1.56753454516819 5.79674343507588 7.00244501459662 -9.36613534806899 4.12542184933801 -9.1923573576451 -8.93169037200927 -8.26427573981343 -4.14769961760036 6.3899625085705 6.82218058717514 6.9705579272965 6.98969017967657 -13.4935641872181 451.960217840861 -1.37590825872117 5.69767834716279 3.71162008198083 -12.2660258644832 1.77029008961485 -12.0791821878167 -11.7989166728171 -11.1641662562276 -7.00403784653935 2.93460860307229 3.62833734324932 3.71084295367456 3.71130923065832 -10.2271426265795 339.989067378793
CraigVenter_2005G.CV.words46 33.58 33.98 CraigVenter_2005G CV CV 0.327791724924201 5.71527957590094 6.75594421698626 -10.5733759295022 3.06039479594585 -10.3612425261075 -10.0430424210154 -9.57932716435038 -5.03007307028525 4.88196440507244 6.19373052935883 6.38930830547752 6.60928985238277 -39.8007152900987 1344.99495780091 -1.28730631097214 5.40638858804057 4.7270994500757 -11.9053840968098 1.40174447257434 -11.6806205300473 -11.3434751799036 -10.9069801029105 -6.13343172834822 3.10068140023642 4.16053053370076 4.32888813014746 4.5678149221044 -36.5342937294602 1233.02380733884
CraigVenter_2005G.CV.words47 33.98 34.61 CraigVenter_2005G CV CV 0.799790171570396 4.80275212391992 8.63283724880829 -6.89232252322881 1.24086019178826 -6.8743905380745 -6.83219949611329 -6.45961320380668 -3.54632493550306 3.77014101151384 8.36413863416473 8.58025738362299 8.61439895061013 3.6572490172097 -124.540229063235 0.774350628518165 4.90256880059785 9.52199574273486 -6.8315145760575 0.823450061459383 -6.83115460047224 -6.80891729245236 -6.32390928320075 -3.46288375986734 2.98253643764594 9.16183732439341 9.42368597570063 9.48526548379713 6.92367057784825 -236.511379525304
CraigVenter_2005G.CV.words48 34.61 34.85 CraigVenter_2005G CV CV 3.6822705606348 5.70772388906497 9.77795242211172 -4.67683267743509 6.32258256817897 -4.64584031316285 -4.59935176675449 -4.52187085607389 -2.49053255396117 8.32104518019642 9.41123874036496 9.59459558123834 9.70460968576237 84.4887277087758 -2932.66519286979 3.6822705606348 5.70772388906497 9.77795242211172 -4.67683267743509 6.32258256817897 -4.64584031316285 -4.59935176675449 -4.52187085607389 -2.49053255396117 8.32104518019642 9.41123874036496 9.59459558123834 9.70460968576237 84.4887277087758 -2932.66519286979
CraigVenter_2005G.CV.words49 34.85 35.28 CraigVenter_2005G CV CV 3.80438853718458 3.47641642019334 6.86165269383856 -8.16120417002492 4.71901928364279 -7.32138665634121 -6.06166038581566 -3.43502456115223 2.606662095055 6.18740529313843 6.80461115109785 6.8450382194019 6.8550069040639 -7.80170976122634 277.368651069841 3.80438853718458 3.47641642019334 6.86165269383856 -8.16120417002492 4.71901928364279 -7.32138665634121 -6.06166038581566 -3.43502456115223 2.606662095055 6.18740529313843 6.80461115109785 6.8450382194019 6.8550069040639 -7.80170976122634 277.368651069841
CraigVenter_2005G.CV.words50 35.63 35.92 CraigVenter_2005G CV CV 0.820936793208542 6.8052143541308 8.7326663832316 -12.1895288577878 -0.138429416138436 -11.8980512062702 -11.4608347289938 -10.7321406001998 -3.67855655551145 7.9354467037183 8.49952262945476 8.61609450634318 8.68603763247623 -9.84337585178596 352.967707890851 0.820936793208542 6.8052143541308 8.7326663832316 -12.1895288577878 -0.138429416138436 -11.8980512062702 -11.4608347289938 -10.7321406001998 -3.67855655551145 7.9354467037183 8.49952262945476 8.61609450634318 8.68603763247623 -9.84337585178596 352.967707890851
